failinimi,test_norm,p_norm,sum_m,sum_n,r_rb,p_norm_holm,signif_norm_holm,chi2_stat,p_chi2,cramer_v,signif_chi2
loodan_sections.csv,Mann–Whitney U,0.024997169581441592,56,41,0.3170731707317074,0.049994339162883185,True,2.3195876288659796,0.12775389001695733,0.15463917525773196,False
tundub_sections.csv,Mann–Whitney U,0.01517627540422294,166,125,0.2339636633296256,0.04552882621266882,True,5.776632302405498,0.01624062972300501,0.140893470790378,True
arvan_sections.csv,Mann–Whitney U,2.7383673470886684e-06,642,362,0.3555555555555556,1.0953469388354674e-05,True,78.08764940239044,9.856832353106532e-19,0.27888446215139445,True
usun_sections.csv,Mann–Whitney U,0.10567359136400069,71,71,0.19716981132075473,0.10567359136400069,False,,,,False
