episode_id,section_index,gender,minutes,pos,raw_count,freq_per_1000_tokens
20190101,1,M,6.895333333333334,asesõnad,137,0.3912653578792836
20190101,2,M,38.38016666666667,asesõnad,875,2.4989575776961597
20190101,3,M,1.4586666666666663,asesõnad,36,0.102814254625213
20190101,4,M,70.77066666666666,asesõnad,1824,5.209255567677482
20190101,5,M,0.919333333333346,asesõnad,21,0.0599749818647074
20190101,6,M,0.2809999999999945,asesõnad,1,0.002855951517367
20190102,0,F,43.91566666666667,asesõnad,1146,3.9885425113896193
20190102,0,M,1.714,asesõnad,13,0.0371273697257711
20190102,0,M,4.7108333333333325,asesõnad,155,0.4426724851918906
20190102,1,M,1.777,asesõnad,47,0.1342297213162504
20190102,1,M,5.327333333333334,asesõnad,211,0.602605770164445
20190102,2,M,37.60733333333334,asesõnad,1420,4.055451154661197
20190102,3,M,1.5433333333333337,asesõnad,47,0.1342297213162504
20190102,3,M,5.818666666666664,asesõnad,158,0.4512403397439915
20190102,4,M,0.2233333333333339,asesõnad,4,0.011423806069468101
20190102,4,M,4.514666666666669,asesõnad,140,0.3998332124313848
20190102,5,M,2.9161666666666664,asesõnad,70,0.1999166062156924
20190102,6,M,0.2553333333333332,asesõnad,1,0.002855951517367
20190102,8,M,0.4810000000000002,asesõnad,6,0.0171357091042021
20190102,9,M,0.3786666666666671,asesõnad,10,0.0285595151736701
20190102,11,M,1.0490000000000008,asesõnad,24,0.06854283641680871
20190102,12,M,13.065,asesõnad,364,1.0395663523216019
20190102,13,M,14.116166666666665,asesõnad,353,1.008150885630564
20190102,14,M,2.2681666666666613,asesõnad,52,0.14850947890308572
20190102,15,M,5.465000000000002,asesõnad,184,0.5254950791955347
20190102,16,M,1.425,asesõnad,34,0.097102351590479
20190102,17,M,1.8841666666666697,asesõnad,62,0.17706899407675591
20190102,18,M,1.5386666666666693,asesõnad,46,0.1313737697988833
20190102,19,M,1.600999999999999,asesõnad,51,0.1456535273857186
20190102,20,M,0.1866666666666712,asesõnad,1,0.002855951517367
20190102,22,M,0.7818333333333309,asesõnad,20,0.0571190303473404
20190102,23,M,1.2426666666666657,asesõnad,22,0.0628309333820747
20190102,24,M,0.0433333333333318,asesõnad,1,0.002855951517367
20190108,1,M,24.004166666666663,asesõnad,635,1.8135292135280698
20190108,2,M,21.29866666666667,asesõnad,559,1.5964768982081745
20190108,3,M,4.30016666666667,asesõnad,48,0.1370856728336175
20190108,4,M,5.474666666666667,asesõnad,126,0.3598498911882463
20190108,5,M,20.710666666666665,asesõnad,495,1.413696001096684
20190109,0,F,0.9045,asesõnad,14,0.0487256502264
20190109,1,F,41.34983333333333,asesõnad,1314,4.5732503141064225
20190115,1,M,4.868166666666666,asesõnad,149,0.42553677608768853
20190115,2,M,14.613833333333332,asesõnad,361,1.0309984977695006
20190115,3,M,8.922666666666665,asesõnad,210,0.5997498186470772
20190115,5,M,8.005833333333332,asesõnad,164,0.4683760488481939
20190115,6,M,20.665000000000003,asesõnad,434,1.2394829585372942
20190115,7,M,1.978666666666671,asesõnad,29,0.0828225940036437
20190115,8,M,5.863333333333336,asesõnad,143,0.408401066983486
20190117,0,F,41.64533333333333,asesõnad,1330,4.628936771508023
20190204,0,F,36.162,asesõnad,984,3.4247171301984167
20190204,1,F,6.474666666666667,asesõnad,154,0.535982152490402
20190307,0,F,1.546,asesõnad,32,0.11137291480320019
20190307,1,F,5.028166666666667,asesõnad,69,0.24014784754440072
20190307,2,F,0.7946666666666667,asesõnad,11,0.038284439463599995
20190307,3,F,12.514666666666669,asesõnad,273,0.9501501794148038
20190307,4,F,13.447333333333331,asesõnad,255,0.8875029148380038
20190307,6,F,6.178666666666663,asesõnad,109,0.3793639910484012
20190408,0,F,7.418,asesõnad,265,0.9223069507140038
20190408,0,F,39.77,asesõnad,1101,3.8319243499476188
20190408,1,F,2.1498333333333295,asesõnad,37,0.1287749327412004
20190408,1,F,8.890666666666668,asesõnad,366,1.2738277130616058
20190408,2,F,11.229833333333334,asesõnad,432,1.5035343498432068
20190408,3,F,0.1481666666666645,asesõnad,4,0.0139216143504
20190408,4,F,3.7001666666666666,asesõnad,156,0.542942959665602
20190408,5,F,12.764166666666664,asesõnad,457,1.5905444395332073
20190417,0,F,2.8245,asesõnad,73,0.2540694618948008
20190417,1,F,12.842666666666668,asesõnad,373,1.2981905381748056
20190417,2,F,4.082666666666667,asesõnad,201,0.6995611211076029
20190417,3,F,0.6106666666666684,asesõnad,12,0.0417648430512
20190417,4,F,22.668166666666664,asesõnad,761,2.648587130163613
20190823,0,F,9.627666666666666,asesõnad,202,0.7030415246952029
20190823,1,F,23.29866666666667,asesõnad,439,1.5278971749564068
20190823,2,F,6.433000000000004,asesõnad,143,0.4976977130268017
20190823,3,F,3.386666666666671,asesõnad,70,0.2436282511320006
20190904,0,M,10.242,asesõnad,295,0.8425056976232758
20190904,1,M,19.144999999999996,asesõnad,507,1.4479674193050887
20190904,2,M,1.5081666666666669,asesõnad,22,0.06283093338207431
20190904,3,M,23.900166666666664,asesõnad,631,1.8021054074586018
20190904,4,M,1.1146666666666685,asesõnad,25,0.0713987879341757
20190904,5,M,1.8810000000000024,asesõnad,35,0.0999583031078458
20190904,6,M,0.4906666666666676,asesõnad,19,0.054263078829973305
20190904,7,M,5.0089999999999995,asesõnad,102,0.2913070547714374
20190908,0,M,21.2325,asesõnad,607,1.7335625710417928
20190908,1,M,0.9193333333333348,asesõnad,18,0.0514071273126064
20190908,2,M,20.148166666666665,asesõnad,599,1.7107149589028563
