episode_id,section_index,gender,minutes,pos,raw_count,freq_per_1000_tokens
20190101,1,M,6.895333333333334,abiverbid,86,0.2456118304935651
20190101,2,M,38.38016666666667,abiverbid,588,1.6792994922118196
20190101,3,M,1.4586666666666663,abiverbid,28,0.0799666424862769
20190101,4,M,70.77066666666666,abiverbid,1058,3.0215967053743293
20190101,5,M,0.919333333333346,abiverbid,16,0.045695224277872405
20190101,6,M,0.2809999999999945,abiverbid,1,0.002855951517367
20190102,0,F,43.91566666666667,abiverbid,641,2.2309386996516114
20190102,0,M,1.714,abiverbid,8,0.022847612138936102
20190102,0,M,4.7108333333333325,abiverbid,63,0.1799249455941232
20190102,1,M,1.777,abiverbid,22,0.06283093338207481
20190102,1,M,5.327333333333334,abiverbid,96,0.2741713456672357
20190102,2,M,37.60733333333334,abiverbid,626,1.7878256498717675
20190102,3,M,1.5433333333333337,abiverbid,20,0.057119030347340706
20190102,3,M,5.818666666666664,abiverbid,89,0.2541796850456663
20190102,4,M,0.2233333333333339,abiverbid,1,0.002855951517367
20190102,4,M,4.514666666666669,abiverbid,82,0.234188024424097
20190102,5,M,2.9161666666666664,abiverbid,30,0.0856785455210111
20190102,6,M,0.2553333333333332,abiverbid,2,0.005711903034734
20190102,7,M,0.0793333333333341,abiverbid,1,0.002855951517367
20190102,8,M,0.4810000000000002,abiverbid,3,0.008567854552101
20190102,9,M,0.3786666666666671,abiverbid,5,0.014279757586835001
20190102,11,M,1.0490000000000008,abiverbid,10,0.028559515173670204
20190102,12,M,13.065,abiverbid,189,0.5397748367823704
20190102,13,M,14.116166666666665,abiverbid,171,0.4883677094697636
20190102,14,M,2.2681666666666613,abiverbid,23,0.0656868848994417
20190102,15,M,5.465000000000002,abiverbid,107,0.3055868123582731
20190102,16,M,1.425,abiverbid,21,0.0599749818647076
20190102,17,M,1.8841666666666697,abiverbid,31,0.08853449703837821
20190102,18,M,1.5386666666666693,abiverbid,20,0.0571190303473407
20190102,19,M,1.600999999999999,abiverbid,29,0.0828225940036438
20190102,20,M,0.1866666666666712,abiverbid,2,0.005711903034734
20190102,22,M,0.7818333333333309,abiverbid,6,0.017135709104202
20190102,23,M,1.2426666666666657,abiverbid,11,0.0314154666910372
20190102,24,M,0.0433333333333318,abiverbid,1,0.002855951517367
20190108,1,M,24.004166666666663,abiverbid,355,1.0138627886652993
20190108,2,M,21.29866666666667,abiverbid,336,0.9595997098353255
20190108,3,M,4.30016666666667,abiverbid,56,0.159933284972554
20190108,4,M,5.474666666666667,abiverbid,64,0.1827808971114902
20190108,5,M,20.710666666666665,abiverbid,292,0.8339378430711757
20190109,0,F,0.9045,abiverbid,9,0.0313236322884001
20190109,1,F,41.34983333333333,abiverbid,818,2.8469701346568144
20190115,1,M,4.868166666666666,abiverbid,109,0.3112987153930071
20190115,2,M,14.613833333333332,abiverbid,224,0.6397331398902171
20190115,3,M,8.922666666666665,abiverbid,128,0.3655617942229809
20190115,5,M,8.005833333333332,abiverbid,121,0.34557013360141164
20190115,6,M,20.665000000000003,abiverbid,269,0.7682509581717336
20190115,7,M,1.978666666666671,abiverbid,36,0.10281425462521311
20190115,8,M,5.863333333333336,abiverbid,101,0.2884511032540708
20190117,0,F,41.64533333333333,abiverbid,610,2.123046188436011
20190204,0,F,36.162,abiverbid,602,2.0952029597352104
20190204,1,F,6.474666666666667,abiverbid,88,0.3062755157088012
20190307,0,F,1.546,abiverbid,19,0.0661276681644002
20190307,1,F,5.028166666666667,abiverbid,38,0.1322553363288005
20190307,2,F,0.7946666666666667,abiverbid,4,0.0139216143504
20190307,3,F,12.514666666666669,abiverbid,161,0.5603449776036026
20190307,4,F,13.447333333333331,abiverbid,151,0.5255409417276022
20190307,6,F,6.178666666666663,abiverbid,51,0.17750058296760068
20190408,0,F,7.418,abiverbid,119,0.4141680269244018
20190408,0,F,39.77,abiverbid,648,2.2553015247648114
20190408,1,F,2.1498333333333295,abiverbid,20,0.0696080717520002
20190408,1,F,8.890666666666668,abiverbid,145,0.5046585202020024
20190408,2,F,11.229833333333334,abiverbid,215,0.7482867713340035
20190408,3,F,0.1481666666666645,abiverbid,2,0.0069608071752
20190408,4,F,3.7001666666666666,abiverbid,46,0.1600985650296006
20190408,5,F,12.764166666666664,abiverbid,250,0.8701008969000041
20190417,0,F,2.8245,abiverbid,39,0.1357357399164005
20190417,1,F,12.842666666666668,abiverbid,233,0.8109340359108039
20190417,2,F,4.082666666666667,abiverbid,76,0.2645106726576011
20190417,3,F,0.6106666666666684,abiverbid,8,0.0278432287008001
20190417,4,F,22.668166666666664,abiverbid,402,1.399122242215207
20190823,0,F,9.627666666666666,abiverbid,146,0.5081389237896023
20190823,1,F,23.29866666666667,abiverbid,313,1.089366322918805
20190823,2,F,6.433000000000004,abiverbid,83,0.2888734977708012
20190823,3,F,3.386666666666671,abiverbid,43,0.1496573542668006
20190904,0,M,10.242,abiverbid,174,0.4969355640218648
20190904,1,M,19.144999999999996,abiverbid,301,0.859641406727479
20190904,2,M,1.5081666666666669,abiverbid,16,0.0456952242778725
20190904,3,M,23.900166666666664,abiverbid,396,1.1309568008773478
20190904,4,M,1.1146666666666685,abiverbid,25,0.0713987879341757
20190904,5,M,1.8810000000000024,abiverbid,19,0.0542630788299736
20190904,6,M,0.4906666666666676,abiverbid,8,0.022847612138936203
20190904,7,M,5.0089999999999995,abiverbid,55,0.1570773334551869
20190908,0,M,21.2325,abiverbid,346,0.9881592250089961
20190908,1,M,0.9193333333333348,abiverbid,12,0.0342714182084043
