episode_id,section_index,gender,minutes,absolut_freq,freq_per_1000_tokens
20190101,1,M,6.895333333333334,11,0.03141546669103745
20190101,2,M,38.38016666666667,146,0.416968921535588
20190101,3,M,1.4586666666666663,9,0.025703563656303368
20190101,4,M,70.77066666666666,297,0.8482176006580112
20190102,0,F,43.91566666666667,142,0.4942173094392026
20190102,0,M,1.714,4,0.011423806069468164
20190102,0,M,4.7108333333333325,30,0.08567854552101123
20190102,1,M,1.777,1,0.002855951517367041
20190102,1,M,5.327333333333334,51,0.1456535273857191
20190102,2,M,37.60733333333334,206,0.5883260125776104
20190102,3,M,1.5433333333333337,7,0.019991660621569287
20190102,3,M,5.818666666666664,36,0.10281425462521347
20190102,4,M,0.2233333333333339,1,0.002855951517367041
20190102,4,M,4.514666666666669,11,0.03141546669103745
20190102,5,M,2.9161666666666664,11,0.03141546669103745
20190102,8,M,0.4810000000000002,1,0.002855951517367041
20190102,9,M,0.3786666666666671,2,0.005711903034734082
20190102,11,M,1.0490000000000008,2,0.005711903034734082
20190102,12,M,13.065,45,0.12851781828151684
20190102,13,M,14.116166666666665,35,0.09995830310784644
20190102,14,M,2.2681666666666613,7,0.019991660621569287
20190102,15,M,5.465000000000002,17,0.048551175795239696
20190102,16,M,1.425,3,0.008567854552101123
20190102,17,M,1.8841666666666697,10,0.028559515173670412
20190102,18,M,1.5386666666666693,2,0.005711903034734082
20190102,19,M,1.600999999999999,5,0.014279757586835206
20190102,22,M,0.7818333333333309,1,0.002855951517367041
20190102,23,M,1.2426666666666657,1,0.002855951517367041
20190108,1,M,24.004166666666663,92,0.26274753959776775
20190108,2,M,21.29866666666667,87,0.24846778201093256
20190108,3,M,4.30016666666667,11,0.03141546669103745
20190108,4,M,5.474666666666667,19,0.05426307882997378
20190108,5,M,20.710666666666665,56,0.1599332849725543
20190109,0,F,0.9045,3,0.010441210762800055
20190109,1,F,41.34983333333333,170,0.5916686098920031
20190115,1,M,4.868166666666666,15,0.042839272760505615
20190115,2,M,14.613833333333332,44,0.1256618667641498
20190115,3,M,8.922666666666665,25,0.07139878793417602
20190115,5,M,8.005833333333332,25,0.07139878793417602
20190115,6,M,20.665000000000003,53,0.15136543042045317
20190115,7,M,1.978666666666671,7,0.019991660621569287
20190115,8,M,5.863333333333336,29,0.0828225940036442
20190117,0,F,41.64533333333333,69,0.24014784754440127
20190204,0,F,36.162,88,0.3062755157088016
20190204,1,F,6.474666666666667,12,0.04176484305120022
20190307,0,F,1.546,1,0.0034804035876000185
