episode_id,section_index,gender,minutes,absolut_freq,freq_per_1000_tokens
20190101,0,M,0.186,2,0.005711903034734082
20190101,1,M,6.895333333333334,14,0.039983321243138574
20190101,2,M,38.38016666666667,126,0.3598498911882472
20190101,3,M,1.4586666666666663,5,0.014279757586835206
20190101,4,M,70.77066666666666,183,0.5226391276781686
20190101,5,M,0.919333333333346,4,0.011423806069468164
20190101,6,M,0.2809999999999945,2,0.005711903034734082
20190102,0,F,43.91566666666667,99,0.34455995517240184
20190102,0,M,1.714,2,0.005711903034734082
20190102,0,M,4.7108333333333325,11,0.03141546669103745
20190102,1,M,1.777,3,0.008567854552101123
20190102,1,M,5.327333333333334,13,0.037127369725771533
20190102,2,M,37.60733333333334,105,0.29987490932353933
20190102,3,M,1.5433333333333337,6,0.017135709104202246
20190102,3,M,5.818666666666664,16,0.045695224277872655
20190102,4,M,0.2233333333333339,2,0.005711903034734082
20190102,4,M,4.514666666666669,15,0.042839272760505615
20190102,5,M,2.9161666666666664,1,0.002855951517367041
20190102,6,M,0.2553333333333332,2,0.005711903034734082
20190102,8,M,0.4810000000000002,1,0.002855951517367041
20190102,9,M,0.3786666666666671,1,0.002855951517367041
20190102,11,M,1.0490000000000008,2,0.005711903034734082
20190102,12,M,13.065,24,0.06854283641680899
20190102,13,M,14.116166666666665,40,0.11423806069468165
20190102,14,M,2.2681666666666613,5,0.014279757586835206
20190102,15,M,5.465000000000002,8,0.022847612138936328
20190102,16,M,1.425,1,0.002855951517367041
20190102,17,M,1.8841666666666697,8,0.022847612138936328
20190102,18,M,1.5386666666666693,2,0.005711903034734082
20190102,19,M,1.600999999999999,5,0.014279757586835206
20190102,20,M,0.1866666666666712,1,0.002855951517367041
20190102,22,M,0.7818333333333309,1,0.002855951517367041
20190102,23,M,1.2426666666666657,2,0.005711903034734082
20190108,0,M,0.1845,2,0.005711903034734082
20190108,1,M,24.004166666666663,102,0.2913070547714382
20190108,2,M,21.29866666666667,70,0.19991660621569288
20190108,3,M,4.30016666666667,11,0.03141546669103745
