episode_id;section_index;gender;minutes;absolut_freq;freq_per_1000_tokens
20190101;1;M;6.895333333333334;3;0.008567854552101123
20190101;2;M;38.38016666666667;19;0.05426307882997378
20190101;4;M;70.77066666666666;23;0.06568688489944194
20190103;0;F;43.91566666666667;18;0.06264726457680032
20190102;0;M;1.714;1;0.002855951517367041
20190102;1;M;1.777;3;0.008567854552101123
20190102;11;M;1.0490000000000008;7;0.019991660621569287
20190102;12;M;13.065;7;0.019991660621569287
20190102;13;M;14.116166666666665;2;0.005711903034734082
20190102;14;M;2.2681666666666613;1;0.002855951517367041
20190102;15;M;5.465000000000002;8;0.022847612138936328
20190102;16;M;1.425;2;0.005711903034734082
20190102;17;M;1.8841666666666697;1;0.002855951517367041
20190102;18;M;1.5386666666666693;2;0.005711903034734082
20190102;19;M;1.600999999999999;1;0.002855951517367041
20190102;20;M;0.1866666666666712;1;0.002855951517367041
20190102;22;M;0.7818333333333309;6;0.017135709104202246
20190102;23;M;1.2426666666666657;3;0.008567854552101123
20190102;0;M;4.7108333333333325;2;0.005711903034734082
20190102;1;M;5.327333333333334;1;0.002855951517367041
20190102;2;M;37.60733333333334;11;0.03141546669103745
20190102;3;M;5.818666666666664;2;0.005711903034734082
20190102;4;M;4.514666666666669;7;0.019991660621569287
20190108;1;M;24.004166666666663;10;0.028559515173670412
20190108;2;M;21.29866666666667;8;0.022847612138936328
20190108;3;M;4.30016666666667;1;0.002855951517367041
20190108;4;M;5.474666666666667;2;0.005711903034734082
20190108;5;M;20.710666666666665;10;0.028559515173670412
20190109;0;F;0.9045;1;0.0034804035876000185
20190109;1;F;41.34983333333333;17;0.059166860989200314
20190115;1;M;4.868166666666666;1;0.002855951517367041
20190115;2;M;14.613833333333332;1;0.002855951517367041
20190115;3;M;8.922666666666665;1;0.002855951517367041
20190115;5;M;8.005833333333332;5;0.014279757586835206
20190115;6;M;20.665000000000003;7;0.019991660621569287
20190115;7;M;1.978666666666671;1;0.002855951517367041
20190115;8;M;5.863333333333336;3;0.008567854552101123
20190117;0;F;41.64533333333333;55;0.191422197318001
20190204;0;F;36.162;20;0.06960807175200037
20190204;1;F;6.474666666666667;12;0.04176484305120022
20190307;0;F;1.546;2;0.006960807175200037
20190307;2;F;0.7946666666666667;1;0.0034804035876000185
20190307;4;F;13.447333333333331;4;0.013921614350400074
20190307;6;F;6.178666666666663;3;0.010441210762800055
20190408;0;F;39.77;14;0.048725650226400255
20190408;1;F;2.1498333333333295;8;0.027843228700800148
20190408;0;F;7.418;9;0.03132363228840016
20190408;1;F;8.890666666666668;12;0.04176484305120022
20190408;2;F;11.229833333333334;11;0.0382844394636002
