episode_id,section_index,gender,minutes,absolut_freq,freq_per_100_lemmas
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,0,M,0.186,2,0.0005711903034734083
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,1,M,6.895333333333334,14,0.003998332124313857
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,2,M,38.38016666666667,126,0.035984989118824716
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,3,M,1.4586666666666663,5,0.0014279757586835205
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,183,0.052263912767816854
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,5,M,0.919333333333346,4,0.0011423806069468165
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,6,M,0.2809999999999945,2,0.0005711903034734083
20190102_58_saade__ajurveeda_edendaja_kaja_keil,0,F,43.91566666666667,99,0.03408727029828083
20190102_esialgu_nimeta_podcast_ep_2,0,M,1.714,2,0.0005711903034734083
20190102_esialgu_nimeta_podcast_ep_2,1,M,1.777,3,0.0008567854552101123
20190102_esialgu_nimeta_podcast_ep_2,3,M,1.5433333333333337,6,0.0017135709104202246
20190102_esialgu_nimeta_podcast_ep_2,4,M,0.2233333333333339,2,0.0005711903034734083
20190102_esialgu_nimeta_podcast_ep_2,5,M,2.9161666666666664,1,0.0002855951517367041
20190102_esialgu_nimeta_podcast_ep_2,6,M,0.2553333333333332,2,0.0005711903034734083
20190102_esialgu_nimeta_podcast_ep_2,8,M,0.4810000000000002,1,0.0002855951517367041
20190102_esialgu_nimeta_podcast_ep_2,9,M,0.3786666666666671,1,0.0002855951517367041
20190102_esialgu_nimeta_podcast_ep_2,11,M,1.0490000000000008,2,0.0005711903034734083
20190102_esialgu_nimeta_podcast_ep_2,12,M,13.065,24,0.006854283641680899
20190102_esialgu_nimeta_podcast_ep_2,13,M,14.116166666666665,40,0.011423806069468164
20190102_esialgu_nimeta_podcast_ep_2,14,M,2.2681666666666613,5,0.0014279757586835205
20190102_esialgu_nimeta_podcast_ep_2,15,M,5.465000000000002,8,0.002284761213893633
20190102_esialgu_nimeta_podcast_ep_2,16,M,1.425,1,0.0002855951517367041
20190102_esialgu_nimeta_podcast_ep_2,17,M,1.8841666666666697,8,0.002284761213893633
20190102_esialgu_nimeta_podcast_ep_2,18,M,1.5386666666666693,2,0.0005711903034734083
20190102_esialgu_nimeta_podcast_ep_2,19,M,1.600999999999999,5,0.0014279757586835205
20190102_esialgu_nimeta_podcast_ep_2,20,M,0.1866666666666712,1,0.0002855951517367041
20190102_esialgu_nimeta_podcast_ep_2,22,M,0.7818333333333309,1,0.0002855951517367041
20190102_esialgu_nimeta_podcast_ep_2,23,M,1.2426666666666657,2,0.0005711903034734083
20190102_esialgu_nimeta_podcast_ep_4,0,M,4.7108333333333325,11,0.0031415466691037453
20190102_esialgu_nimeta_podcast_ep_4,1,M,5.327333333333334,13,0.0037127369725771537
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,105,0.029987490932353932
20190102_esialgu_nimeta_podcast_ep_4,3,M,5.818666666666664,16,0.004569522427787266
20190102_esialgu_nimeta_podcast_ep_4,4,M,4.514666666666669,15,0.004283927276050562
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,0,M,0.1845,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666663,102,0.02913070547714382
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,70,0.019991660621569287
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,3,M,4.30016666666667,11,0.0031415466691037453
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,4,M,5.474666666666667,13,0.0037127369725771537
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,65,0.018563684862885767
20190109_59_saade__astroloog_taimi_uuesoo_tutvustab_meile_13_thtkuju,0,F,0.9045,1,0.00034431586159879626
20190109_59_saade__astroloog_taimi_uuesoo_tutvustab_meile_13_thtkuju,1,F,41.34983333333333,161,0.0554348537174062
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,0,M,0.1845,2,0.0005711903034734083
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,1,M,4.868166666666666,32,0.009139044855574532
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,2,M,14.613833333333332,36,0.010281425462521348
