episode_id,section_index,gender,minutes,pos,feature,raw_count,freq_per_100_lemmas
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,kaassõnad,koos,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,kaassõnad,äärde,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,kaassõnad,mööda,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,kaassõnad,pidi,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,kaassõnad,juures,2,0.0005711903034734083
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,kaassõnad,ajal,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,4,M,10.882666666666667,kaassõnad,teel,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,koos,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,heaks,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,pealt,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,jooksul,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,pärast,6,0.0017135709104202249
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,peale,6,0.0017135709104202249
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,käest,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,vahele,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,eest,3,0.0008567854552101124
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,enne,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,kõrval,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,kõrvalt,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,meelest,4,0.0011423806069468165
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,peal,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,läbi,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,moodi,3,0.0008567854552101124
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,tänu,2,0.0005711903034734083
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,järgi,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,teel,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,jaoks,2,0.0005711903034734083
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,sees,2,0.0005711903034734083
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,alla,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,seest,1,0.0002855951517367041
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,5,M,17.14183333333333,kaassõnad,juurde,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,poolt,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,jooksul,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,pärast,5,0.0014279757586835207
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,pealt,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,kõrvale,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,ees,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,vastavalt,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,haaval,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,peale,5,0.0014279757586835207
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,arust,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,ilma,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,eest,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,jaoks,3,0.0008567854552101124
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,enne,3,0.0008567854552101124
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,järgi,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,asemel,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,seas,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,järel,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,kohta,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,peal,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,osas,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,suhtes,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,juurde,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,kohal,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,üle,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,vastu,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,koos,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666666,kaassõnad,tänu,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,eest,4,0.0011423806069468165
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,arust,7,0.0019991660621569286
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,enne,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,jooksul,3,0.0008567854552101124
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,kohta,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,pärast,5,0.0014279757586835207
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,üle,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,peale,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,vastu,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,taga,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,ees,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,keset,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,peal,3,0.0008567854552101124
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,suhtes,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,järgi,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,juurde,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,moodi,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,poolt,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,all,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,kohalt,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,ümber,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,poole,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,kätte,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,kaassõnad,hulgas,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,3,M,4.30016666666667,kaassõnad,kohta,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,3,M,4.30016666666667,kaassõnad,puhul,3,0.0008567854552101124
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,3,M,4.30016666666667,kaassõnad,pihta,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,3,M,4.30016666666667,kaassõnad,hulka,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,3,M,4.30016666666667,kaassõnad,võrra,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,3,M,4.30016666666667,kaassõnad,läbi,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,4,M,5.474666666666667,kaassõnad,juures,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,4,M,5.474666666666667,kaassõnad,juurde,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,4,M,5.474666666666667,kaassõnad,kõrvale,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,4,M,5.474666666666667,kaassõnad,suhtes,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,4,M,5.474666666666667,kaassõnad,jooksul,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,4,M,5.474666666666667,kaassõnad,võrra,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,4,M,5.474666666666667,kaassõnad,ühes,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,4,M,5.474666666666667,kaassõnad,algul,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,4,M,5.474666666666667,kaassõnad,pealt,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,tagasi,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,läbi,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,hulgast,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,hulka,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,peal,3,0.0008567854552101124
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,arust,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,jaoks,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,järel,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,poolt,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,pealt,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,peale,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,vastu,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,osas,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,hoolimata,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,ilma,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,järgi,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,all,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,pärast,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,suhtes,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,üle,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,jooksul,2,0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,juurde,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,küljest,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,kohta,3,0.0008567854552101124
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,sees,3,0.0008567854552101124
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,käigus,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,ümber,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,eest,1,0.0002855951517367041
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,kaassõnad,ees,1,0.0002855951517367041
