episode_id;section_index;gender;minutes;absolut_freq;freq_per_1000_tokens
20190101;1;M;6.895333333333334;1;0.002855951517367041
20190101;2;M;38.38016666666667;1;0.002855951517367041
20190101;4;M;70.77066666666666;2;0.005711903034734082
20190102;1;M;5.327333333333334;1;0.002855951517367041
20190102;17;M;1.8841666666666697;1;0.002855951517367041
20190108;4;M;5.474666666666667;1;0.002855951517367041
20190108;5;M;20.710666666666665;1;0.002855951517367041
20190115;2;M;14.613833333333332;1;0.002855951517367041
20190115;3;M;8.922666666666665;1;0.002855951517367041
20190408;1;F;8.890666666666668;1;0.0034804035876000185
20190408;5;F;12.764166666666664;1;0.0034804035876000185
20190904;0;M;10.242;2;0.005711903034734082
20190904;1;M;19.144999999999996;2;0.005711903034734082
20190904;3;M;23.900166666666664;3;0.008567854552101123
20190904;7;M;5.0089999999999995;1;0.002855951517367041
20190908;0;M;21.2325;1;0.002855951517367041
20191223;0;F;45.16716666666667;3;0.010441210762800055
20200105;28;M;7.664999999999994;2;0.005711903034734082
20200112;111;M;3.5673333333333326;1;0.002855951517367041
20200116;1;F;53.22666666666667;1;0.0034804035876000185
20200124;1;F;31.314666666666668;1;0.0034804035876000185
20200319;0;M;8.516166666666667;1;0.002855951517367041
20200319;1;M;2.3593333333333333;1;0.002855951517367041
20200330;1;F;10.887333333333336;1;0.0034804035876000185
20200407;0;M;5.128;1;0.002855951517367041
20200408;0;M;14.914666666666667;2;0.005711903034734082
20200422;1;M;6.617000000000002;1;0.002855951517367041
20200424;1;M;2.588166666666668;1;0.002855951517367041
20200524;34;M;13.362666666666662;1;0.002855951517367041
20200608;0;F;24.0745;2;0.006960807175200037
20200826;1;F;5.349499999999996;2;0.006960807175200037
20200827;0;F;24.511333333333333;3;0.010441210762800055
20201108;11;M;19.655333333333335;1;0.002855951517367041
20201203;17;F;1.3913333333333335;1;0.0034804035876000185
20201203;22;F;2.4281666666666677;1;0.0034804035876000185
20201231;5;M;37.325833333333335;1;0.002855951517367041
20201231;6;M;13.087999999999996;1;0.002855951517367041
20210104;2;F;28.132166666666667;2;0.006960807175200037
20210104;3;F;8.903333333333334;1;0.0034804035876000185
20210112;0;F;18.557333333333336;2;0.006960807175200037
20210124;11;M;6.745000000000001;2;0.005711903034734082
20210124;44;M;9.336999999999996;1;0.002855951517367041
20210131;12;M;1.35783333333333;1;0.002855951517367041
20210201;0;F;24.89816666666667;1;0.0034804035876000185
20210208;0;F;24.6205;5;0.017402017938000093
20210208;9;M;6.332166666666671;1;0.002855951517367041
20210208;10;M;12.87616666666667;1;0.002855951517367041
20210208;12;M;4.0009999999999994;2;0.005711903034734082
20210313;0;M;54.761;1;0.002855951517367041
20210318;1;F;8.684166666666666;2;0.006960807175200037
20210318;2;F;19.540166666666664;2;0.006960807175200037
20210322;1;F;29.687333333333335;3;0.010441210762800055
20210413;2;M;24.133833333333335;1;0.002855951517367041
20210413;4;M;12.370666666666663;1;0.002855951517367041
20210416;2;F;12.289000000000003;2;0.006960807175200037
20210419;2;F;20.404166666666665;1;0.0034804035876000185
20210419;4;F;6.745000000000001;1;0.0034804035876000185
20210419;4;F;21.924166666666668;3;0.010441210762800055
20210422;0;M;83.633;3;0.008567854552101123
20210502;25;M;5.610666666666672;2;0.005711903034734082
20210502;60;M;2.8153333333333346;1;0.002855951517367041
20210519;5;F;21.693833333333338;3;0.010441210762800055
20210603;0;F;33.215333333333334;2;0.006960807175200037
20210614;1;F;27.909833333333335;2;0.006960807175200037
20210614;3;F;13.800833333333332;1;0.0034804035876000185
20210701;0;F;25.375;1;0.0034804035876000185
20210727;0;F;2.201;2;0.006960807175200037
20210727;1;F;26.025333333333332;2;0.006960807175200037
20210729;0;F;31.861333333333334;1;0.0034804035876000185
20210824;0;F;17.574833333333334;1;0.0034804035876000185
20210824;1;F;14.570666666666666;1;0.0034804035876000185
20210827;1;F;10.880999999999998;2;0.006960807175200037
20210827;2;F;3.208999999999999;1;0.0034804035876000185
20210908;0;F;25.0925;1;0.0034804035876000185
20210911;0;F;24.052833333333336;2;0.006960807175200037
20210912;8;M;10.497000000000003;1;0.002855951517367041
20210927;9;M;10.928999999999997;1;0.002855951517367041
20210927;10;M;3.305000000000003;1;0.002855951517367041
20210928;0;M;20.077333333333335;1;0.002855951517367041
20210928;1;M;40.22183333333333;2;0.005711903034734082
20211018;1;M;2.1978333333333335;3;0.008567854552101123
20211018;5;M;10.847333333333337;1;0.002855951517367041
20211018;22;M;2.9658333333333453;1;0.002855951517367041
20211221;2;F;34.03616666666667;3;0.010441210762800055
20220104;1;M;15.986666666666665;1;0.002855951517367041
20220104;4;M;2.4730000000000016;1;0.002855951517367041
20220104;5;M;5.981833333333339;2;0.005711903034734082
20220106;16;M;8.25216666666667;1;0.002855951517367041
20220106;22;M;8.933833333333329;1;0.002855951517367041
20220106;23;M;3.5753333333333406;2;0.005711903034734082
20220114;1;M;19.17216666666667;2;0.005711903034734082
20220204;1;F;40.18816666666667;1;0.0034804035876000185
20220217;3;F;21.296;3;0.010441210762800055
