episode_id,section_index,gender,minutes,sõnaliik,raw_count,freq_per_60_min
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,1,M,6.895333333333334,asesõnad,137,1192.1106062070965
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,2,M,38.38016666666667,asesõnad,889,1389.7803118798338
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,3,M,1.4586666666666663,asesõnad,36,1480.8043875685562
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,asesõnad,1838,1558.2727306982179
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,5,M,0.919333333333346,asesõnad,21,1370.558375634499
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,6,M,0.2809999999999945,asesõnad,1,213.52313167260203
20190102_58_saade__ajurveeda_edendaja_kaja_keil,0,F,43.91566666666667,asesõnad,1151,1572.5595269721512
20190102_esialgu_nimeta_podcast_ep_2,0,M,1.714,asesõnad,13,455.07584597432907
20190102_esialgu_nimeta_podcast_ep_2,1,M,1.777,asesõnad,48,1620.7090602138433
20190102_esialgu_nimeta_podcast_ep_2,3,M,1.5433333333333337,asesõnad,48,1866.09071274298
20190102_esialgu_nimeta_podcast_ep_2,4,M,0.2233333333333339,asesõnad,4,1074.6268656716388
20190102_esialgu_nimeta_podcast_ep_2,5,M,2.9161666666666664,asesõnad,71,1460.8218551751731
20190102_esialgu_nimeta_podcast_ep_2,6,M,0.2553333333333332,asesõnad,1,234.98694516971287
20190102_esialgu_nimeta_podcast_ep_2,8,M,0.4810000000000002,asesõnad,6,748.4407484407482
20190102_esialgu_nimeta_podcast_ep_2,9,M,0.3786666666666671,asesõnad,11,1742.9577464788713
20190102_esialgu_nimeta_podcast_ep_2,11,M,1.0490000000000008,asesõnad,24,1372.7359389895128
20190102_esialgu_nimeta_podcast_ep_2,12,M,13.065,asesõnad,372,1708.3811710677385
20190102_esialgu_nimeta_podcast_ep_2,13,M,14.116166666666665,asesõnad,357,1517.409117206041
20190102_esialgu_nimeta_podcast_ep_2,14,M,2.2681666666666613,asesõnad,56,1481.3726210595962
20190102_esialgu_nimeta_podcast_ep_2,15,M,5.465000000000002,asesõnad,185,2031.1070448307405
20190102_esialgu_nimeta_podcast_ep_2,16,M,1.425,asesõnad,34,1431.578947368421
20190102_esialgu_nimeta_podcast_ep_2,17,M,1.8841666666666697,asesõnad,65,2069.880583812469
20190102_esialgu_nimeta_podcast_ep_2,18,M,1.5386666666666693,asesõnad,47,1832.755632582319
20190102_esialgu_nimeta_podcast_ep_2,19,M,1.600999999999999,asesõnad,53,1986.2585883822621
20190102_esialgu_nimeta_podcast_ep_2,20,M,0.1866666666666712,asesõnad,1,321.4285714285636
20190102_esialgu_nimeta_podcast_ep_2,22,M,0.7818333333333309,asesõnad,20,1534.8539756981502
20190102_esialgu_nimeta_podcast_ep_2,23,M,1.2426666666666657,asesõnad,22,1062.2317596566531
20190102_esialgu_nimeta_podcast_ep_2,24,M,0.0433333333333318,asesõnad,1,1384.6153846154332
20190102_esialgu_nimeta_podcast_ep_4,0,M,4.7108333333333325,asesõnad,155,1974.173005483814
20190102_esialgu_nimeta_podcast_ep_4,1,M,5.327333333333334,asesõnad,212,2387.6861469152796
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,asesõnad,1433,2286.2562266224672
20190102_esialgu_nimeta_podcast_ep_4,3,M,5.818666666666664,asesõnad,160,1649.8625114573792
20190102_esialgu_nimeta_podcast_ep_4,4,M,4.514666666666669,asesõnad,140,1860.602480803307
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666663,asesõnad,646,1614.7196667245269
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,asesõnad,565,1591.6489295104543
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,3,M,4.30016666666667,asesõnad,48,669.7414828882596
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,4,M,5.474666666666667,asesõnad,127,1391.8655625913298
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,asesõnad,503,1457.2201120195714
20190109_59_saade__astroloog_taimi_uuesoo_tutvustab_meile_13_thtkuju,0,F,0.9045,asesõnad,14,928.6898839137643
20190109_59_saade__astroloog_taimi_uuesoo_tutvustab_meile_13_thtkuju,1,F,41.34983333333333,asesõnad,1327,1925.5216667539976
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,1,M,4.868166666666666,asesõnad,149,1836.4202814201105
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,2,M,14.613833333333332,asesõnad,363,1490.368714574091
