episode_id,section_index,gender,minutes,sõnaliik,raw_count,freq_per_60_min
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,0,M,0.186,verbid,2,645.1612903225806
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,1,M,6.895333333333334,verbid,171,1487.9628734409746
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,2,M,38.38016666666667,verbid,1133,1771.2273266140062
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,3,M,1.4586666666666663,verbid,51,2097.806215722121
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,4,M,70.77066666666666,verbid,2071,1755.8122009118658
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,5,M,0.919333333333346,verbid,26,1696.8817984046177
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel,6,M,0.2809999999999945,verbid,4,854.0925266904081
20190102_58_saade__ajurveeda_edendaja_kaja_keil,0,F,43.91566666666667,verbid,1151,1572.5595269721512
20190102_esialgu_nimeta_podcast_ep_2,0,M,1.714,verbid,22,770.1283547257876
20190102_esialgu_nimeta_podcast_ep_2,1,M,1.777,verbid,42,1418.1204276871129
20190102_esialgu_nimeta_podcast_ep_2,3,M,1.5433333333333337,verbid,38,1477.3218142548592
20190102_esialgu_nimeta_podcast_ep_2,4,M,0.2233333333333339,verbid,3,805.9701492537291
20190102_esialgu_nimeta_podcast_ep_2,5,M,2.9161666666666664,verbid,61,1255.0722981082472
20190102_esialgu_nimeta_podcast_ep_2,6,M,0.2553333333333332,verbid,7,1644.90861618799
20190102_esialgu_nimeta_podcast_ep_2,7,M,0.0793333333333341,verbid,2,1512.6050420167917
20190102_esialgu_nimeta_podcast_ep_2,8,M,0.4810000000000002,verbid,10,1247.401247401247
20190102_esialgu_nimeta_podcast_ep_2,9,M,0.3786666666666671,verbid,13,2059.859154929575
20190102_esialgu_nimeta_podcast_ep_2,11,M,1.0490000000000008,verbid,28,1601.5252621544316
20190102_esialgu_nimeta_podcast_ep_2,12,M,13.065,verbid,357,1639.4948335246843
20190102_esialgu_nimeta_podcast_ep_2,13,M,14.116166666666665,verbid,373,1585.4162485093927
20190102_esialgu_nimeta_podcast_ep_2,14,M,2.2681666666666613,verbid,49,1296.2010434271467
20190102_esialgu_nimeta_podcast_ep_2,15,M,5.465000000000002,verbid,176,1932.2964318389747
20190102_esialgu_nimeta_podcast_ep_2,16,M,1.425,verbid,42,1768.4210526315787
20190102_esialgu_nimeta_podcast_ep_2,17,M,1.8841666666666697,verbid,68,2165.413533834583
20190102_esialgu_nimeta_podcast_ep_2,18,M,1.5386666666666693,verbid,44,1715.7712305025966
20190102_esialgu_nimeta_podcast_ep_2,19,M,1.600999999999999,verbid,51,1911.3054341036861
20190102_esialgu_nimeta_podcast_ep_2,20,M,0.1866666666666712,verbid,3,964.2857142856908
20190102_esialgu_nimeta_podcast_ep_2,22,M,0.7818333333333309,verbid,20,1534.85397569815
20190102_esialgu_nimeta_podcast_ep_2,23,M,1.2426666666666657,verbid,33,1593.3476394849797
20190102_esialgu_nimeta_podcast_ep_2,24,M,0.0433333333333318,verbid,1,1384.6153846154332
20190102_esialgu_nimeta_podcast_ep_4,0,M,4.7108333333333325,verbid,145,1846.8070051300197
20190102_esialgu_nimeta_podcast_ep_4,1,M,5.327333333333334,verbid,174,1959.70466775122
20190102_esialgu_nimeta_podcast_ep_4,2,M,37.60733333333334,verbid,1247,1989.505592880821
20190102_esialgu_nimeta_podcast_ep_4,3,M,5.818666666666664,verbid,169,1742.6672777268568
20190102_esialgu_nimeta_podcast_ep_4,4,M,4.514666666666669,verbid,154,2046.6627288836378
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,0,M,0.1845,verbid,2,650.4065040650406
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,1,M,24.004166666666663,verbid,724,1809.6858184342996
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,2,M,21.29866666666667,verbid,628,1769.1248278452483
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,3,M,4.30016666666667,verbid,124,1730.1654974613373
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,4,M,5.474666666666667,verbid,162,1775.4505601558694
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit,5,M,20.710666666666665,verbid,582,1686.0876842850705
20190109_59_saade__astroloog_taimi_uuesoo_tutvustab_meile_13_thtkuju,0,F,0.9045,verbid,17,1127.6948590381426
20190109_59_saade__astroloog_taimi_uuesoo_tutvustab_meile_13_thtkuju,1,F,41.34983333333333,verbid,1469,2131.568446466935
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,0,M,0.1845,verbid,2,650.4065040650406
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,1,M,4.868166666666666,verbid,163,2008.9698380636107
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,2,M,14.613833333333332,verbid,431,1769.5562423730942
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,3,M,8.922666666666665,verbid,250,1681.1117752540351
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,5,M,8.005833333333332,verbid,254,1903.611949620069
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,6,M,20.665000000000003,verbid,531,1541.7372368739411
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,7,M,1.978666666666671,verbid,70,2122.6415094339577
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik,8,M,5.863333333333336,verbid,170,1739.624786810687
20190117_61_saade__veedatar_alexis_varnum_aitab_sul_leida_endale_ideaalse_maailma,0,F,41.64533333333333,verbid,1282,1847.025677146699
20190204_63_saade__niad_helve_ja_liina_soovitavad_armastust_maagiaga_mitte_meelitada,0,F,36.162,verbid,1140,1891.4883026381285
20190204_63_saade__niad_helve_ja_liina_soovitavad_armastust_maagiaga_mitte_meelitada,1,F,6.474666666666667,verbid,189,1751.4415156507416
20190307_67_saade_rgime_kogukonnast_kus_kik_mehed_on_naistele_truud,0,F,1.546,verbid,33,1280.724450194049
20190307_67_saade_rgime_kogukonnast_kus_kik_mehed_on_naistele_truud,1,F,5.028166666666667,verbid,79,942.689515728065
20190307_67_saade_rgime_kogukonnast_kus_kik_mehed_on_naistele_truud,2,F,0.7946666666666667,verbid,9,679.5302013422818
20190307_67_saade_rgime_kogukonnast_kus_kik_mehed_on_naistele_truud,3,F,12.514666666666669,verbid,308,1476.667376944385
20190307_67_saade_rgime_kogukonnast_kus_kik_mehed_on_naistele_truud,4,F,13.447333333333331,verbid,294,1311.784244707749
20190307_67_saade_rgime_kogukonnast_kus_kik_mehed_on_naistele_truud,6,F,6.178666666666663,verbid,116,1126.4566249460515
20190408_68_saade__hingamisterapeudid_annavad_npuniteid_kuidas_end_terveks_ja_nnelikuks_hingata,0,F,39.77,verbid,1231,1857.178777973347
20190408_68_saade__hingamisterapeudid_annavad_npuniteid_kuidas_end_terveks_ja_nnelikuks_hingata,1,F,2.1498333333333295,verbid,55,1535.0027133886376
20190408_71_saade__klas_kis_veider_kerglane_hullumeelne_ja_leldse_defineerimatu_kaidi_karilaid,0,F,7.418,verbid,255,2062.550552709625
20190408_71_saade__klas_kis_veider_kerglane_hullumeelne_ja_leldse_defineerimatu_kaidi_karilaid,1,F,8.890666666666668,verbid,302,2038.092381523695
20190408_71_saade__klas_kis_veider_kerglane_hullumeelne_ja_leldse_defineerimatu_kaidi_karilaid,2,F,11.229833333333334,verbid,380,2030.3061784829101
20190408_71_saade__klas_kis_veider_kerglane_hullumeelne_ja_leldse_defineerimatu_kaidi_karilaid,3,F,0.1481666666666645,verbid,5,2024.7469066366994
20190408_71_saade__klas_kis_veider_kerglane_hullumeelne_ja_leldse_defineerimatu_kaidi_karilaid,4,F,3.7001666666666666,verbid,132,2140.444124138552
20190408_71_saade__klas_kis_veider_kerglane_hullumeelne_ja_leldse_defineerimatu_kaidi_karilaid,5,F,12.764166666666664,verbid,461,2167.0039825031013
20190417_73_saade__risti_nia_maagilised_vlusnumid_rasketeks_hetkedeks,0,F,2.8245,verbid,72,1529.4742432288901
20190417_73_saade__risti_nia_maagilised_vlusnumid_rasketeks_hetkedeks,1,F,12.842666666666668,verbid,428,1999.5847176079733
20190417_73_saade__risti_nia_maagilised_vlusnumid_rasketeks_hetkedeks,2,F,4.082666666666667,verbid,172,2527.759634225996
20190417_73_saade__risti_nia_maagilised_vlusnumid_rasketeks_hetkedeks,3,F,0.6106666666666684,verbid,13,1277.2925764192105
20190417_73_saade__risti_nia_maagilised_vlusnumid_rasketeks_hetkedeks,4,F,22.668166666666664,verbid,802,2122.800697012698
20190823_90_saade__hundiuurija_laura_kiiroja_arutleb_kas_eestlased_vrivad_oma_rahvuslooma,0,F,9.627666666666666,verbid,281,1751.2031298687812
20190823_90_saade__hundiuurija_laura_kiiroja_arutleb_kas_eestlased_vrivad_oma_rahvuslooma,1,F,23.29866666666667,verbid,553,1424.1158292320017
20190823_90_saade__hundiuurija_laura_kiiroja_arutleb_kas_eestlased_vrivad_oma_rahvuslooma,2,F,6.433000000000004,verbid,168,1566.9205658324256
20190823_90_saade__hundiuurija_laura_kiiroja_arutleb_kas_eestlased_vrivad_oma_rahvuslooma,3,F,3.386666666666671,verbid,81,1435.039370078738
20190904_bipolaarne_vandenud_1,0,M,10.242,verbid,339,1985.9402460456945
20190904_bipolaarne_vandenud_1,1,M,19.144999999999996,verbid,579,1814.5729955601987
20190904_bipolaarne_vandenud_1,2,M,1.5081666666666669,verbid,31,1233.2854459056248
20190904_bipolaarne_vandenud_1,3,M,23.900166666666664,verbid,756,1897.894714820678
20190904_bipolaarne_vandenud_1,4,M,1.1146666666666685,verbid,40,2153.110047846886
20190904_bipolaarne_vandenud_1,5,M,1.8810000000000024,verbid,51,1626.7942583732038
20190904_bipolaarne_vandenud_1,6,M,0.4906666666666676,verbid,17,2078.804347826083
20190904_bipolaarne_vandenud_1,7,M,5.0089999999999995,verbid,116,1389.4989019764425
20190908_bipolaarne_armastus_2,0,M,21.2325,verbid,677,1913.1049099258212
20190908_bipolaarne_armastus_2,1,M,0.9193333333333348,verbid,25,1631.6171138506143
20190908_bipolaarne_armastus_2,2,M,20.148166666666665,verbid,665,1980.3290621975532
20190908_bipolaarne_armastus_2,3,M,4.2330000000000005,verbid,169,2395.4642097802976
20190908_bipolaarne_armastus_2,4,M,3.4393333333333356,verbid,115,2006.202752471408
20191223_arcopod_s1e1_leanika_2019,0,F,45.16716666666667,verbid,1469,1951.417511983262
20200105_episood_47__vilkurid_ja_lennukid,0,M,0.3668333333333333,verbid,4,654.2480690595183
20200105_episood_47__vilkurid_ja_lennukid,1,M,7.962666666666666,verbid,193,1454.286671131949
20200105_episood_47__vilkurid_ja_lennukid,2,M,0.4921666666666662,verbid,10,1219.0992211310543
20200105_episood_47__vilkurid_ja_lennukid,3,M,4.665,verbid,133,1710.6109324758843
20200105_episood_47__vilkurid_ja_lennukid,4,M,1.0666666666666669,verbid,30,1687.5
20200105_episood_47__vilkurid_ja_lennukid,5,M,0.7913333333333337,verbid,14,1061.499578770008
20200105_episood_47__vilkurid_ja_lennukid,6,M,5.688999999999998,verbid,147,1550.3603445245215
20200105_episood_47__vilkurid_ja_lennukid,7,M,0.4138333333333321,verbid,8,1159.887233185666
20200105_episood_47__vilkurid_ja_lennukid,8,M,17.665000000000003,verbid,425,1443.5324087178033
20200105_episood_47__vilkurid_ja_lennukid,9,M,2.5386666666666695,verbid,67,1583.5084033613427
20200105_episood_47__vilkurid_ja_lennukid,10,M,2.975333333333333,verbid,82,1653.5962357158865
20200105_episood_47__vilkurid_ja_lennukid,11,M,9.482666666666669,verbid,235,1486.9235095613049
20200105_episood_47__vilkurid_ja_lennukid,12,M,5.412166666666667,verbid,116,1285.9914390416654
20200105_episood_47__vilkurid_ja_lennukid,13,M,0.520999999999996,verbid,16,1842.6103646833153
20200105_episood_47__vilkurid_ja_lennukid,14,M,0.5689999999999978,verbid,14,1476.2741652021145
20200105_episood_47__vilkurid_ja_lennukid,15,M,1.1386666666666618,verbid,27,1422.7166276346663
20200105_episood_47__vilkurid_ja_lennukid,17,M,0.3946666666666639,verbid,9,1368.2432432432524
20200105_episood_47__vilkurid_ja_lennukid,18,M,0.8281666666666676,verbid,17,1231.6361440933774
20200105_episood_47__vilkurid_ja_lennukid,19,M,0.2906666666666676,verbid,7,1444.9541284403626
20200105_episood_47__vilkurid_ja_lennukid,20,M,5.591333333333334,verbid,137,1470.1323476809346
20200105_episood_47__vilkurid_ja_lennukid,21,M,7.128999999999996,verbid,181,1523.355309300043
20200105_episood_47__vilkurid_ja_lennukid,22,M,2.0489999999999933,verbid,48,1405.56368960469
20200105_episood_47__vilkurid_ja_lennukid,23,M,0.625,verbid,18,1728.0
20200105_episood_47__vilkurid_ja_lennukid,24,M,0.4953333333333375,verbid,13,1574.6971736204441
20200105_episood_47__vilkurid_ja_lennukid,25,M,2.0073333333333268,verbid,62,1853.204915310534
20200105_episood_47__vilkurid_ja_lennukid,26,M,1.9721666666666655,verbid,57,1734.1333558691804
20200105_episood_47__vilkurid_ja_lennukid,27,M,2.711333333333338,verbid,67,1482.6653552987434
20200105_episood_47__vilkurid_ja_lennukid,28,M,7.664999999999994,verbid,195,1526.4187866927605
20200105_episood_47__vilkurid_ja_lennukid,29,M,2.898666666666668,verbid,68,1407.5436982520691
20200105_episood_47__vilkurid_ja_lennukid,30,M,2.0393333333333277,verbid,54,1588.754494932989
20200105_episood_47__vilkurid_ja_lennukid,31,M,2.5273333333333388,verbid,58,1376.945396992875
20200105_episood_47__vilkurid_ja_lennukid,32,M,3.098666666666668,verbid,50,968.1583476764197
20200105_episood_47__vilkurid_ja_lennukid,33,M,1.641000000000001,verbid,36,1316.2705667276048
20200105_episood_47__vilkurid_ja_lennukid,34,M,1.0073333333333268,verbid,16,953.0112508272729
20200105_episood_47__vilkurid_ja_lennukid,36,M,2.4009999999999914,verbid,61,1524.3648479800138
20200105_episood_47__vilkurid_ja_lennukid,37,M,2.1353333333333313,verbid,52,1461.1301904464578
20200105_saaga_jtkub_20__040_05012020,4,M,2.393,verbid,54,1353.9490179690765
20200105_saaga_jtkub_20__040_05012020,11,M,0.2393333333333335,verbid,6,1504.1782729804997
20200105_saaga_jtkub_20__040_05012020,13,M,0.7449999999999998,verbid,28,2255.033557046981
20200105_saaga_jtkub_20__040_05012020,14,M,0.0569999999999993,verbid,1,1052.631578947381
20200105_saaga_jtkub_20__040_05012020,15,M,0.8698333333333333,verbid,24,1655.4895573864726
20200105_saaga_jtkub_20__040_05012020,16,M,1.818666666666668,verbid,35,1154.6920821114363
