episode_id,section_index,gender,minutes,pos,feature,raw_count,freq_per_1000_tokens
20200319,0,M,8.516166666666667,abiverbid,tulema,3,0.008567854552101123
20200319,0,M,8.516166666666667,abiverbid,pidama,6,0.017135709104202246
20200319,0,M,8.516166666666667,abiverbid,võima,3,0.008567854552101123
20200319,1,M,2.3593333333333333,abiverbid,olema,19,0.05426307882997378
20200319,1,M,2.3593333333333333,abiverbid,võima,4,0.011423806069468164
20200319,1,M,2.3593333333333333,abiverbid,tegema,1,0.002855951517367041
20200319,1,M,2.3593333333333333,abiverbid,tulema,1,0.002855951517367041
20210413,0,M,10.724166666666667,abiverbid,saama,8,0.022847612138936328
20210413,0,M,10.724166666666667,abiverbid,olema,87,0.24846778201093256
20210413,0,M,10.724166666666667,abiverbid,tegema,23,0.06568688489944195
20210413,0,M,10.724166666666667,abiverbid,tulema,4,0.011423806069468164
20210413,0,M,10.724166666666667,abiverbid,minema,8,0.022847612138936328
20210413,0,M,10.724166666666667,abiverbid,võima,5,0.014279757586835206
20210413,0,M,10.724166666666667,abiverbid,hakkama,5,0.014279757586835206
20210413,0,M,10.724166666666667,abiverbid,pidama,1,0.002855951517367041
20210413,1,M,3.460166666666667,abiverbid,olema,42,0.11994996372941573
20210413,1,M,3.460166666666667,abiverbid,tulema,1,0.002855951517367041
20210413,1,M,3.460166666666667,abiverbid,tegema,1,0.002855951517367041
20210413,1,M,3.460166666666667,abiverbid,saama,1,0.002855951517367041
20210413,1,M,3.460166666666667,abiverbid,hakkama,3,0.008567854552101123
20210413,1,M,3.460166666666667,abiverbid,võima,1,0.002855951517367041
20210413,2,M,24.133833333333335,abiverbid,võima,12,0.03427141820840449
20210413,2,M,24.133833333333335,abiverbid,saama,39,0.11138210917731461
20210413,2,M,24.133833333333335,abiverbid,olema,282,0.8053783278975056
20210413,2,M,24.133833333333335,abiverbid,pidama,17,0.0485511757952397
20210413,2,M,24.133833333333335,abiverbid,tegema,50,0.14279757586835207
20210413,2,M,24.133833333333335,abiverbid,tulema,10,0.028559515173670412
20210413,2,M,24.133833333333335,abiverbid,minema,15,0.042839272760505615
20210413,2,M,24.133833333333335,abiverbid,hakkama,7,0.019991660621569287
20210413,3,M,17.469833333333334,abiverbid,olema,205,0.5854700610602435
20210413,3,M,17.469833333333334,abiverbid,saama,23,0.06568688489944195
20210413,3,M,17.469833333333334,abiverbid,võima,10,0.028559515173670412
20210413,3,M,17.469833333333334,abiverbid,tegema,30,0.08567854552101123
20210413,3,M,17.469833333333334,abiverbid,tulema,8,0.022847612138936328
20210413,3,M,17.469833333333334,abiverbid,pidama,12,0.03427141820840449
20210413,3,M,17.469833333333334,abiverbid,hakkama,8,0.022847612138936328
20210413,3,M,17.469833333333334,abiverbid,minema,8,0.022847612138936328
20210413,4,M,12.370666666666663,abiverbid,olema,143,0.4084010669834869
20210413,4,M,12.370666666666663,abiverbid,võima,15,0.042839272760505615
20210413,4,M,12.370666666666663,abiverbid,minema,6,0.017135709104202246
20210413,4,M,12.370666666666663,abiverbid,tegema,16,0.045695224277872655
20210413,4,M,12.370666666666663,abiverbid,saama,21,0.059974981864707864
20210413,4,M,12.370666666666663,abiverbid,tulema,3,0.008567854552101123
20210413,4,M,12.370666666666663,abiverbid,pidama,6,0.017135709104202246
20210413,4,M,12.370666666666663,abiverbid,hakkama,3,0.008567854552101123
20210413,5,M,46.16899999999999,abiverbid,olema,534,1.525078110274
20210413,5,M,46.16899999999999,abiverbid,saama,64,0.18278089711149062
20210413,5,M,46.16899999999999,abiverbid,tegema,75,0.21419636380252807
20210413,5,M,46.16899999999999,abiverbid,pidama,22,0.0628309333820749
20210413,5,M,46.16899999999999,abiverbid,hakkama,25,0.07139878793417603
20210413,5,M,46.16899999999999,abiverbid,võima,28,0.07996664248627715
20210413,5,M,46.16899999999999,abiverbid,minema,24,0.06854283641680899
20210413,5,M,46.16899999999999,abiverbid,tulema,30,0.08567854552101123
20210416,2,M,11.751333333333333,abiverbid,võima,6,0.017135709104202246
20210416,2,M,11.751333333333333,abiverbid,olema,77,0.21990826683726217
20210416,2,M,11.751333333333333,abiverbid,tegema,10,0.028559515173670412
20210416,2,M,11.751333333333333,abiverbid,pidama,8,0.022847612138936328
20210416,2,M,11.751333333333333,abiverbid,tulema,8,0.022847612138936328
20210416,2,M,11.751333333333333,abiverbid,saama,7,0.019991660621569287
20210416,2,M,11.751333333333333,abiverbid,hakkama,5,0.014279757586835206
20210416,2,M,11.751333333333333,abiverbid,minema,1,0.002855951517367041
20201231,0,M,0.21533333333333332,abiverbid,olema,4,0.011423806069468164
20201231,0,M,0.21533333333333332,abiverbid,minema,2,0.005711903034734082
20201231,1,M,1.3513333333333333,abiverbid,olema,11,0.03141546669103745
20201231,1,M,1.3513333333333333,abiverbid,saama,4,0.011423806069468164
20201231,1,M,1.3513333333333333,abiverbid,minema,6,0.017135709104202246
20201231,2,M,0.22816666666666663,abiverbid,minema,1,0.002855951517367041
20201231,2,M,0.22816666666666663,abiverbid,olema,3,0.008567854552101123
20201231,3,M,7.0729999999999995,abiverbid,olema,101,0.28845110325407114
20201231,3,M,7.0729999999999995,abiverbid,tegema,5,0.014279757586835206
20201231,3,M,7.0729999999999995,abiverbid,minema,4,0.011423806069468164
20201231,3,M,7.0729999999999995,abiverbid,saama,6,0.017135709104202246
20201231,3,M,7.0729999999999995,abiverbid,pidama,7,0.019991660621569287
20201231,3,M,7.0729999999999995,abiverbid,võima,1,0.002855951517367041
20201231,3,M,7.0729999999999995,abiverbid,tulema,2,0.005711903034734082
20201231,3,M,7.0729999999999995,abiverbid,hakkama,2,0.005711903034734082
20201231,4,M,1.037833333333333,abiverbid,olema,9,0.02570356365630337
20201231,4,M,1.037833333333333,abiverbid,saama,1,0.002855951517367041
20201231,4,M,1.037833333333333,abiverbid,tegema,2,0.005711903034734082
20201231,4,M,1.037833333333333,abiverbid,pidama,1,0.002855951517367041
20201231,5,M,37.325833333333335,abiverbid,minema,10,0.028559515173670412
20201231,5,M,37.325833333333335,abiverbid,tegema,57,0.16278923648992136
20201231,5,M,37.325833333333335,abiverbid,pidama,35,0.09995830310784645
20201231,5,M,37.325833333333335,abiverbid,olema,394,1.1252448978426142
20201231,5,M,37.325833333333335,abiverbid,võima,15,0.042839272760505615
20201231,5,M,37.325833333333335,abiverbid,saama,49,0.139941624350985
20201231,5,M,37.325833333333335,abiverbid,hakkama,7,0.019991660621569287
20201231,5,M,37.325833333333335,abiverbid,tulema,12,0.03427141820840449
20201231,6,M,13.087999999999996,abiverbid,olema,127,0.36270584270561423
20201231,6,M,13.087999999999996,abiverbid,pidama,9,0.02570356365630337
20201231,6,M,13.087999999999996,abiverbid,saama,25,0.07139878793417603
20201231,6,M,13.087999999999996,abiverbid,võima,7,0.019991660621569287
20201231,6,M,13.087999999999996,abiverbid,hakkama,4,0.011423806069468164
20201231,6,M,13.087999999999996,abiverbid,minema,2,0.005711903034734082
20201231,6,M,13.087999999999996,abiverbid,tegema,5,0.014279757586835206
20201231,6,M,13.087999999999996,abiverbid,tulema,5,0.014279757586835206
20200326,0,M,14.496999999999998,abiverbid,olema,105,0.29987490932353933
20200326,0,M,14.496999999999998,abiverbid,võima,18,0.05140712731260674
20200326,0,M,14.496999999999998,abiverbid,tegema,9,0.02570356365630337
20200326,0,M,14.496999999999998,abiverbid,tulema,17,0.0485511757952397
20200326,0,M,14.496999999999998,abiverbid,pidama,7,0.019991660621569287
20200326,0,M,14.496999999999998,abiverbid,hakkama,4,0.011423806069468164
20200326,0,M,14.496999999999998,abiverbid,minema,7,0.019991660621569287
20200326,0,M,14.496999999999998,abiverbid,saama,10,0.028559515173670412
20210404,0,M,52.372166666666665,abiverbid,olema,606,1.730706619524427
20210404,0,M,52.372166666666665,abiverbid,võima,36,0.10281425462521349
20210404,0,M,52.372166666666665,abiverbid,hakkama,27,0.07711069096891011
20210404,0,M,52.372166666666665,abiverbid,saama,95,0.2713153941498689
20210404,0,M,52.372166666666665,abiverbid,tegema,78,0.22276421835462923
20210404,0,M,52.372166666666665,abiverbid,tulema,28,0.07996664248627715
20210404,0,M,52.372166666666665,abiverbid,minema,28,0.07996664248627715
20210404,0,M,52.372166666666665,abiverbid,pidama,29,0.0828225940036442
20210404,1,M,1.8281666666666676,abiverbid,võima,2,0.005711903034734082
20210404,1,M,1.8281666666666676,abiverbid,olema,18,0.05140712731260674
20210404,1,M,1.8281666666666676,abiverbid,tegema,2,0.005711903034734082
20210404,1,M,1.8281666666666676,abiverbid,saama,2,0.005711903034734082
20210404,1,M,1.8281666666666676,abiverbid,pidama,1,0.002855951517367041
20210404,1,M,1.8281666666666676,abiverbid,hakkama,1,0.002855951517367041
20190115,1,M,4.868166666666666,abiverbid,tegema,13,0.037127369725771533
20190115,1,M,4.868166666666666,abiverbid,olema,74,0.21134041228516107
20190115,1,M,4.868166666666666,abiverbid,võima,2,0.005711903034734082
20190115,1,M,4.868166666666666,abiverbid,saama,11,0.03141546669103745
20190115,1,M,4.868166666666666,abiverbid,pidama,5,0.014279757586835206
20190115,1,M,4.868166666666666,abiverbid,minema,2,0.005711903034734082
20190115,1,M,4.868166666666666,abiverbid,tulema,2,0.005711903034734082
20190115,2,M,14.613833333333332,abiverbid,olema,160,0.4569522427787266
20190115,2,M,14.613833333333332,abiverbid,saama,17,0.0485511757952397
20190115,2,M,14.613833333333332,abiverbid,tulema,13,0.037127369725771533
20190115,2,M,14.613833333333332,abiverbid,võima,8,0.022847612138936328
20190115,2,M,14.613833333333332,abiverbid,minema,8,0.022847612138936328
20190115,2,M,14.613833333333332,abiverbid,tegema,8,0.022847612138936328
20190115,2,M,14.613833333333332,abiverbid,hakkama,5,0.014279757586835206
20190115,2,M,14.613833333333332,abiverbid,pidama,5,0.014279757586835206
20190115,3,M,8.922666666666665,abiverbid,olema,90,0.2570356365630337
20190115,3,M,8.922666666666665,abiverbid,tulema,15,0.042839272760505615
20190115,3,M,8.922666666666665,abiverbid,võima,2,0.005711903034734082
20190115,3,M,8.922666666666665,abiverbid,saama,7,0.019991660621569287
20190115,3,M,8.922666666666665,abiverbid,pidama,7,0.019991660621569287
20190115,3,M,8.922666666666665,abiverbid,minema,3,0.008567854552101123
20190115,3,M,8.922666666666665,abiverbid,tegema,4,0.011423806069468164
20190115,5,M,8.005833333333332,abiverbid,saama,19,0.05426307882997378
20190115,5,M,8.005833333333332,abiverbid,tulema,5,0.014279757586835206
20190115,5,M,8.005833333333332,abiverbid,olema,76,0.21705231531989513
20190115,5,M,8.005833333333332,abiverbid,minema,7,0.019991660621569287
20190115,5,M,8.005833333333332,abiverbid,hakkama,5,0.014279757586835206
20190115,5,M,8.005833333333332,abiverbid,pidama,4,0.011423806069468164
20190115,5,M,8.005833333333332,abiverbid,tegema,4,0.011423806069468164
20190115,5,M,8.005833333333332,abiverbid,võima,1,0.002855951517367041
20190115,6,M,20.665000000000003,abiverbid,olema,182,0.5197831761608015
20190115,6,M,20.665000000000003,abiverbid,tulema,14,0.039983321243138574
20190115,6,M,20.665000000000003,abiverbid,saama,27,0.07711069096891011
20190115,6,M,20.665000000000003,abiverbid,hakkama,4,0.011423806069468164
20190115,6,M,20.665000000000003,abiverbid,tegema,14,0.039983321243138574
20190115,6,M,20.665000000000003,abiverbid,pidama,12,0.03427141820840449
20190115,6,M,20.665000000000003,abiverbid,võima,4,0.011423806069468164
20190115,6,M,20.665000000000003,abiverbid,minema,12,0.03427141820840449
20190115,7,M,1.978666666666671,abiverbid,minema,1,0.002855951517367041
20190115,7,M,1.978666666666671,abiverbid,olema,28,0.07996664248627715
20190115,7,M,1.978666666666671,abiverbid,saama,2,0.005711903034734082
20190115,7,M,1.978666666666671,abiverbid,tulema,1,0.002855951517367041
20190115,7,M,1.978666666666671,abiverbid,võima,2,0.005711903034734082
20190115,7,M,1.978666666666671,abiverbid,pidama,1,0.002855951517367041
20190115,7,M,1.978666666666671,abiverbid,tegema,1,0.002855951517367041
20190115,8,M,5.863333333333336,abiverbid,olema,64,0.18278089711149062
20190115,8,M,5.863333333333336,abiverbid,pidama,4,0.011423806069468164
20190115,8,M,5.863333333333336,abiverbid,saama,9,0.02570356365630337
20190115,8,M,5.863333333333336,abiverbid,tegema,6,0.017135709104202246
20190115,8,M,5.863333333333336,abiverbid,tulema,5,0.014279757586835206
20190115,8,M,5.863333333333336,abiverbid,hakkama,6,0.017135709104202246
20190115,8,M,5.863333333333336,abiverbid,minema,5,0.014279757586835206
20190115,8,M,5.863333333333336,abiverbid,võima,2,0.005711903034734082
20210321,0,M,41.82983333333333,abiverbid,olema,471,1.3451531646798764
20210321,0,M,41.82983333333333,abiverbid,tulema,24,0.06854283641680899
20210321,0,M,41.82983333333333,abiverbid,võima,28,0.07996664248627715
20210321,0,M,41.82983333333333,abiverbid,pidama,14,0.039983321243138574
20210321,0,M,41.82983333333333,abiverbid,minema,34,0.0971023515904794
20210321,0,M,41.82983333333333,abiverbid,saama,54,0.15422138193782023
20210321,0,M,41.82983333333333,abiverbid,tegema,59,0.16850113952465545
20210321,0,M,41.82983333333333,abiverbid,hakkama,16,0.045695224277872655
20210321,1,M,21.388166666666667,abiverbid,olema,262,0.7482592975501647
20210321,1,M,21.388166666666667,abiverbid,minema,22,0.0628309333820749
20210321,1,M,21.388166666666667,abiverbid,saama,31,0.08853449703837828
20210321,1,M,21.388166666666667,abiverbid,tegema,26,0.07425473945154307
20210321,1,M,21.388166666666667,abiverbid,tulema,21,0.059974981864707864
20210321,1,M,21.388166666666667,abiverbid,võima,12,0.03427141820840449
20210321,1,M,21.388166666666667,abiverbid,pidama,13,0.037127369725771533
20210321,1,M,21.388166666666667,abiverbid,hakkama,5,0.014279757586835206
20190904,0,M,10.241999999999999,abiverbid,tulema,6,0.017135709104202246
20190904,0,M,10.241999999999999,abiverbid,olema,128,0.36556179422298124
20190904,0,M,10.241999999999999,abiverbid,minema,6,0.017135709104202246
20190904,0,M,10.241999999999999,abiverbid,võima,8,0.022847612138936328
20190904,0,M,10.241999999999999,abiverbid,saama,10,0.028559515173670412
20190904,0,M,10.241999999999999,abiverbid,pidama,9,0.02570356365630337
20190904,0,M,10.241999999999999,abiverbid,hakkama,1,0.002855951517367041
20190904,0,M,10.241999999999999,abiverbid,tegema,6,0.017135709104202246
20190904,1,M,19.144999999999996,abiverbid,olema,211,0.6026057701644456
20190904,1,M,19.144999999999996,abiverbid,saama,20,0.057119030347340824
20190904,1,M,19.144999999999996,abiverbid,tegema,19,0.05426307882997378
20190904,1,M,19.144999999999996,abiverbid,pidama,7,0.019991660621569287
20190904,1,M,19.144999999999996,abiverbid,võima,13,0.037127369725771533
20190904,1,M,19.144999999999996,abiverbid,tulema,17,0.0485511757952397
20190904,1,M,19.144999999999996,abiverbid,minema,10,0.028559515173670412
20190904,1,M,19.144999999999996,abiverbid,hakkama,4,0.011423806069468164
20190904,2,M,1.5081666666666669,abiverbid,olema,10,0.028559515173670412
20190904,2,M,1.5081666666666669,abiverbid,hakkama,1,0.002855951517367041
20190904,2,M,1.5081666666666669,abiverbid,tegema,1,0.002855951517367041
20190904,2,M,1.5081666666666669,abiverbid,saama,1,0.002855951517367041
20190904,2,M,1.5081666666666669,abiverbid,minema,3,0.008567854552101123
20190904,3,M,23.900166666666664,abiverbid,olema,284,0.8110902309322396
20190904,3,M,23.900166666666664,abiverbid,tegema,30,0.08567854552101123
20190904,3,M,23.900166666666664,abiverbid,pidama,7,0.019991660621569287
20190904,3,M,23.900166666666664,abiverbid,minema,16,0.045695224277872655
20190904,3,M,23.900166666666664,abiverbid,tulema,12,0.03427141820840449
20190904,3,M,23.900166666666664,abiverbid,võima,14,0.039983321243138574
20190904,3,M,23.900166666666664,abiverbid,hakkama,3,0.008567854552101123
20190904,3,M,23.900166666666664,abiverbid,saama,30,0.08567854552101123
20190904,4,M,1.1146666666666685,abiverbid,olema,12,0.03427141820840449
20190904,4,M,1.1146666666666685,abiverbid,pidama,2,0.005711903034734082
20190904,4,M,1.1146666666666685,abiverbid,tegema,1,0.002855951517367041
20190904,4,M,1.1146666666666685,abiverbid,minema,3,0.008567854552101123
20190904,4,M,1.1146666666666685,abiverbid,saama,5,0.014279757586835206
20190904,4,M,1.1146666666666685,abiverbid,võima,1,0.002855951517367041
20190904,4,M,1.1146666666666685,abiverbid,tulema,1,0.002855951517367041
20190904,5,M,1.8810000000000022,abiverbid,olema,16,0.045695224277872655
20190904,5,M,1.8810000000000022,abiverbid,saama,1,0.002855951517367041
20190904,5,M,1.8810000000000022,abiverbid,pidama,1,0.002855951517367041
20190904,5,M,1.8810000000000022,abiverbid,võima,1,0.002855951517367041
20190904,6,M,0.4906666666666676,abiverbid,olema,5,0.014279757586835206
20190904,6,M,0.4906666666666676,abiverbid,saama,1,0.002855951517367041
20190904,6,M,0.4906666666666676,abiverbid,hakkama,1,0.002855951517367041
20190904,6,M,0.4906666666666676,abiverbid,pidama,1,0.002855951517367041
20190904,7,M,5.0089999999999995,abiverbid,olema,47,0.13422972131625094
20190904,7,M,5.0089999999999995,abiverbid,minema,1,0.002855951517367041
20190904,7,M,5.0089999999999995,abiverbid,saama,2,0.005711903034734082
20190904,7,M,5.0089999999999995,abiverbid,võima,1,0.002855951517367041
20190904,7,M,5.0089999999999995,abiverbid,tulema,2,0.005711903034734082
20190904,7,M,5.0089999999999995,abiverbid,tegema,1,0.002855951517367041
20190904,7,M,5.0089999999999995,abiverbid,hakkama,1,0.002855951517367041
20210208,1,M,2.393,abiverbid,olema,21,0.059974981864707864
20210208,1,M,2.393,abiverbid,saama,3,0.008567854552101123
20210208,1,M,2.393,abiverbid,tegema,1,0.002855951517367041
20210208,3,M,6.848999999999999,abiverbid,olema,77,0.21990826683726217
20210208,3,M,6.848999999999999,abiverbid,tulema,8,0.022847612138936328
20210208,3,M,6.848999999999999,abiverbid,saama,3,0.008567854552101123
20210208,3,M,6.848999999999999,abiverbid,võima,7,0.019991660621569287
20210208,3,M,6.848999999999999,abiverbid,tegema,12,0.03427141820840449
20210208,3,M,6.848999999999999,abiverbid,pidama,5,0.014279757586835206
20210208,3,M,6.848999999999999,abiverbid,hakkama,2,0.005711903034734082
20210208,3,M,6.848999999999999,abiverbid,minema,2,0.005711903034734082
20210208,4,M,5.677833333333333,abiverbid,olema,76,0.21705231531989513
20210208,4,M,5.677833333333333,abiverbid,võima,1,0.002855951517367041
20210208,4,M,5.677833333333333,abiverbid,minema,6,0.017135709104202246
20210208,4,M,5.677833333333333,abiverbid,pidama,4,0.011423806069468164
20210208,4,M,5.677833333333333,abiverbid,tegema,3,0.008567854552101123
20210208,4,M,5.677833333333333,abiverbid,saama,5,0.014279757586835206
20210208,4,M,5.677833333333333,abiverbid,hakkama,7,0.019991660621569287
20210208,4,M,5.677833333333333,abiverbid,tulema,1,0.002855951517367041
20210208,5,M,7.338666666666668,abiverbid,olema,65,0.18563684862885768
20210208,5,M,7.338666666666668,abiverbid,minema,11,0.03141546669103745
20210208,5,M,7.338666666666668,abiverbid,pidama,4,0.011423806069468164
20210208,5,M,7.338666666666668,abiverbid,saama,18,0.05140712731260674
20210208,5,M,7.338666666666668,abiverbid,tulema,5,0.014279757586835206
20210208,5,M,7.338666666666668,abiverbid,tegema,8,0.022847612138936328
20210208,5,M,7.338666666666668,abiverbid,hakkama,1,0.002855951517367041
20210208,5,M,7.338666666666668,abiverbid,võima,4,0.011423806069468164
20210208,6,M,3.2169999999999996,abiverbid,olema,32,0.09139044855574531
20210208,6,M,3.2169999999999996,abiverbid,tegema,8,0.022847612138936328
20210208,6,M,3.2169999999999996,abiverbid,saama,4,0.011423806069468164
20210208,6,M,3.2169999999999996,abiverbid,võima,1,0.002855951517367041
20210208,6,M,3.2169999999999996,abiverbid,hakkama,2,0.005711903034734082
20210208,6,M,3.2169999999999996,abiverbid,tulema,5,0.014279757586835206
20210208,6,M,3.2169999999999996,abiverbid,pidama,1,0.002855951517367041
20210208,8,M,4.639333333333331,abiverbid,olema,56,0.1599332849725543
20210208,8,M,4.639333333333331,abiverbid,tegema,10,0.028559515173670412
20210208,8,M,4.639333333333331,abiverbid,saama,9,0.02570356365630337
20210208,8,M,4.639333333333331,abiverbid,võima,1,0.002855951517367041
20210208,8,M,4.639333333333331,abiverbid,pidama,9,0.02570356365630337
20210208,8,M,4.639333333333331,abiverbid,minema,2,0.005711903034734082
20210208,8,M,4.639333333333331,abiverbid,tulema,2,0.005711903034734082
20210208,8,M,4.639333333333331,abiverbid,hakkama,2,0.005711903034734082
20210208,9,M,6.332166666666671,abiverbid,saama,12,0.03427141820840449
20210208,9,M,6.332166666666671,abiverbid,olema,48,0.13708567283361797
20210208,9,M,6.332166666666671,abiverbid,tegema,13,0.037127369725771533
20210208,9,M,6.332166666666671,abiverbid,tulema,6,0.017135709104202246
20210208,9,M,6.332166666666671,abiverbid,hakkama,3,0.008567854552101123
20210208,9,M,6.332166666666671,abiverbid,võima,4,0.011423806069468164
20210208,9,M,6.332166666666671,abiverbid,minema,3,0.008567854552101123
20210208,9,M,6.332166666666671,abiverbid,pidama,3,0.008567854552101123
20210208,10,M,12.87616666666667,abiverbid,olema,134,0.3826975033271835
20210208,10,M,12.87616666666667,abiverbid,saama,29,0.0828225940036442
20210208,10,M,12.87616666666667,abiverbid,võima,11,0.03141546669103745
20210208,10,M,12.87616666666667,abiverbid,tegema,22,0.0628309333820749
20210208,10,M,12.87616666666667,abiverbid,pidama,19,0.05426307882997378
20210208,10,M,12.87616666666667,abiverbid,tulema,12,0.03427141820840449
20210208,10,M,12.87616666666667,abiverbid,hakkama,8,0.022847612138936328
20210208,10,M,12.87616666666667,abiverbid,minema,13,0.037127369725771533
20210208,11,M,0.5273333333333312,abiverbid,olema,9,0.02570356365630337
20210208,11,M,0.5273333333333312,abiverbid,minema,1,0.002855951517367041
20210208,11,M,0.5273333333333312,abiverbid,tegema,1,0.002855951517367041
20210208,12,M,4.0009999999999994,abiverbid,olema,56,0.1599332849725543
20210208,12,M,4.0009999999999994,abiverbid,saama,7,0.019991660621569287
20210208,12,M,4.0009999999999994,abiverbid,tulema,6,0.017135709104202246
20210208,12,M,4.0009999999999994,abiverbid,tegema,6,0.017135709104202246
20210208,12,M,4.0009999999999994,abiverbid,pidama,1,0.002855951517367041
