episode_id;section_index;gender;minutes;absolut_freq;freq_per_1000_tokens
20190101;4;M;70.77066666666666;2;0.005711903034734082
20190102;2;M;37.60733333333334;1;0.002855951517367041
20190102;13;M;14.116166666666665;1;0.002855951517367041
20190108;1;M;24.004166666666663;2;0.005711903034734082
20190108;2;M;21.29866666666667;2;0.005711903034734082
20190108;4;M;5.474666666666667;2;0.005711903034734082
20190108;5;M;20.710666666666665;2;0.005711903034734082
20190115;3;M;8.922666666666665;1;0.002855951517367041
20190204;0;F;36.162;1;0.0034804035876000185
20190307;0;F;1.546;1;0.0034804035876000185
20190417;4;F;22.668166666666664;2;0.006960807175200037
20190908;0;M;21.2325;2;0.005711903034734082
20200105;1;M;7.962666666666666;1;0.002855951517367041
20200105;30;M;4.597833333333331;1;0.002855951517367041
20200112;111;M;3.5673333333333326;2;0.005711903034734082
20200330;0;F;11.714;1;0.0034804035876000185
20200408;0;M;14.914666666666667;1;0.002855951517367041
20200412;6;M;1.471333333333333;1;0.002855951517367041
20200412;54;M;2.412166666666667;1;0.002855951517367041
20200412;55;M;2.8778333333333346;1;0.002855951517367041
20200424;1;M;2.588166666666668;1;0.002855951517367041
20200505;0;M;5.723666666666667;1;0.002855951517367041
20200505;19;M;1.8538333333333337;1;0.002855951517367041
20200511;0;F;24.440333333333335;2;0.006960807175200037
20200524;16;M;2.0073333333333343;1;0.002855951517367041
20200524;34;M;13.362666666666662;2;0.005711903034734082
20200608;0;F;24.0745;1;0.0034804035876000185
20200730;3;M;4.040999999999999;1;0.002855951517367041
20200730;4;M;0.6410000000000006;1;0.002855951517367041
20200730;5;M;0.7146666666666666;1;0.002855951517367041
20200826;0;F;32.030833333333334;3;0.010441210762800055
20201130;1;F;9.525833333333331;2;0.006960807175200037
20201203;17;F;1.3913333333333335;1;0.0034804035876000185
20201213;5;F;10.43616666666666;1;0.0034804035876000185
20201231;5;M;37.325833333333335;1;0.002855951517367041
20201231;6;M;13.087999999999996;1;0.002855951517367041
20210104;2;F;28.132166666666667;1;0.0034804035876000185
20210104;3;F;8.903333333333334;2;0.006960807175200037
20210124;2;M;4.213833333333333;1;0.002855951517367041
20210124;10;M;2.572166666666669;1;0.002855951517367041
20210124;11;M;6.745000000000001;1;0.002855951517367041
20210220;4;F;37.53383333333333;2;0.006960807175200037
20210305;1;F;26.269833333333334;1;0.0034804035876000185
20210318;0;F;8.362666666666666;1;0.0034804035876000185
20210318;1;F;8.684166666666666;1;0.0034804035876000185
20210322;1;F;29.687333333333335;1;0.0034804035876000185
20210416;1;M;27.033;1;0.002855951517367041
20210416;4;F;17.264666666666667;1;0.0034804035876000185
20210416;5;M;17.14183333333333;1;0.002855951517367041
20210422;0;M;83.633;1;0.002855951517367041
20210519;6;F;7.120999999999996;1;0.0034804035876000185
20210531;0;M;28.527333333333335;3;0.008567854552101123
20210620;1;F;44.687333333333335;1;0.0034804035876000185
20210701;0;F;25.375;1;0.0034804035876000185
20210824;0;F;17.574833333333334;3;0.010441210762800055
20210824;2;F;3.1930000000000027;1;0.0034804035876000185
20210827;2;F;3.208999999999999;1;0.0034804035876000185
20210908;0;F;25.0925;4;0.013921614350400074
20210911;0;F;24.052833333333336;1;0.0034804035876000185
20211018;23;M;2.269833333333342;1;0.002855951517367041
20220104;0;M;6.2645;1;0.002855951517367041
20220104;2;M;14.309833333333332;1;0.002855951517367041
20220104;5;M;5.981833333333339;3;0.008567854552101123
20220106;10;M;13.381833333333336;1;0.002855951517367041
20220106;31;M;12.477833333333336;4;0.011423806069468164
20220204;1;F;40.18816666666667;1;0.0034804035876000185
20220206;2;M;14.377;1;0.002855951517367041
20220206;6;M;15.423333333333334;1;0.002855951517367041
20220223;0;F;25.137;1;0.0034804035876000185
20220306;2;F;27.668166666666668;1;0.0034804035876000185
