lemma;raw_count;freq_per_60_min
mets;24;0.716
sügis;24;0.716
kokkulepe;24;0.716
vaade;24;0.716
üür;24;0.716
sissetulek;24;0.716
kogukond;24;0.716
ülesanne;24;0.716
koalitsioon;24;0.716
tervik;24;0.716
toitaine;24;0.716
sünnikaart;24;0.716
kaup;24;0.716
ekspert;24;0.716
treening;24;0.716
tiim;23;0.686
maks;23;0.686
planeet;23;0.686
tahe;23;0.686
ring;23;0.686
kesklinn;23;0.686
köök;23;0.686
pension;23;0.686
andmed;23;0.686
oht;23;0.686
avalikkus;23;0.686
eriolukord;23;0.686
toon;23;0.686
meetod;23;0.686
käitumine;23;0.686
tuba;23;0.686
ärevus;23;0.686
unistus;23;0.686
puu;23;0.686
referendum;23;0.686
eestlane;22;0.657
seisund;22;0.657
järjekord;22;0.657
vorm;22;0.657
sotsiaaldemokraat;22;0.657
vabariik;22;0.657
meede;22;0.657
määr;22;0.657
lapsepõlv;22;0.657
peaminister;22;0.657
kari;22;0.657
loeng;22;0.657
kuulutus;22;0.657
alus;21;0.627
detail;21;0.627
liik;21;0.627
lill;21;0.627
maitse;21;0.627
artikkel;21;0.627
vägivald;21;0.627
koosolek;21;0.627
arvuti;21;0.627
huviline;21;0.627
ettevõtja;21;0.627
auhind;21;0.627
ajastu;21;0.627
maagia;20;0.597
reaalsus;20;0.597
poeg;20;0.597
tasu;20;0.597
olemine;20;0.597
eelarve;20;0.597
toime;20;0.597
süst;20;0.597
riigieelarve;20;0.597
menüü;20;0.597
internet;20;0.597
stress;20;0.597
universum;20;0.597
turundus;20;0.597
teadusnõukoda;20;0.597
saatejuht;19;0.567
puhkus;19;0.567
õppimine;19;0.567
teadlikkus;19;0.567
selgeltnägija;19;0.567
surm;19;0.567
vald;19;0.567
vaim;19;0.567
edu;19;0.567
kvartal;19;0.567
üürikorter;19;0.567
puudus;19;0.567
häda;19;0.567
ostmine;19;0.567
portaal;19;0.567
intervjuu;19;0.567
sport;19;0.567
perearst;19;0.567
link;19;0.567
mulje;19;0.567
minevik;19;0.567
organism;19;0.567
notar;19;0.567
personal;19;0.567
talent;19;0.567
depressioon;19;0.567
siuke;18;0.537
põhi;18;0.537
tüüp;18;0.537
isik;18;0.537
olemus;18;0.537
muster;18;0.537
arve;18;0.537
kutsikas;18;0.537
tüdruk;18;0.537
aktiivsus;18;0.537
analüütik;18;0.537
kinnistu;18;0.537
välismaa;18;0.537
teenistus;18;0.537
kontekst;18;0.537
kolleeg;18;0.537
taust;18;0.537
ministeerium;18;0.537
arusaam;18;0.537
piim;18;0.537
nõuanne;18;0.537
analüüs;18;0.537
politsei;18;0.537
valija;18;0.537
esmaspäev;18;0.537
video;18;0.537
liit;18;0.537
kalender;18;0.537
telefon;18;0.537
kinnisvaraäri;18;0.537
poodkast;17;0.507
planeerimine;17;0.507
leidmine;17;0.507
mäng;17;0.507
sõda;17;0.507
investor;17;0.507
arendamine;17;0.507
struktuur;17;0.507
erivajadus;17;0.507
ots;17;0.507
psühholoog;17;0.507
juhtimine;17;0.507
omavalitsus;17;0.507
tuttav;17;0.507
köögivili;17;0.507
põhikool;17;0.507
võim;17;0.507
vale;17;0.507
ilm;17;0.507
detsember;17;0.507
tahtmine;17;0.507
vebinari;17;0.507
lähenemine;17;0.507
veevalaja;17;0.507
hooaeg;16;0.478
kaamera;16;0.478
treener;16;0.478
vastuvõtt;16;0.478
sisu;16;0.478
aed;16;0.478
auto;16;0.478
esindaja;16;0.478
varu;16;0.478
toiduaine;16;0.478
test;16;0.478
korrus;16;0.478
nali;16;0.478
nädalavahetus;16;0.478
raskus;16;0.478
rida;16;0.478
nurk;16;0.478
taim;16;0.478
mari;16;0.478
osakond;16;0.478
sektor;16;0.478
rasv;16;0.478
kaal;16;0.478
töötukassa;16;0.478
õu;16;0.478
kraad;16;0.478
jäär;16;0.478
turuhind;16;0.478
tööriist;16;0.478
teekond;15;0.448
peaasi;15;0.448
juhtkond;15;0.448
situatsioon;15;0.448
paber;15;0.448
vabadus;15;0.448
mõistus;15;0.448
laine;15;0.448
korteriturg;15;0.448
hinnakasv;15;0.448
elamu;15;0.448
pind;15;0.448
risk;15;0.448
miinus;15;0.448
kild;15;0.448
pandeemia;15;0.448
kultuur;15;0.448
kurss;15;0.448
juhus;15;0.448
kilomeeter;15;0.448
aju;15;0.448
täiskasvanu;15;0.448
saavutus;15;0.448
uudisteaken;15;0.448
super;15;0.448
ajakirjandus;15;0.448
kellaaeg;15;0.448
müügihind;15;0.448
rahulolu;15;0.448
tegelikkus;15;0.448
kontor;15;0.448
kapp;15;0.448
äpp;15;0.448
seos;15;0.448
karjäärileht;15;0.448
lavastus;15;0.448
minek;14;0.418
toitumisnõustaja;14;0.418
lootus;14;0.418
võime;14;0.418
uni;14;0.418
fakt;14;0.418
õpetus;14;0.418
komme;14;0.418
algatus;14;0.418
vaatamine;14;0.418
arengutreener;14;0.418
komisjon;14;0.418
lasteaed;14;0.418
sõbranna;14;0.418
ressurss;14;0.418
strateegia;14;0.418
ensüüm;14;0.418
kogus;14;0.418
valk;14;0.418
ost;14;0.418
tipp;14;0.418
julgus;14;0.418
igapäevaelu;14;0.418
noorsootöökeskus;14;0.418
suhtlus;14;0.418
paar;14;0.418
vähk;14;0.418
sünd;14;0.418
omanik;14;0.418
hindaja;14;0.418
ettevõtlus;14;0.418
väikelinn;14;0.418
loits;14;0.418
vägi;14;0.418
veenus;14;0.418
intress;14;0.418
söök;13;0.388
rituaal;13;0.388
kaebus;13;0.388
ime;13;0.388
valgus;13;0.388
nõustamine;13;0.388
mõiste;13;0.388
unenägu;13;0.388
taotlus;13;0.388
hobune;13;0.388
sugu;13;0.388
poiss;13;0.388
selgus;13;0.388
lennuk;13;0.388
neljapäev;13;0.388
uusarendus;13;0.388
põlvkond;13;0.388
nüanss;13;0.388
prioriteet;13;0.388
surve;13;0.388
keskerakond;13;0.388
panus;13;0.388
toetamine;13;0.388
toode;13;0.388
haige;13;0.388
kohv;13;0.388
doos;13;0.388
vaktsiin;13;0.388
segadus;13;0.388
ratas;13;0.388
suurus;13;0.388
portfell;13;0.388
värk;13;0.388
ettepanek;13;0.388
läbirääkimine;13;0.388
seisukord;13;0.388
esivanem;13;0.388
naaber;13;0.388
alustaja;13;0.388
töötuba;13;0.388
email;13;0.388
maakleritöö;13;0.388
arendaja;13;0.388
lõuna;13;0.388
aktiiv;13;0.388
eneseareng;13;0.388
õpik;13;0.388
bränding;13;0.388
film;12;0.358
suht;12;0.358
riie;12;0.358
kokkuvõte;12;0.358
tagajärg;12;0.358
iseloom;12;0.358
lõpetus;12;0.358
enesekindlus;12;0.358
reis;12;0.358
enamik;12;0.358
paus;12;0.358
kommunikatsioon;12;0.358
kasutus;12;0.358
null;12;0.358
mõtlemine;12;0.358
ametikoht;12;0.358
tempo;12;0.358
suhkur;12;0.358
kurk;12;0.358
moment;12;0.358
teraapia;12;0.358
distantsõpe;12;0.358
debatt;12;0.358
väljend;12;0.358
vahetus;12;0.358
eeskuju;12;0.358
side;12;0.358
rahulolematus;12;0.358
ohver;12;0.358
rühm;12;0.358
tõenäosus;12;0.358
eeldus;12;0.358
saturn;12;0.358
spordisaal;12;0.358
kohtuotsus;12;0.358
pudel;12;0.358
sool;12;0.358
elujõud;12;0.358
rand;11;0.328
doktor;11;0.328
karma;11;0.328
toetaja;11;0.328
vanaema;11;0.328
eluaeg;11;0.328
juhatus;11;0.328
lõppkokkuvõte;11;0.328
kartul;11;0.328
platvorm;11;0.328
arm;11;0.328
baas;11;0.328
statistika;11;0.328
kinnitus;11;0.328
ehitus;11;0.328
kvaliteet;11;0.328
alternatiiv;11;0.328
sotsiaalministeerium;11;0.328
nõukogu;11;0.328
perspektiiv;11;0.328
asutus;11;0.328
isamaa;11;0.328
dieet;11;0.328
elustiil;11;0.328
ajalugu;11;0.328
õiguskantsler;11;0.328
taevas;11;0.328
põhimõte;11;0.328
vabandus;11;0.328
vaev;11;0.328
konto;11;0.328
vastutaja;11;0.328
kivi;11;0.328
liitlane;11;0.328
kategooria;11;0.328
õnnetus;11;0.328
lõvi;11;0.328
kaljukits;11;0.328
järjepidevus;11;0.328
seltskond;11;0.328
professionaal;11;0.328
puder;11;0.328
eluviis;11;0.328
järeldus;11;0.328
iga;11;0.328
tervendamine;11;0.328
hingamistöö;11;0.328
pöördumine;11;0.328
seedetuli;11;0.328
saakloom;11;0.328
kits;11;0.328
provokatsioon;11;0.328
salat;10;0.298
maastik;10;0.298
distants;10;0.298
teade;10;0.298
meister;10;0.298
tüli;10;0.298
konflikt;10;0.298
suguvõsa;10;0.298
saatus;10;0.298
nägemus;10;0.298
suvila;10;0.298
meditsiin;10;0.298
prognoos;10;0.298
meri;10;0.298
osakaal;10;0.298
tööstus;10;0.298
terje;10;0.298
pangalaen;10;0.298
veebruar;10;0.298
au;10;0.298
beebi;10;0.298
kiht;10;0.298
kulutus;10;0.298
tasku;10;0.298
kiik;10;0.298
üllatus;10;0.298
muudatus;10;0.298
ametnik;10;0.298
öö;10;0.298
terapeut;10;0.298
tõend;10;0.298
rutiin;10;0.298
jõulud;10;0.298
ettevalmistus;10;0.298
õde;10;0.298
pakk;10;0.298
värv;10;0.298
ideaal;10;0.298
korraldamine;10;0.298
point;10;0.298
dokument;10;0.298
diivan;10;0.298
hull;10;0.298
net;10;0.298
makaron;10;0.298
kommentaar;10;0.298
kirik;10;0.298
tegelemine;10;0.298
takistus;10;0.298
harjumus;10;0.298
stiil;10;0.298
saladus;10;0.298
maakleriäri;10;0.298
palgatöö;10;0.298
kogumine;10;0.298
potentsiaal;10;0.298
lõhe;10;0.298
välitegevus;10;0.298
triaaž;10;0.298
ingver;10;0.298
veebikonstaabel;10;0.298
tootlus;10;0.298
väärtuspakkumine;10;0.298
võit;9;0.269
saar;9;0.269
söömine;9;0.269
vaatenurk;9;0.269
kombinatsioon;9;0.269
lumi;9;0.269
lugemine;9;0.269
maksimum;9;0.269
ümbrus;9;0.269
inimkond;9;0.269
olu;9;0.269
käimine;9;0.269
pidu;9;0.269
nõusolek;9;0.269
tõus;9;0.269
maht;9;0.269
noorteaken;9;0.269
muutmine;9;0.269
juhis;9;0.269
õppetund;9;0.269
rahvahääletus;9;0.269
kompetents;9;0.269
reformierakond;9;0.269
süsivesik;9;0.269
vitamiin;9;0.269
õpe;9;0.269
märts;9;0.269
kriteerium;9;0.269
mägi;9;0.269
buss;9;0.269
kaubanduskeskus;9;0.269
postitus;9;0.269
pühapäev;9;0.269
käsk;9;0.269
nool;9;0.269
kuupäev;9;0.269
hobi;9;0.269
tähemärk;9;0.269
lammas;9;0.269
alateadvus;9;0.269
õhtusöök;9;0.269
termin;9;0.269
labor;9;0.269
varas;9;0.269
distsipliin;9;0.269
võlu;9;0.269
liitumine;9;0.269
seminar;9;0.269
allikas;9;0.269
andmine;9;0.269
toidulaud;9;0.269
harjutus;9;0.269
võte;9;0.269
karv;9;0.269
element;9;0.269
hoidmine;9;0.269
lõhn;9;0.269
võõras;9;0.269
rahandusminister;9;0.269
riigikohus;9;0.269
töömalev;9;0.269
kooskõla;9;0.269
seanss;9;0.269
kodulaen;9;0.269
vigastus;9;0.269
tugevus;9;0.269
seedimine;9;0.269
mööbel;9;0.269
territoorium;9;0.269
rada;8;0.239
peavalu;8;0.239
nahk;8;0.239
sagedus;8;0.239
energiaruum;8;0.239
suhtumine;8;0.239
noot;8;0.239
välimus;8;0.239
ebakindlus;8;0.239
elukaaslane;8;0.239
käive;8;0.239
investeering;8;0.239
kättesaadavus;8;0.239
tunnetus;8;0.239
üürihind;8;0.239
september;8;0.239
elamuturg;8;0.239
koduloom;8;0.239
auk;8;0.239
tähtaeg;8;0.239
otsimine;8;0.239
anne;8;0.239
tutvus;8;0.239
argument;8;0.239
hoiak;8;0.239
rakendusakt;8;0.239
võtmine;8;0.239
esimees;8;0.239
vili;8;0.239
mürk;8;0.239
näitaja;8;0.239
hammas;8;0.239
isu;8;0.239
geen;8;0.239
august;8;0.239
küsimine;8;0.239
levik;8;0.239
kampaania;8;0.239
erasektor;8;0.239
juuni;8;0.239
sina;8;0.239
teenindaja;8;0.239
osalus;8;0.239
veits;8;0.239
voodi;8;0.239
päriselu;8;0.239
diskord;8;0.239
tekst;8;0.239
abikaasa;8;0.239
vend;8;0.239
presidendivalimine;8;0.239
opositsioon;8;0.239
konsultatsioon;8;0.239
nimekiri;8;0.239
täht;8;0.239
pööripäev;8;0.239
eksperthinnang;8;0.239
alustamine;8;0.239
kahtlus;8;0.239
muusika;8;0.239
e-raamat;8;0.239
profiil;8;0.239
kõrv;8;0.239
meil;8;0.239
vebinar;8;0.239
arkovara;8;0.239
pühendumine;8;0.239
varnum;8;0.239
meesterahvas;8;0.239
ajakirjanik;8;0.239
rind;8;0.239
proov;8;0.239
renoveerimine;8;0.239
hool;8;0.239
ravi;8;0.239
teadus;8;0.239
armumaagia;8;0.239
volinik;8;0.239
allkiri;8;0.239
regulatsioon;8;0.239
foto;8;0.239
kooseluseadus;8;0.239
akt;8;0.239
päevaplaan;8;0.239
finants;8;0.239
rääkimine;8;0.239
jälgimine;8;0.239
joon;8;0.239
ambitsioon;8;0.239
haridussüsteem;8;0.239
veevala;8;0.239
kupido;8;0.239
kaksik;8;0.239
uskumus;8;0.239
saal;8;0.239
erinevus;8;0.239
märkmik;8;0.239
vaip;8;0.239
vahetusaasta;8;0.239
kõrs;8;0.239
finantseerimine;8;0.239
kauss;8;0.239
vannituba;8;0.239
tootmine;8;0.239
labürint;8;0.239
koordinaator;7;0.209
traditsioon;7;0.209
lähedane;7;0.209
sissejuhatus;7;0.209
etapp;7;0.209
teadvus;7;0.209
kasvataja;7;0.209
tuju;7;0.209
naisterahvas;7;0.209
lähiaeg;7;0.209
institutsioon;7;0.209
lõpptulemus;7;0.209
kass;7;0.209
looja;7;0.209
lagi;7;0.209
aim;7;0.209
ostujõud;7;0.209
põnevus;7;0.209
elekter;7;0.209
hinnatõus;7;0.209
kallim;7;0.209
akadeemia;7;0.209
circa;7;0.209
juhendaja;7;0.209
lehekülg;7;0.209
formaat;7;0.209
kultuuriakadeemia;7;0.209
pall;7;0.209
töötamine;7;0.209
sisseelamine;7;0.209
pereliige;7;0.209
rünnak;7;0.209
siht;7;0.209
stsenaarium;7;0.209
vaidlus;7;0.209
nimetus;7;0.209
funktsioon;7;0.209
reaktsioon;7;0.209
elukoht;7;0.209
kahi;7;0.209
kiirabi;7;0.209
riskianalüüs;7;0.209
volikogu;7;0.209
fraktsioon;7;0.209
kaalutlus;7;0.209
tõlgendus;7;0.209
mai;7;0.209
ava;7;0.209
sise;7;0.209
ehitamine;7;0.209
telekas;7;0.209
tool;7;0.209
päikeselinn;7;0.209
arusaamine;7;0.209
initsiatiiv;7;0.209
fookus;7;0.209
kuulmine;7;0.209
ennustamine;7;0.209
vööndiaeg;7;0.209
tähtkuju;7;0.209
sodiaak;7;0.209
jaanuar;7;0.209
tõusumärk;7;0.209
mälu;7;0.209
väsimus;7;0.209
juust;7;0.209
personalijuht;7;0.209
konsultant;7;0.209
tippjuhtkond;7;0.209
igapäevatöö;7;0.209
osapool;7;0.209
pai;7;0.209
kommentaarium;7;0.209
suhtleja;7;0.209
alustus;7;0.209
mõistmine;7;0.209
lõpetamine;7;0.209
ego;7;0.209
usk;7;0.209
või;7;0.209
tööaeg;7;0.209
õping;7;0.209
inspiratsioon;7;0.209
miski;7;0.209
kleit;7;0.209
pealkiri;7;0.209
nakatumine;7;0.209
diagnoos;7;0.209
väljaütlemine;7;0.209
madis;7;0.209
turist;7;0.209
kohvik;7;0.209
sekkumine;7;0.209
loogika;7;0.209
remont;7;0.209
klaas;7;0.209
tarkus;7;0.209
teavitustöö;7;0.209
tudeng;7;0.209
tuum;7;0.209
mõõk;7;0.209
järglane;7;0.209
siga;7;0.209
ajur;7;0.209
slaid;7;0.209
väärkohtlemine;7;0.209
aedik;7;0.209
pinnas;7;0.209
kalju;7;0.209
koolipäev;6;0.179
vaatepunkt;6;0.179
professor;6;0.179
kott;6;0.179
põhjendus;6;0.179
pimedus;6;0.179
kese;6;0.179
rakk;6;0.179
närvisüsteem;6;0.179
sari;6;0.179
surnuaed;6;0.179
lahkumine;6;0.179
tellimus;6;0.179
kuld;6;0.179
sahtel;6;0.179
tütar;6;0.179
küünal;6;0.179
kunst;6;0.179
põld;6;0.179
luba;6;0.179
jutuajamine;6;0.179
standard;6;0.179
kasutamine;6;0.179
valmisolek;6;0.179
mugavus;6;0.179
suvepealinn;6;0.179
hoone;6;0.179
jõgi;6;0.179
hinnaklass;6;0.179
turvatunne;6;0.179
oma;6;0.179
üürnik;6;0.179
tsoon;6;0.179
solidaarsus;6;0.179
elamus;6;0.179
sihtgrupp;6;0.179
raadio;6;0.179
huvijuht;6;0.179
sportlane;6;0.179
läbipõlemine;6;0.179
paratamatus;6;0.179
näitleja;6;0.179
tulek;6;0.179
hoog;6;0.179
miinimum;6;0.179
diskussioon;6;0.179
tõstmine;6;0.179
sammas;6;0.179
täitmine;6;0.179
haigekassa;6;0.179
koostamine;6;0.179
komponent;6;0.179
jäätis;6;0.179
rahakott;6;0.179
kapsas;6;0.179
direktor;6;0.179
eelis;6;0.179
kasiino;6;0.179
teater;6;0.179
vaheldus;6;0.179
kirg;6;0.179
kaubamärk;6;0.179
liider;6;0.179
park;6;0.179
koridor;6;0.179
riba;6;0.179
järv;6;0.179
viisa;6;0.179
kaljulaid;6;0.179
matemaatika;6;0.179
toimimine;6;0.179
reiting;6;0.179
välisminister;6;0.179
asukoht;6;0.179
maokandja;6;0.179
maamärk;6;0.179
psühholoogia;6;0.179
karp;6;0.179
tava;6;0.179
vastukaja;6;0.179
juhtimiskultuur;6;0.179
mentee;6;0.179
väljapool;6;0.179
võtmesõna;6;0.179
klubi;6;0.179
usaldus;6;0.179
mõõdik;6;0.179
veeb;6;0.179
koolitusprogramm;6;0.179
pott;6;0.179
pealehakkamine;6;0.179
avatus;6;0.179
tegelt;6;0.179
elutee;6;0.179
tutvusringkond;6;0.179
romantika;6;0.179
turuülevaade;6;0.179
magamistuba;6;0.179
hommikusöök;6;0.179
keemia;6;0.179
saadik;6;0.179
vang;6;0.179
tähelepanek;6;0.179
vari;6;0.179
kriitika;6;0.179
peremees;6;0.179
varjutamine;6;0.179
lamp;6;0.179
inimõigus;6;0.179
konventsioon;6;0.179
lahendamine;6;0.179
autoriteet;6;0.179
lauamäng;6;0.179
hoov;6;0.179
raud;6;0.179
eramu;6;0.179
restoran;6;0.179
podkast;6;0.179
peasekretär;6;0.179
koalitsioonipartner;6;0.179
muinasjutt;6;0.179
väide;6;0.179
trepp;6;0.179
tervendaja;6;0.179
koolkond;6;0.179
rännak;6;0.179
murekoht;6;0.179
kasvamine;6;0.179
tähendus;6;0.179
kaotus;6;0.179
tantsija;6;0.179
gaas;6;0.179
eluülesanne;6;0.179
ülemus;6;0.179
jõukus;6;0.179
luumurd;6;0.179
libe;6;0.179
libedus;6;0.179
kabinet;6;0.179
kontroll;6;0.179
hinne;6;0.179
vastuvõtmine;6;0.179
vürts;6;0.179
mineraal;6;0.179
tiitel;6;0.179
kompromiss;6;0.179
häbi;6;0.179
kodulavastus;6;0.179
hõimurahvas;6;0.179
a-vitamiin;6;0.179
juukseanalüüs;6;0.179
võlg;6;0.179
kärbe;6;0.179
instrument;6;0.179
versioon;5;0.149
närv;5;0.149
lemmik;5;0.149
arbuus;5;0.149
teadlane;5;0.149
eeter;5;0.149
vastuolu;5;0.149
eluiga;5;0.149
loll;5;0.149
tegelane;5;0.149
olend;5;0.149
lapselaps;5;0.149
konsensus;5;0.149
häälestamine;5;0.149
reisimine;5;0.149
dollar;5;0.149
apteek;5;0.149
aste;5;0.149
väljapääs;5;0.149
osaleja;5;0.149
pilet;5;0.149
rannarajoon;5;0.149
puudumine;5;0.149
eripära;5;0.149
tehnoloogia;5;0.149
korterelamu;5;0.149
liiklus;5;0.149
elanik;5;0.149
podcas;5;0.149
vahendus;5;0.149
kast;5;0.149
alg;5;0.149
kasutaja;5;0.149
kook;5;0.149
tekk;5;0.149
katse;5;0.149
kulu;5;0.149
eelnõu;5;0.149
elukogemus;5;0.149
sotsiaalminister;5;0.149
kantsler;5;0.149
võti;5;0.149
koalitsioonilepe;5;0.149
pensionär;5;0.149
perepoliitika;5;0.149
kasvatamine;5;0.149
maailmavaade;5;0.149
saiake;5;0.149
piimatoode;5;0.149
taimetoitlane;5;0.149
vegan;5;0.149
toitumissoovitus;5;0.149
puuvili;5;0.149
seeme;5;0.149
sõltuvus;5;0.149
teooria;5;0.149
magustoit;5;0.149
külmkapp;5;0.149
lubadus;5;0.149
punane;5;0.149
ajaleht;5;0.149
