lemma;raw_count;freq_per_60_min
asustama;1;0.023
diagrammima;1;0.023
põksuma;1;0.023
podistama;1;0.023
väljama;1;0.023
liibuma;1;0.023
ahetama;1;0.023
leegitsema;1;0.023
kohkuma;1;0.023
kuldama;1;0.023
ekstima;1;0.023
krabama;1;0.023
digiteerima;1;0.023
pakutama;1;0.023
integreerima;1;0.023
pürgima;1;0.023
stagneeruma;1;0.023
sätistama;1;0.023
dikteerima;1;0.023
terima;1;0.023
laekuma;1;0.023
raugema;1;0.023
kavandama;1;0.023
fragmenteerima;1;0.023
lahustama;1;0.023
häkkima;1;0.023
seadistama;1;0.023
põkkuma;1;0.023
samastama;1;0.023
häditama;1;0.023
vibreerima;1;0.023
aruma;1;0.023
advokeerima;1;0.023
tunima;1;0.023
kiirepistuma;1;0.023
kukima;1;0.023
küpsestama;1;0.023
akkama;1;0.023
fokusseerima;1;0.023
väsitama;1;0.023
kagima;1;0.023
turnima;1;0.023
parvetama;1;0.023
halvenema;1;0.023
mossitama;1;0.023
hoomama;1;0.023
varjutama;1;0.023
transportima;1;0.023
avardama;1;0.023
vaigistama;1;0.023
mustama;1;0.023
talistama;1;0.023
taandama;1;0.023
vihtuma;1;0.023
kalpsama;1;0.023
kohendama;1;0.023
täiustama;1;0.023
somaadima;1;0.023
struktureerima;1;0.023
surfima;1;0.023
heegeldama;1;0.023
jõudima;1;0.023
põõnama;1;0.023
lahustuma;1;0.023
kargama;1;0.023
maadlema;1;0.023
tüdinema;1;0.023
köhatama;1;0.023
kärutama;1;0.023
takerduma;1;0.023
krapi-näppima;1;0.023
riputama;1;0.023
kanaldama;1;0.023
joogatama;1;0.023
paikama;1;0.023
lobima;1;0.023
meilima;1;0.023
registreerima;1;0.023
koostama;1;0.023
livima;1;0.023
kuvama;1;0.023
kobama;1;0.023
pissima;1;0.023
kakama;1;0.023
adapteeruma;1;0.023
vohama;1;0.023
kompenseerima;1;0.023
jaotama;1;0.023
alahindama;1;0.023
väljutama;1;0.023
lansseerima;1;0.023
ajendama;1;0.023
raskendama;1;0.023
pooma;1;0.023
parendama;1;0.023
elunema;1;0.023
jahvatama;1;0.023
permenteerima;1;0.023
hapenduma;1;0.023
patenteerima;1;0.023
maitsema;1;0.023
klappima;1;0.023
paastuma;1;0.023
isuma;1;0.023
ühtlustama;1;0.023
blogima;1;0.023
funktsioneerima;1;0.023
söömima;1;0.023
kooskõlastama;1;0.023
täägima;1;0.023
äkima;1;0.023
implementeerima;1;0.023
klõpsama;1;0.023
korrutuma;1;0.023
taltsutama;1;0.023
ratsutama;1;0.023
siputama;1;0.023
trampima;1;0.023
ristima;1;0.023
niistuma;1;0.023
kangastuma;1;0.023
rakenduma;1;0.023
interpreteerima;1;0.023
aevastama;1;0.023
remontima;1;0.023
koitma;1;0.023
vahatama;1;0.023
laaberdama;1;0.023
puistama;1;0.023
ilmnema;1;0.023
kitsuma;1;0.023
liginema;1;0.023
koksama;1;0.023
solgutama;1;0.023
korisema;1;0.023
suplema;1;0.023
karastama;1;0.023
ühtima;1;0.023
kraaklema;1;0.023
pitsitama;1;0.023
lurisema;1;0.023
lämbuma;1;0.023
tuimestuma;1;0.023
rookima;1;0.023
imbuma;1;0.023
põlvitama;1;0.023
resoneerima;1;0.023
materdama;1;0.023
jastima;1;0.023
ekima;1;0.023
armistama;1;0.023
korvama;1;0.023
lepitama;1;0.023
ropendama;1;0.023
jagelema;1;0.023
eemalduma;1;0.023
rappuma;1;0.023
räuskama;1;0.023
ikkama;1;0.023
laitma;1;0.023
klõpsutama;1;0.023
nomineerima;1;0.023
sirutama;1;0.023
lõhkama;1;0.023
alluma;1;0.023
muhelema;1;0.023
teisendama;1;0.023
märatsema;1;0.023
aasima;1;0.023
haipima;1;0.023
kiitlema;1;0.023
klaudima;1;0.023
varjuma;1;0.023
sülitama;1;0.023
kummima;1;0.023
tuuritama;1;0.023
pedofiilima;1;0.023
šetuulima;1;0.023
maastuma;1;0.023
kumisema;1;0.023
kiirkõndima;1;0.023
spetsialiseeruma;1;0.023
teesklema;1;0.023
fetima;1;0.023
populariseerima;1;0.023
jalatuma;1;0.023
tasustama;1;0.023
kätlema;1;0.023
intrigeerima;1;0.023
krõbisema;1;0.023
unuma;1;0.023
sünkroonima;1;0.023
talitama;1;0.023
osutuma;1;0.023
huugama;1;0.023
mulama;1;0.023
keksima;1;0.023
kögisema;1;0.023
toetuma;1;0.023
tühistama;1;0.023
pusima;1;0.023
kütkestama;1;0.023
nuuskima;1;0.023
smellima;1;0.023
juhinduma;1;0.023
kubistama;1;0.023
ihkama;1;0.023
luupima;1;0.023
rammitsema;1;0.023
vahvima;1;0.023
üllatuma;1;0.023
keetma;1;0.023
sikima;1;0.023
manguma;1;0.023
mossima;1;0.023
munama;1;0.023
napsuma;1;0.023
pagema;1;0.023
tammuma;1;0.023
piibutama;1;0.023
rättuma;1;0.023
silmama;1;0.023
pistuma;1;0.023
settima;1;0.023
pillama;1;0.023
kastma;1;0.023
rippima;1;0.023
seilama;1;0.023
beadima;1;0.023
killima;1;0.023
fiilima;1;0.023
edvistama;1;0.023
räbalduma;1;0.023
talletama;1;0.023
võrsuma;1;0.023
ebalema;1;0.023
muserdama;1;0.023
kristuma;1;0.023
lebotama;1;0.023
lahkima;1;0.023
majutama;1;0.023
maigutama;1;0.023
tatuma;1;0.023
ohkima;1;0.023
hingeldama;1;0.023
vingerdama;1;0.023
sillerdama;1;0.023
dirigeerima;1;0.023
lahmima;1;0.023
jäljendama;1;0.023
segmentima;1;0.023
laenuma;1;0.023
stabiliseeruma;1;0.023
õiendama;1;0.023
kimama;1;0.023
rüpsuma;1;0.023
juurdlema;1;0.023
kägistama;1;0.023
tõupima;1;0.023
jõuluma;1;0.023
prõmmima;1;0.023
ruskama;1;0.023
moonduma;1;0.023
lükkima;1;0.023
vegeteerima;1;0.023
oimuma;1;0.023
roolima;1;0.023
kauglema;1;0.023
diilima;1;0.023
elavnema;1;0.023
onlinema;1;0.023
laabuma;1;0.023
tasakaalustama;1;0.023
valguma;1;0.023
integreeruma;1;0.023
litsuma;1;0.023
vihastama;1;0.023
segunema;1;0.023
kehtestama;1;0.023
kategoriseerima;1;0.023
põkkama;1;0.023
norima;1;0.023
vaikima;1;0.023
kaagutama;1;0.023
kiinduma;1;0.023
söötma;1;0.023
nõrgenema;1;0.023
prioritiseerima;1;0.023
kulmineeruma;1;0.023
eksportima;1;0.023
parafratseerima;1;0.023
tõmmattama;1;0.023
seonduma;1;0.023
näljutama;1;0.023
dekoodima;1;0.023
flirtima;1;0.023
muljetama;1;0.023
asima;1;0.023
putitama;1;0.023
lunastama;1;0.023
aimduma;1;0.023
sõnama;1;0.023
fraseerima;1;0.023
loksutama;1;0.023
vahetuma;1;0.023
usutama;1;0.023
veerema;1;0.023
elame-nägema;1;0.023
