lemma;raw_count;freq_per_60_min
võõrsõna;3;0.069
sed;3;0.069
vereringe;3;0.069
aktiivsus;3;0.069
vetikas;3;0.069
külmkapp;3;0.069
mast;3;0.069
katt;3;0.069
haavand;3;0.069
autofaagia;3;0.069
veepaast;3;0.069
pulber;3;0.069
farm;3;0.069
mõnu;3;0.069
loka;3;0.069
nael;3;0.069
õhuvägi;3;0.069
kittel;3;0.069
õhurõhk;3;0.069
lennuohutus;3;0.069
iste;3;0.069
poogen;3;0.069
korraldus;3;0.069
häirekeskus;3;0.069
tegelemine;3;0.069
preester;3;0.069
üürikorter;3;0.069
ümbrik;3;0.069
kihutamine;3;0.069
sotsiaalporno;3;0.069
balloon;3;0.069
rott;3;0.069
tänusõna;3;0.069
koguaeg;3;0.069
elektritõukeratas;3;0.069
olme;3;0.069
laululind;3;0.069
parandus;3;0.069
vitt;3;0.069
silmapilk;3;0.069
reid;3;0.069
ori;3;0.069
fännikiri;3;0.069
cat;3;0.069
infarkt;3;0.069
rämmar;3;0.069
võtmehoidja;3;0.069
kanter;3;0.069
tuts;3;0.069
kolgas;3;0.069
saag;3;0.069
katlakütja;3;0.069
esileht;3;0.069
järelmaks;3;0.069
farma;3;0.069
värdjas;3;0.069
ruutmeeter;3;0.069
vad;3;0.069
laksutus;3;0.069
pindala;3;0.069
elektriklaver;3;0.069
sis;3;0.069
sinine;3;0.069
lingimees;3;0.069
jõulumees;3;0.069
soundtrack;3;0.069
erisus;3;0.069
kulubaas;3;0.069
props;3;0.069
tööjõuturg;3;0.069
majutuskorter;3;0.069
üüripakkumine;3;0.069
üürihind;3;0.069
majutusturg;3;0.069
funktsionaalsus;3;0.069
lõhe;3;0.069
ninamees;3;0.069
armastatu;3;0.069
pruut;3;0.069
etikett;3;0.069
eraelu;3;0.069
kisamine;3;0.069
pritsimine;3;0.069
vallavalitsus;2;0.046
majandamine;2;0.046
vanavanaema;2;0.046
mullikas;2;0.046
liivakast;2;0.046
lastevanem;2;0.046
maainimene;2;0.046
lisaraha;2;0.046
pärastlõuna;2;0.046
gungla;2;0.046
muusikalitrupp;2;0.046
mõõn;2;0.046
kollektiiv;2;0.046
pahandus;2;0.046
kungla;2;0.046
kuritegu;2;0.046
mökk;2;0.046
lavastus;2;0.046
kostüüm;2;0.046
pilatus;2;0.046
professor;2;0.046
postiljon;2;0.046
üldpilt;2;0.046
peaosa;2;0.046
anne;2;0.046
metsamajandus;2;0.046
poodkäsi;2;0.046
looduskaitsja;2;0.046
bakalaureus;2;0.046
magister;2;0.046
sõjavägi;2;0.046
vanur;2;0.046
ühing;2;0.046
istung;2;0.046
elukool;2;0.046
raamatupidaja;2;0.046
bussipilet;2;0.046
pesa;2;0.046
esik;2;0.046
telliskivi;2;0.046
linnuhuviline;2;0.046
kasvatus;2;0.046
erialatund;2;0.046
planeering;2;0.046
vallakodanik;2;0.046
pakend;2;0.046
konteiner;2;0.046
talunik;2;0.046
traktor;2;0.046
paberitöö;2;0.046
kelner;2;0.046
ametkond;2;0.046
kaos;2;0.046
ekstreemspordihall;2;0.046
näitering;2;0.046
madal;2;0.046
tehnikamaailm;2;0.046
pidur;2;0.046
rattasõit;2;0.046
nõel;2;0.046
ekstreemsport;2;0.046
ipo;2;0.046
teostus;2;0.046
pitsa;2;0.046
kolmekest;2;0.046
popmuusik;2;0.046
mainstreamiks;2;0.046
väikestviis;2;0.046
kutsekool;2;0.046
trammipeatus;2;0.046
naabrimees;2;0.046
koomik;2;0.046
diagonaal;2;0.046
majandusspetsialist;2;0.046
tont;2;0.046
suusasõit;2;0.046
vastupidavus;2;0.046
ületreening;2;0.046
haamer;2;0.046
poodium;2;0.046
esikolmik;2;0.046
suusaaeg;2;0.046
vigursuusatamine;2;0.046
võrkpallitrenn;2;0.046
tahtja;2;0.046
eduseis;2;0.046
lever;2;0.046
sära;2;0.046
läbipõlemine;2;0.046
kõlle;2;0.046
valimistulemus;2;0.046
kultuuriminister;2;0.046
rahvatants;2;0.046
minister;2;0.046
ujumine;2;0.046
meessportlane;2;0.046
telepilt;2;0.046
kaubik;2;0.046
teenindus;2;0.046
õigustus;2;0.046
korvpalliliiga;2;0.046
keeld;2;0.046
rahatrahv;2;0.046
avaldus;2;0.046
itk;2;0.046
maakeel;2;0.046
eesots;2;0.046
veteran;2;0.046
komplekteerimine;2;0.046
stiimul;2;0.046
jalgpalliliiga;2;0.046
identiteet;2;0.046
mängumees;2;0.046
dis;2;0.046
pau;2;0.046
sang;2;0.046
osjee;2;0.046
sitröön;2;0.046
sõidumees;2;0.046
nov;2;0.046
lähipäev;2;0.046
murdumine;2;0.046
valiksari;2;0.046
kird;2;0.046
korvpallimeeskond;2;0.046
hol;2;0.046
kergejõustiklane;2;0.046
hilissügis;2;0.046
suurvõistlus;2;0.046
hurraa;2;0.046
alge;2;0.046
otsustaja;2;0.046
laskmis;2;0.046
olümpiaala;2;0.046
hetkeseis;2;0.046
pale;2;0.046
maamees;2;0.046
elulugu;2;0.046
lõpparve;2;0.046
probleemistik;2;0.046
kuliss;2;0.046
ehitusluba;2;0.046
ehitaja;2;0.046
ehitushind;2;0.046
pangasüsteem;2;0.046
laenuleping;2;0.046
keskpank;2;0.046
ööinimene;2;0.046
vallutaja;2;0.046
muusikamaastik;2;0.046
ülistus;2;0.046
orkester;2;0.046
uss;2;0.046
lavakirjutaja;2;0.046
võrrand;2;0.046
mõõdupuu;2;0.046
men;2;0.046
mank;2;0.046
miksama;2;0.046
räpplugu;2;0.046
jututeema;2;0.046
vanamuusika;2;0.046
metal;2;0.046
tõetera;2;0.046
mõmin;2;0.046
lüürika;2;0.046
omapära;2;0.046
hobimuusik;2;0.046
süvamuusik;2;0.046
metallikas;2;0.046
hotell;2;0.046
infomüra;2;0.046
plaadileping;2;0.046
tuntus;2;0.046
tip-top;2;0.046
võlusõna;2;0.046
tata;2;0.046
kaubamärk;2;0.046
assistent;2;0.046
tänavamuusik;2;0.046
song;2;0.046
vira;2;0.046
taustauuring;2;0.046
leibur;2;0.046
despassito;2;0.046
action;2;0.046
motiiv;2;0.046
kutsumus;2;0.046
kultuuriakadeemia;2;0.046
huviring;2;0.046
teenimine;2;0.046
kommunikatsioonivorm;2;0.046
kreem;2;0.046
šanss;2;0.046
rahvapidu;2;0.046
helimees;2;0.046
helirežissöör;2;0.046
pet;2;0.046
kik;2;0.046
sorr;2;0.046
ületootmine;2;0.046
ajupoolkera;2;0.046
poolkera;2;0.046
pilbas;2;0.046
läpakat;2;0.046
emadepäev;2;0.046
hüpotees;2;0.046
plagin;2;0.046
pikk;2;0.046
vahete;2;0.046
ink;2;0.046
niisugu;2;0.046
režissöör;2;0.046
ork;2;0.046
popmuss;2;0.046
tšik;2;0.046
nostalgia;2;0.046
tiktokis;2;0.046
neiu;2;0.046
hitimasin;2;0.046
nisugune;2;0.046
sess;2;0.046
day;2;0.046
muusikapood;2;0.046
pärl;2;0.046
teke;2;0.046
tuntu;2;0.046
topik;2;0.046
hübriid;2;0.046
aprillikuu;2;0.046
variraport;2;0.046
ettekirjutus;2;0.046
saam;2;0.046
peaspetsialist;2;0.046
murekoht;2;0.046
rahastamine;2;0.046
sotsiaalteenus;2;0.046
saaja;2;0.046
seadusandlus;2;0.046
sõnastus;2;0.046
elluviimine;2;0.046
otsustamine;2;0.046
sotsiaalministeerium;2;0.046
teave;2;0.046
subtiiter;2;0.046
hooldekodu;2;0.046
tugiteenus;2;0.046
rajamine;2;0.046
suunis;2;0.046
protseduur;2;0.046
rakendamine;2;0.046
spordikeskus;2;0.046
kiht;2;0.046
lumehunnik;2;0.046
nutikell;2;0.046
juhtumine;2;0.046
kon;2;0.046
paragrahv;2;0.046
sei;2;0.046
märkmik;2;0.046
inter;2;0.046
mäi;2;0.046
armprotsessor;2;0.046
arvutamine;2;0.046
performance;2;0.046
ten;2;0.046
arvutusvõimsus;2;0.046
tarbimine;2;0.046
kompanii;2;0.046
võimsus;2;0.046
kommunikeerimine;2;0.046
tahk;2;0.046
võrd;2;0.046
eriarvamus;2;0.046
inspektor;2;0.046
hispaanlane;2;0.046
skaala;2;0.046
nummi;2;0.046
hierarhia;2;0.046
mõtlemisviis;2;0.046
uskumine;2;0.046
pettus;2;0.046
konspiratsiooniteoreetik;2;0.046
küroskoop;2;0.046
raiskamine;2;0.046
tilgutamine;2;0.046
elevus;2;0.046
misofoonik;2;0.046
hakkamine;2;0.046
eesliin;2;0.046
ligipääs;2;0.046
jõulukalender;2;0.046
jõulupuu;2;0.046
pangandus;2;0.046
draiver;2;0.046
omafinantseering;2;0.046
laenutaotleja;2;0.046
äriettevõte;2;0.046
laenuotsus;2;0.046
eraisik;2;0.046
vastutulek;2;0.046
proportsioon;2;0.046
tulem;2;0.046
nutt;2;0.046
normaalsus;2;0.046
mõistlikkus;2;0.046
lärm;2;0.046
idest;2;0.046
energiavahetus;2;0.046
kaan;2;0.046
tänksit;2;0.046
protestiaktsioon;2;0.046
slogan;2;0.046
life;2;0.046
bad;2;0.046
sõnavabadus;2;0.046
hoidmine;2;0.046
loosung;2;0.046
konditsioneer;2;0.046
reser;2;0.046
inimloomus;2;0.046
pankrot;2;0.046
tvist;2;0.046
käis;2;0.046
väljaütlemine;2;0.046
keskerakond;2;0.046
levik;2;0.046
voolik;2;0.046
lõhestamine;2;0.046
aktivist;2;0.046
arvamusliider;2;0.046
tulevikuplaan;2;0.046
pahv;2;0.046
elamisluba;2;0.046
linnaosa;2;0.046
siirdumine;2;0.046
reetur;2;0.046
järelevaatamine;2;0.046
võrkpallimeeskond;2;0.046
foto;2;0.046
spordihoone;2;0.046
võrkpallinaine;2;0.046
koduliiga;2;0.046
valikturniir;2;0.046
krahv;2;0.046
kaotamine;2;0.046
individuaalvõistlus;2;0.046
laskesuusatamine;2;0.046
föderatsioon;2;0.046
eurosport;2;0.046
uga;2;0.046
sõprusmäng;2;0.046
sööt;2;0.046
veerpalu;2;0.046
maraton;2;0.046
broadcas;2;0.046
maa-ala;2;0.046
murdmine;2;0.046
rendileping;2;0.046
doping;2;0.046
pööre;2;0.046
häbi;2;0.046
pealtvaataja;2;0.046
katkestamine;2;0.046
asfalt;2;0.046
kiusamine;2;0.046
lõppmäng;2;0.046
esireket;2;0.046
pähkel;2;0.046
stabiilsus;2;0.046
tuch;2;0.046
touchdown;2;0.046
ülesehitamine;2;0.046
offi;2;0.046
eneseületus;2;0.046
pealinn;2;0.046
klubijuht;2;0.046
abitreener;2;0.046
vastutaja;2;0.046
potas;2;0.046
kutsu;2;0.046
umbluu;2;0.046
magamine;2;0.046
agenda;2;0.046
move;2;0.046
põõsas;2;0.046
klõps;2;0.046
lüpsmine;2;0.046
teadasaamine;2;0.046
huviorbiit;2;0.046
väiksus;2;0.046
rat;2;0.046
kadu;2;0.046
televisioonipakett;2;0.046
ron;2;0.046
check;2;0.046
tuubel;2;0.046
loba;2;0.046
nuudel;2;0.046
starter;2;0.046
tõsielu;2;0.046
argumenteerija;2;0.046
leer;2;0.046
lõhestumine;2;0.046
viskamine;2;0.046
munamägi;2;0.046
inteka;2;0.046
reserch;2;0.046
sõrmus;2;0.046
miim;2;0.046
spot;2;0.046
kimmel;2;0.046
elda;2;0.046
fain;2;0.046
pett;2;0.046
sele;2;0.046
loopimine;2;0.046
teleekraan;2;0.046
väravavaht;2;0.046
tolkshow;2;0.046
uudistesaade;2;0.046
õhtusaade;2;0.046
laviin;2;0.046
prügi;2;0.046
ajavahemik;2;0.046
valetamine;2;0.046
pidepunkt;2;0.046
kiitus;2;0.046
ulg;2;0.046
ajalooraamat;2;0.046
päss;2;0.046
allveelaev;2;0.046
liitlane;2;0.046
ülekaal;2;0.046
kolp;2;0.046
enesetapp;2;0.046
trofee;2;0.046
arvamine;2;0.046
tada;2;0.046
ufo;2;0.046
trass;2;0.046
startup;2;0.046
rallimees;2;0.046
pistik;2;0.046
ple;2;0.046
väkk;2;0.046
sibul;2;0.046
lennukikütus;2;0.046
sell;2;0.046
kaksiktorn;2;0.046
kindlustus;2;0.046
tõendus;2;0.046
elanikkond;2;0.046
maatükk;2;0.046
püük;2;0.046
val;2;0.046
talvesõda;2;0.046
snaiper;2;0.046
taara;2;0.046
sõjaväelane;2;0.046
taskulamp;2;0.046
reptiil;2;0.046
võrdusmärk;2;0.046
eru;2;0.046
piits;2;0.046
sistem;2;0.046
prosa;2;0.046
katelok;2;0.046
paberirull;2;0.046
konsul;2;0.046
mässaja;2;0.046
rahvastik;2;0.046
koolisüsteem;2;0.046
eid;2;0.046
eleven;2;0.046
nine;2;0.046
lasteraamat;2;0.046
ajarändur;2;0.046
rändamine;2;0.046
droon;2;0.046
šnitt;2;0.046
presidendivalimine;2;0.046
ahv;2;0.046
rit;2;0.046
brok;2;0.046
kimm;2;0.046
kihv;2;0.046
kõrb;2;0.046
floriid;2;0.046
kokkusattumine;2;0.046
hiinlane;2;0.046
biitel;2;0.046
populaarsus;2;0.046
räpimees;2;0.046
pig;2;0.046
tubak;2;0.046
täide;2;0.046
eluala;2;0.046
ülesastumine;2;0.046
käputäis;2;0.046
avanss;2;0.046
süstimine;2;0.046
luulekonkurss;2;0.046
hingevärv;2;0.046
tanksoo;2;0.046
keep;2;0.046
kiiks;2;0.046
fantaasia;2;0.046
aastake;2;0.046
jalaluu;2;0.046
lavakunst;2;0.046
esiplaan;2;0.046
paariline;2;0.046
etüüd;2;0.046
ilming;2;0.046
üleküllus;2;0.046
koordinaator;2;0.046
draamatükk;2;0.046
tenet;2;0.046
uuspõld;2;0.046
tutvus;2;0.046
tunnustus;2;0.046
üleandmine;2;0.046
kartulisalat;2;0.046
saabik;2;0.046
metsamajand;2;0.046
niit;2;0.046
majutus;2;0.046
mad;2;0.046
pel;2;0.046
päiksekiir;2;0.046
karantiin;2;0.046
rulapark;2;0.046
räpivärk;2;0.046
jamps;2;0.046
puna;2;0.046
sünnipäevalaud;2;0.046
amps;2;0.046
taskurööking;2;0.046
homo;2;0.046
eurolugu;2;0.046
assotsiatsioon;2;0.046
paa;2;0.046
padi;2;0.046
jeeru;2;0.046
trapp;2;0.046
sipersill;2;0.046
räpiskenes;2;0.046
pirn;2;0.046
kra;2;0.046
kassu;2;0.046
ülbitsemine;2;0.046
bead;2;0.046
vahemärkus;2;0.046
onujo;2;0.046
paas;2;0.046
bed;2;0.046
moor;2;0.046
tud;2;0.046
pael;2;0.046
majakas;2;0.046
solkimine;2;0.046
sama;2;0.046
tuus;2;0.046
paak;2;0.046
räpiskene;2;0.046
stili;2;0.046
kagu;2;0.046
laadna;2;0.046
inimloom;2;0.046
järelevalve;2;0.046
latv;2;0.046
lonks;2;0.046
koolirubriik;2;0.046
kärakas;2;0.046
kodanikukohus;2;0.046
from;2;0.046
boom;2;0.046
päritolu;2;0.046
hai;2;0.046
kabel;2;0.046
spetsialiteet;2;0.046
samat;2;0.046
meesterahvas;2;0.046
heliekskursioon;2;0.046
sapa;2;0.046
nimeplaat;2;0.046
sadam;2;0.046
luule;2;0.046
mesilaspere;2;0.046
nimetahvel;2;0.046
triip;2;0.046
mälestuspäev;2;0.046
alguspunkt;2;0.046
katsumus;2;0.046
kirst;2;0.046
kindral;2;0.046
kuuliauk;2;0.046
panoraam;2;0.046
merekindlus;2;0.046
vangla;2;0.046
kriimsilm;2;0.046
silmaring;2;0.046
sisukune;2;0.046
karussell;2;0.046
lokdown;2;0.046
töötukassa;2;0.046
toitlustus;2;0.046
tööklubi;2;0.046
seljatagune;2;0.046
kontseptsioon;2;0.046
palgapäev;2;0.046
pangalaen;2;0.046
varvas;2;0.046
hulgiladu;2;0.046
pidaja;2;0.046
allaandja;2;0.046
viiekas;2;0.046
prisma;2;0.046
maksmine;2;0.046
trikitamine;2;0.046
joodik;2;0.046
õnnistus;2;0.046
kinkekaart;2;0.046
turismisektor;2;0.046
kaev;2;0.046
lõpmatus;2;0.046
mafiooso;2;0.046
käpp;2;0.046
kultuuriinimene;2;0.046
küsija;2;0.046
siid;2;0.046
frantsiisileping;2;0.046
pooletee;2;0.046
peakokk;2;0.046
südameasi;2;0.046
foo;2;0.046
adrenaliin;2;0.046
roog;2;0.046
väljaminek;2;0.046
originaalkast;2;0.046
välisriik;2;0.046
sik;2;0.046
kulutus;2;0.046
värskus;2;0.046
greenroom;2;0.046
mula;2;0.046
greenruum;2;0.046
volt;2;0.046
visaring;2;0.046
kivirähu;2;0.046
toimetaja;2;0.046
õpp;2;0.046
kultusfilm;2;0.046
filmikeel;2;0.046
peatükk;2;0.046
tagaplaan;2;0.046
filmituju;2;0.046
osake;2;0.046
amatöörnäitleja;2;0.046
kavalus;2;0.046
tillitamine;2;0.046
vanapagan;2;0.046
dieeter;2;0.046
sunnismaisus;2;0.046
ihu;2;0.046
tõlgendus;2;0.046
tulemine;2;0.046
rehepap;2;0.046
boonus;2;0.046
munn;2;0.046
popkultuur;2;0.046
poster;2;0.046
tagumik;2;0.046
stop;2;0.046
eksistents;2;0.046
one;2;0.046
muutumine;2;0.046
maagia;2;0.046
peremees;2;0.046
tsement;2;0.046
visuaal;2;0.046
rahvakirjanik;2;0.046
armastusfilm;2;0.046
plii;2;0.046
kink;2;0.046
veda;2;0.046
med;2;0.046
sink;2;0.046
sarm;2;0.046
kangelane;2;0.046
toos;2;0.046
süžee;2;0.046
sait;2;0.046
hipo;2;0.046
vol;2;0.046
reliikvia;2;0.046
hobune;2;0.046
ver;2;0.046
vastiks;2;0.046
uldis;2;0.046
loto;2;0.046
klassikokkutulek;2;0.046
gur;2;0.046
tulnukas;2;0.046
kimmik;2;0.046
inn;2;0.046
veidrus;2;0.046
nat;2;0.046
mõi;2;0.046
telija;2;0.046
meelelahutuslikkus;2;0.046
põhisaade;2;0.046
saluut;2;0.046
mandumine;2;0.046
istumine;2;0.046
unenägu;2;0.046
rutiin;2;0.046
unipetis;2;0.046
rusikas;2;0.046
noorreporter;2;0.046
ajamine;2;0.046
solvamine;2;0.046
gala;2;0.046
spordiorganisatsioon;2;0.046
ookean;2;0.046
lennukitäis;2;0.046
otselend;2;0.046
miinimum;2;0.046
euroliig;2;0.046
kooskõla;2;0.046
asjatundja;2;0.046
mängujuht;2;0.046
mantlipärija;2;0.046
otsevaade;2;0.046
tolk;2;0.046
esinumber;2;0.046
lomp;2;0.046
operatsioon;2;0.046
kodukamar;2;0.046
kalla;2;0.046
samm-samm;2;0.046
personaalküsimus;2;0.046
alagrupiturniir;2;0.046
korvpallitreener;2;0.046
raharaha;2;0.046
otseülekanne;2;0.046
ennustusvõistlus;2;0.046
sööst;2;0.046
kübar;2;0.046
ivi;2;0.046
koefitsient;2;0.046
hea;2;0.046
pronksmedal;2;0.046
helistamine;2;0.046
ajahüpe;2;0.046
regulaarsaade;2;0.046
meene;2;0.046
eiga;2;0.046
suusaala;2;0.046
tera;2;0.046
kontaveit;2;0.046
kuldmedal;2;0.046
lõppotsus;2;0.046
esikuuik;2;0.046
nikerdamine;2;0.046
langemine;2;0.046
muda;2;0.046
spordikohus;2;0.046
kanne;2;0.046
räpisaade;2;0.046
nonii;2;0.046
topis;2;0.046
varras;2;0.046
jobu;2;0.046
väljapääs;2;0.046
tunnistaja;2;0.046
pakker;2;0.046
mon;2;0.046
tuss;2;0.046
takt;2;0.046
taimer;2;0.046
pikap;2;0.046
hippopp;2;0.046
janu;2;0.046
tab;2;0.046
riid;2;0.046
krik;2;0.046
voog;2;0.046
grik;2;0.046
kiki;2;0.046
laup;2;0.046
üri;2;0.046
audit;2;0.046
mõttepaus;2;0.046
välgatus;2;0.046
sessioon;2;0.046
karl;2;0.046
elutempo;2;0.046
poi;2;0.046
kaabu;2;0.046
rad;2;0.046
rönka;2;0.046
rema;2;0.046
riga;2;0.046
vigane;2;0.046
under;2;0.046
killer;2;0.046
jääk;2;0.046
shit;2;0.046
eni;2;0.046
tõbras;2;0.046
emm;2;0.046
jookska;2;0.046
vinüülimängija;2;0.046
bassein;2;0.046
tekk;2;0.046
elutarkus;2;0.046
tanks;2;0.046
käbi;2;0.046
einuar;2;0.046
sünt;2;0.046
kirre;2;0.046
sirge;2;0.046
linnutee;2;0.046
tagamaa;2;0.046
viski;2;0.046
matk;2;0.046
tupp;2;0.046
dress;2;0.046
bändikaaslane;2;0.046
eksklusiiv;2;0.046
produtseeritu;2;0.046
ladumine;2;0.046
orienteeritu;2;0.046
müüriladumine;2;0.046
aal;2;0.046
bin;2;0.046
fak;2;0.046
negatiivsus;2;0.046
kuri;2;0.046
vastuväide;2;0.046
til;2;0.046
sõlm;2;0.046
tühjus;2;0.046
staadium;2;0.046
formuleerimine;2;0.046
eluvorm;2;0.046
selgroog;2;0.046
arvutus;2;0.046
tšekk;2;0.046
nominent;2;0.046
dopinguskandaal;2;0.046
piin;2;0.046
põrumine;2;0.046
mm-sari;2;0.046
vahendus;2;0.046
rallivõit;2;0.046
seekordne;2;0.046
žest;2;0.046
hoki;2;0.046
lähiriik;2;0.046
grand;2;0.046
optsioon;2;0.046
poodiumikoht;2;0.046
võitlussport;2;0.046
võistluskeeld;2;0.046
nikk;2;0.046
dopinguproov;2;0.046
põhieesmärk;2;0.046
peateema;2;0.046
varjund;2;0.046
tri;2;0.046
triatlon;2;0.046
kõrvaltvaataja;2;0.046
suhtleja;2;0.046
maandumine;2;0.046
võrkpalliklubi;2;0.046
projektipõhis;2;0.046
rahastaja;2;0.046
ühisliiga;2;0.046
garantii;2;0.046
ettevõtlus;2;0.046
spordisõber;2;0.046
pinal;2;0.046
põhiturniir;2;0.046
kötsis;2;0.046
viskaja;2;0.046
kergejõustikuliit;2;0.046
tippspordikomisjon;2;0.046
tipprallimees;2;0.046
rebend;2;0.046
kuramus;2;0.046
vormistamine;2;0.046
riviharjutus;2;0.046
ainsus;2;0.046
massöör;2;0.046
sõnapaar;2;0.046
organiseerimine;2;0.046
märtsikuu;2;0.046
marsruut;2;0.046
kordus;2;0.046
silmanurk;2;0.046
palat;2;0.046
lõpplahendus;2;0.046
veni;2;0.046
sünniaasta;2;0.046
näpuots;2;0.046
esiviisik;2;0.046
asend;2;0.046
kuldliig;2;0.046
tagamine;2;0.046
kuldliiga;2;0.046
teemantliiga;2;0.046
spordiaasta;2;0.046
võtmeküsimus;2;0.046
avaleht;2;0.046
jaks;2;0.046
sumo;2;0.046
tegutsemine;2;0.046
kadedus;2;0.046
motofestival;2;0.046
võrk;2;0.046
atleetik;2;0.046
saksofon;2;0.046
tulija;2;0.046
deklaratsioon;2;0.046
kultuuriministeerium;2;0.046
turvafirma;2;0.046
lindistus;2;0.046
elupaik;2;0.046
pilliroog;2;0.046
veekogu;2;0.046
rood;2;0.046
siristamine;2;0.046
kuiv;2;0.046
linnutorn;2;0.046
silmapiir;2;0.046
jälgimine;2;0.046
tarabamob;2;0.046
alternatiivmuusika;2;0.046
toomine;2;0.046
part;2;0.046
pärnakas;2;0.046
cd-plaat;2;0.046
pastart;2;0.046
musa;2;0.046
arhitektuur;2;0.046
kopkild;2;0.046
salvestis;2;0.046
regulaarsus;2;0.046
baarmen;2;0.046
kuldaeg;2;0.046
loomeprotsess;2;0.046
pri;2;0.046
kile;2;0.046
iop;2;0.046
kitra;2;0.046
meigas;2;0.046
põhituumik;2;0.046
betoon;2;0.046
läe;2;0.046
prefekt;2;0.046
pai;2;0.046
popartist;2;0.046
väljapool;2;0.046
naisvokaal;2;0.046
konkurss;2;0.046
naissugu;2;0.046
lototroni;2;0.046
laier;2;0.046
rariteet;2;0.046
valuuta;2;0.046
enesetsensuur;2;0.046
raks;2;0.046
muusikakauplus;2;0.046
laudi;2;0.046
tahv;2;0.046
tan;2;0.046
round;2;0.046
hüppamine;2;0.046
utsitamine;2;0.046
lüke;2;0.046
inerts;2;0.046
dest;2;0.046
kevin;2;0.046
sta;2;0.046
tsirka;2;0.046
tor;2;0.046
rekordsi;2;0.046
vorst;2;0.046
des;2;0.046
puumapp;2;0.046
mister;2;0.046
piip;2;0.046
api;2;0.046
meelet;2;0.046
suitsumine;2;0.046
suurtükk;2;0.046
puhk;2;0.046
kiviaeg;2;0.046
ilmateade;2;0.046
pasuka;2;0.046
peatus;2;0.046
laast;2;0.046
sort;2;0.046
tagasimineja;2;0.046
teeline;2;0.046
jes;2;0.046
kinnisvaramaailm;2;0.046
laam;2;0.046
kinnisvarapartner;2;0.046
vahendusbüroo;2;0.046
kahanemine;2;0.046
portaal;2;0.046
kinnisvaramüüja;2;0.046
uusarendus;2;0.046
ostuhuvi;2;0.046
lähiaeg;2;0.046
müügisurve;2;0.046
šaakal;2;0.046
prognoos;2;0.046
sissemakse;2;0.046
meede;2;0.046
kinnisvaraomanik;2;0.046
lõpusõna;2;0.046
kar;2;0.046
tööturg;2;0.046
pakaõpe;2;0.046
arendusprotsess;2;0.046
spektrum;2;0.046
lävend;2;0.046
riigieksamitulemus;2;0.046
andmeteadus;2;0.046
küberkaitse;2;0.046
tervishoiutehnoloogia;2;0.046
keemik;2;0.046
sisseastuja;2;0.046
sukeldumine;2;0.046
häkaton;2;0.046
pingutus;2;0.046
arvutiteadus;2;0.046
it-innovatsioon;2;0.046
innovatsioonifestival;2;0.046
esitlus;2;0.046
riigikantselei;2;0.046
otsustusprotsess;2;0.046
e-tervis;2;0.046
haigekassa;2;0.046
lõpetamine;2;0.046
vastuvõtuperiood;2;0.046
vaks;2;0.046
mädanik;2;0.046
kellu;2;0.046
tong;2;0.046
jalgpalliväljak;2;0.046
ujula;2;0.046
eluarmastus;2;0.046
iseseisvus;2;0.046
lart;2;0.046
betoonsein;2;0.046
räpivana;2;0.046
rohe;2;0.046
rill;2;0.046
õpetus;2;0.046
rula;2;0.046
tes;2;0.046
majanduskasv;2;0.046
vabanemine;2;0.046
backman;2;0.046
pätt;2;0.046
jalutamine;2;0.046
otsimine;2;0.046
džiip;2;0.046
ootusärevus;2;0.046
free;2;0.046
eminem;2;0.046
karupüksid;2;0.046
helipilt;2;0.046
gein;2;0.046
ehe;2;0.046
soigumine;2;0.046
komando;2;0.046
veresoon;2;0.046
puumaja;2;0.046
veebileht;2;0.046
ministeerium;2;0.046
ümbertegemine;2;0.046
kohandamine;2;0.046
õppeosakond;2;0.046
taotlusvoor;2;0.046
puudeliik;2;0.046
ettekujutus;2;0.046
igapäevaelu;2;0.046
taskuraadio;2;0.046
mulk;2;0.046
igastahe;2;0.046
verevend;2;0.046
hüpnoos;2;0.046
dušš;2;0.046
krips;2;0.046
trall;2;0.046
personal;2;0.046
sotsiaalkaitse;2;0.046
sisend;2;0.046
pöördumine;2;0.046
elukeskkond;2;0.046
kontaktõpe;2;0.046
arvestamine;2;0.046
nõustamine;2;0.046
läbimõtlemine;2;0.046
kaasatus;2;0.046
baaskoolitus;2;0.046
teadustöö;2;0.046
püsitegevus;2;0.046
naeratus;2;0.046
kõnekeskus;2;0.046
internetipakkuja;2;0.046
meditatsioon;2;0.046
kolin;2;0.046
rõdu;2;0.046
ancel;2;0.046
ser;2;0.046
res;2;0.046
servis;2;0.046
thank;2;0.046
klienditeenindus;2;0.046
ostukeskus;2;0.046
pensionisammas;2;0.046
nats;2;0.046
imejus;2;0.046
toing;2;0.046
allaandmine;2;0.046
jonn;2;0.046
kontonumber;2;0.046
not;2;0.046
päikseprill;2;0.046
investeerimine;2;0.046
telefonitootja;2;0.046
kiibistik;2;0.046
kiip;2;0.046
varuosa;2;0.046
tagune;2;0.046
patarei;2;0.046
hambaniit;2;0.046
softis;2;0.046
parandaja;2;0.046
turvalisus;2;0.046
orbiit;2;0.046
põdenu;2;0.046
lastehaigla;2;0.046
draakon;2;0.046
kosmoselend;2;0.046
teleskoop;2;0.046
vibratsioon;2;0.046
potkast;2;0.046
hooletus;2;0.046
tüdruksõber;2;0.046
koolitöö;2;0.046
mugavustsoon;2;0.046
diskord;2;0.046
saat;2;0.046
puust;2;0.046
