lemma;raw_count;freq_per_60_min
absoluutselt;78;2.328
ise;78;2.328
vaid;78;2.328
vähemalt;75;2.238
lahti;74;2.209
väga-väga;74;2.209
varem;74;2.209
muidu;73;2.179
täitsa;70;2.089
valmis;70;2.089
millal;68;2.029
nõus;68;2.029
üsna;67;2.000
ükskõik;65;1.940
kust;65;1.940
igapäevaselt;65;1.940
vähem;63;1.880
jaa;61;1.821
sageli;61;1.821
üldiselt;61;1.821
põhimõtteliselt;60;1.791
vähe;60;1.791
alla;60;1.791
paremini;58;1.731
võimalikult;57;1.701
korraks;57;1.701
alles;56;1.671
hiljem;55;1.641
nimelt;54;1.612
esiteks;53;1.582
tõepoolest;52;1.552
ringi;51;1.522
järjest;51;1.522
kuskilt;50;1.492
sees;49;1.462
teistmoodi;48;1.433
umbes;48;1.433
tõenäoliselt;48;1.433
kuskile;46;1.373
kaua;46;1.373
piisavalt;44;1.313
suhteliselt;44;1.313
uuesti;43;1.283
eraldi;43;1.283
ega;42;1.253
sisuliselt;42;1.253
omavahel;41;1.224
enamasti;41;1.224
võibolla;39;1.164
samuti;38;1.134
kusjuures;38;1.134
ümber;38;1.134
kiiremini;38;1.134
konkreetselt;37;1.104
iseenesest;37;1.104
selgelt;35;1.045
üksi;35;1.045
ausalt;34;1.015
oluliselt;34;1.015
niivõrd;34;1.015
peaaegu;33;0.985
täpsemalt;33;0.985
täis;33;0.985
lähemalt;33;0.985
vahel;32;0.955
üksinda;32;0.955
kõrvale;32;0.955
ennem;32;0.955
varsti;31;0.925
pikalt;31;0.925
lausa;31;0.925
ilma;30;0.895
kahjuks;30;0.895
kuhugi;30;0.895
otsa;30;0.895
esile;30;0.895
pidevalt;29;0.865
taga;28;0.836
kasvõi;28;0.836
pisut;28;0.836
otseselt;28;0.836
otse;28;0.836
õigesti;28;0.836
tihtipeale;27;0.806
ammu;27;0.806
seega;27;0.806
jätkuvalt;27;0.806
vaikselt;27;0.806
isiklikult;26;0.776
reaalselt;26;0.776
tohutult;26;0.776
tänaseks;26;0.776
endiselt;26;0.776
varasemalt;26;0.776
väljas;25;0.746
teinekord;25;0.746
praktiliselt;25;0.746
eile;25;0.746
hästi-hästi;24;0.716
niisama;24;0.716
rahulikult;24;0.716
järsku;24;0.716
kaasas;24;0.716
eelkõige;24;0.716
hiljuti;24;0.716
mööda;23;0.686
ilusti;23;0.686
ees;23;0.686
üleüldse;23;0.686
siinkohal;23;0.686
pihta;23;0.686
kusagil;23;0.686
millegipärast;22;0.657
seetõttu;22;0.657
kuhugile;22;0.657
mõnikord;21;0.627
valesti;21;0.627
kõrvalt;20;0.597
vahest;20;0.597
vastupidi;20;0.597
ometi;20;0.597
tarvis;20;0.597
mismoodi;20;0.597
halvasti;20;0.597
teiseks;20;0.597
parasjagu;20;0.597
pea;19;0.567
mujal;19;0.567
ennekõike;19;0.567
korraga;19;0.567
siiamaani;19;0.567
muide;19;0.567
ilmselgelt;19;0.567
korralikult;18;0.537
pärast;18;0.537
aeg-ajalt;18;0.537
nagunii;17;0.507
pooleli;17;0.507
laiali;17;0.507
seekord;17;0.507
möödas;17;0.507
puudu;17;0.507
tookord;17;0.507
järelikult;17;0.507
hullult;17;0.507
eksole;17;0.507
veidi;17;0.507
kindlalt;16;0.478
kord;16;0.478
kõrval;16;0.478
puhtalt;16;0.478
vabalt;16;0.478
katki;16;0.478
enam-vähem;16;0.478
kohale;15;0.448
füüsiliselt;15;0.448
ligi;15;0.448
õieti;15;0.448
las;15;0.448
kergesti;15;0.448
kohutavalt;15;0.448
süüdi;15;0.448
homme;15;0.448
hirmsasti;14;0.418
öösel;14;0.418
ülespoole;14;0.418
julgelt;14;0.418
viimati;14;0.418
lühidalt;14;0.418
vahele;14;0.418
kaugele;14;0.418
esialgu;14;0.418
tõsiselt;13;0.388
ah;13;0.388
rahul;13;0.388
teisiti;13;0.388
järele;13;0.388
taas;13;0.388
vähegi;13;0.388
kuivõrd;13;0.388
veelgi;13;0.388
all;13;0.388
kohapeal;13;0.388
niikuinii;13;0.388
niiviisi;13;0.388
avalikult;13;0.388
kõigest;13;0.388
sassi;13;0.388
niipidi;12;0.358
täielikult;12;0.358
muuseas;12;0.358
omakorda;12;0.358
teistpidi;12;0.358
kohal;12;0.358
kõvasti;12;0.358
vähemasti;12;0.358
kõige-kõige;11;0.328
siiani;11;0.328
selliselt;11;0.328
lähemale;11;0.328
omaette;11;0.328
korduvalt;11;0.328
suuresti;11;0.328
ruttu;11;0.328
pealt;11;0.328
üleval;11;0.328
peal;10;0.298
kaugel;10;0.298
teadlikult;10;0.298
kiirelt;10;0.298
seepärast;10;0.298
sügavalt;10;0.298
tõeliselt;10;0.298
tugevalt;10;0.298
teisalt;10;0.298
erakordselt;10;0.298
algul;10;0.298
sealhulgas;10;0.298
lähtuvalt;10;0.298
ääretult;10;0.298
põhiliselt;10;0.298
kohati;10;0.298
ühtepidi;10;0.298
ühte;10;0.298
üpris;10;0.298
mujale;9;0.269
allapoole;9;0.269
vanasti;9;0.269
vast;9;0.269
peamiselt;9;0.269
suurepäraselt;9;0.269
laiemalt;9;0.269
mõnevõrra;9;0.269
alt;9;0.269
tagantjärgi;9;0.269
sealjuures;9;0.269
edukalt;9;0.269
eemale;9;0.269
igati;9;0.269
püsti;9;0.269
nõnda;9;0.269
küllalt;9;0.269
seest;9;0.269
sagedasti;9;0.269
kauem;8;0.239
sisemiselt;8;0.239
kergelt;8;0.239
na;8;0.239
tasapisi;8;0.239
erinevalt;8;0.239
aastaringselt;8;0.239
pikemalt;8;0.239
sugugi;8;0.239
üldsegi;8;0.239
eeldatavasti;8;0.239
äärmiselt;8;0.239
teatavasti;8;0.239
edaspidi;8;0.239
ükskord;8;0.239
lahku;8;0.239
paraku;8;0.239
individuaalselt;8;0.239
muudkui;8;0.239
lähedal;8;0.239
hiljaaegu;8;0.239
jooksvalt;8;0.239
vaimselt;7;0.209
juhuslikult;7;0.209
kaugemale;7;0.209
taaskord;7;0.209
väljapoole;7;0.209
minimaalselt;7;0.209
õige;7;0.209
põhjalikult;7;0.209
mil;7;0.209
küllap;7;0.209
kenasti;7;0.209
keskmiselt;7;0.209
pehmelt;7;0.209
mäletatavasti;7;0.209
niinimetatud;7;0.209
tagurpidi;7;0.209
väljaspoolt;7;0.209
vahetult;7;0.209
niikaua;7;0.209
süsteemselt;7;0.209
aina;7;0.209
esmalt;7;0.209
omamoodi;7;0.209
ühtlasi;7;0.209
ülimalt;7;0.209
tugevasti;7;0.209
niiöelda;7;0.209
kauaks;6;0.179
niigi;6;0.179
kähku;6;0.179
visuaalselt;6;0.179
energeetiliselt;6;0.179
püsivalt;6;0.179
loogiliselt;6;0.179
senimaani;6;0.179
värskelt;6;0.179
pooleks;6;0.179
tagantjärele;6;0.179
tulenevalt;6;0.179
seejärel;6;0.179
paratamatult;6;0.179
naa;6;0.179
sinnamaani;6;0.179
üht-teist;6;0.179
tervislikult;6;0.179
selgesti;6;0.179
sinnapoole;6;0.179
üleüldiselt;6;0.179
raudselt;6;0.179
kohe-kohe;6;0.179
automaatselt;6;0.179
ülesse;6;0.179
alateadlikult;6;0.179
kergemini;6;0.179
vägisi;6;0.179
sedasi;6;0.179
paralleelselt;6;0.179
tihedalt;6;0.179
põnevil;6;0.179
harva;6;0.179
veelkord;6;0.179
pikali;6;0.179
ilusasti;6;0.179
närvi;6;0.179
räigelt;5;0.149
eelnevalt;5;0.149
parem;5;0.149
teadlikumalt;5;0.149
koheselt;5;0.149
lihtsasti;5;0.149
kusagilt;5;0.149
mujalt;5;0.149
positiivselt;5;0.149
loodetavasti;5;0.149
õigemini;5;0.149
seni;5;0.149
ilmtingimata;5;0.149
maas;5;0.149
totaalselt;5;0.149
tunduvalt;5;0.149
üleöö;5;0.149
kõrgemale;5;0.149
rahule;5;0.149
ühtemoodi;5;0.149
süvitsi;5;0.149
seniks;5;0.149
parajasti;5;0.149
tingimata;5;0.149
ettevaatlikult;5;0.149
äsja;5;0.149
üha;5;0.149
aktiivselt;5;0.149
kahtlemata;5;0.149
sõltuvalt;5;0.149
muuhulgas;5;0.149
seestpoolt;5;0.149
koguni;5;0.149
ajalooliselt;5;0.149
turvaliselt;5;0.149
suurelt;4;0.119
igasugu;4;0.119
kergemalt;4;0.119
kõrgemal;4;0.119
hilja;4;0.119
väljaspool;4;0.119
allpool;4;0.119
pikaajaliselt;4;0.119
siiamaale;4;0.119
ometigi;4;0.119
vastas;4;0.119
saadaval;4;0.119
põhjalikumalt;4;0.119
ülevalt;4;0.119
teoreetiliselt;4;0.119
väidetavalt;4;0.119
sujuvalt;4;0.119
iseseisvalt;4;0.119
eest;4;0.119
maksimaalselt;4;0.119
samm-sammult;4;0.119
vara;4;0.119
järk-järgult;4;0.119
tahes;4;0.119
igatahes;4;0.119
päevapealt;4;0.119
kogemata;4;0.119
kahekesi;4;0.119
sinnani;4;0.119
tavapäraselt;4;0.119
stabiilselt;4;0.119
siinsamas;4;0.119
rõõmsalt;4;0.119
ümberringi;4;0.119
niipea;4;0.119
asemele;4;0.119
hoopiski;4;0.119
arusaadavalt;4;0.119
ootamatult;4;0.119
raskelt;4;0.119
senini;4;0.119
hukas;4;0.119
rahulikumalt;4;0.119
põgusalt;4;0.119
intensiivselt;4;0.119
krampi;4;0.119
keskel;4;0.119
võlgu;4;0.119
kuidagimoodi;4;0.119
natukeseks;3;0.090
looja;3;0.090
järsult;3;0.090
osaliselt;3;0.090
kõrgel;3;0.090
otsas;3;0.090
põnevalt;3;0.090
eeskätt;3;0.090
ametlikult;3;0.090
isemoodi;3;0.090
õigupoolest;3;0.090
hulgi;3;0.090
toona;3;0.090
varakult;3;0.090
hirmus;3;0.090
kõrgemalt;3;0.090
saati;3;0.090
normaalselt;3;0.090
lausaliselt;3;0.090
raisku;3;0.090
arusaadavasti;3;0.090
lõputult;3;0.090
professionaalselt;3;0.090
ilgelt;3;0.090
kirjas;3;0.090
üheskoos;3;0.090
emotsionaalselt;3;0.090
silmitsi;3;0.090
viisakalt;3;0.090
uskumatult;3;0.090
märksa;3;0.090
lähemal;3;0.090
milleks;3;0.090
kõrvuti;3;0.090
juures;3;0.090
efektiivselt;3;0.090
järjepidevalt;3;0.090
risti-rästi;3;0.090
tänaseni;3;0.090
kokkuvõtlikult;3;0.090
kaugelt;3;0.090
samaaegselt;3;0.090
üles-alla;3;0.090
tasakaalukalt;3;0.090
mitmekesiselt;3;0.090
igavesti;3;0.090
siiralt;3;0.090
niisiis;3;0.090
majanduslikult;3;0.090
sedapidi;3;0.090
võrdlemisi;3;0.090
teisisõnu;3;0.090
konkreetsemalt;3;0.090
regulaarselt;3;0.090
tihtilugu;3;0.090
siia-sinna;3;0.090
laialt;3;0.090
üksnes;3;0.090
kõikjal;3;0.090
küllaltki;3;0.090
otsekohe;3;0.090
sügavamalt;3;0.090
lihtsamalt;3;0.090
mõneti;3;0.090
sissepoole;3;0.090
lihtsamini;3;0.090
sagedamini;3;0.090
järgselt;3;0.090
eemal;3;0.090
piiritult;3;0.090
matemaatiliselt;3;0.090
enamalt;3;0.090
jaolt;3;0.090
aasta-aastalt;3;0.090
kosmiliselt;3;0.090
kunas;2;0.060
meeletult;2;0.060
teaduslikult;2;0.060
vaevaliselt;2;0.060
kokkuvõtvalt;2;0.060
eemalt;2;0.060
noorelt;2;0.060
meditsiiniliselt;2;0.060
lõplikult;2;0.060
pooleldi;2;0.060
rahaliselt;2;0.060
huvitavalt;2;0.060
sealsamas;2;0.060
õigustatult;2;0.060
valdavalt;2;0.060
tehniliselt;2;0.060
mistõttu;2;0.060
salaja;2;0.060
enamjaolt;2;0.060
väheks;2;0.060
ülihästi;2;0.060
hoolikalt;2;0.060
ammugi;2;0.060
hulgaliselt;2;0.060
mugavalt;2;0.060
tihedamini;2;0.060
vabatahtlikult;2;0.060
läbivalt;2;0.060
tagant;2;0.060
esmakordselt;2;0.060
ennist;2;0.060
jamasti;2;0.060
ajapikku;2;0.060
tahtlikult;2;0.060
tublisti;2;0.060
külge;2;0.060
sinnamaale;2;0.060
tohutu;2;0.060
teravalt;2;0.060
lõhki;2;0.060
mugavamalt;2;0.060
õudsalt;2;0.060
geograafiliselt;2;0.060
kangesti;2;0.060
sedaviisi;2;0.060
suisa;2;0.060
hulga;2;0.060
järgi;2;0.060
iial;2;0.060
kaugeltki;2;0.060
väga-väga-väga;2;0.060
siitsamast;2;0.060
kirglikult;2;0.060
järjekindlalt;2;0.060
väärikalt;2;0.060
niinimetatult;2;0.060
meeldivalt;2;0.060
jubedalt;2;0.060
risti;2;0.060
õudselt;2;0.060
üldisemalt;2;0.060
hopsti;2;0.060
hommikuti;2;0.060
vastupidiselt;2;0.060
spetsiaalselt;2;0.060
valla;2;0.060
kaootiliselt;2;0.060
õhtuti;2;0.060
rutem;2;0.060
omajagu;2;0.060
esialgselt;2;0.060
hingeliselt;2;0.060
oma;2;0.060
taha;2;0.060
puha;2;0.060
ümmarguselt;2;0.060
ühtelugu;2;0.060
tollal;2;0.060
teadaolevalt;2;0.060
sõltumatult;2;0.060
harvem;2;0.060
iganädalaselt;2;0.060
kordamööda;2;0.060
lukku;2;0.060
lühiajaliselt;2;0.060
sealpool;2;0.060
hoogsalt;2;0.060
üsna-üsna;2;0.060
ülearu;2;0.060
ühiselt;2;0.060
homme-ülehomme;2;0.060
ebamugavalt;2;0.060
potentsiaalselt;2;0.060
senikaua;2;0.060
kohaselt;2;0.060
võrdselt;2;0.060
raskesti;2;0.060
sarnaselt;2;0.060
lühemalt;2;0.060
aeglaselt;2;0.060
arvatavasti;2;0.060
intensiivsemalt;2;0.060
sellegipoolest;2;0.060
kimpus;2;0.060
evolutsiooniliselt;2;0.060
inimlikult;2;0.060
heaks;2;0.060
suviti;2;0.060
kuskohast;2;0.060
millalgi;2;0.060
napilt;2;0.060
käsile;2;0.060
nelja-aastaselt;2;0.060
väliselt;2;0.060
märkimisväärselt;2;0.060
tinglikult;2;0.060
alatasa;2;0.060
edasi-tagasi;2;0.060
avatult;2;0.060
olenevalt;2;0.060
kaudselt;2;0.060
meeleheitlikult;2;0.060
segamini;2;0.060
seksuaalselt;2;0.060
riiklikult;2;0.060
detailselt;2;0.060
kallale;2;0.060
lähedale;2;0.060
pärale;2;0.060
nähtaval;2;0.060
konsensuslikult;2;0.060
uisapäisa;2;0.060
rääkimata;2;0.060
maailmavaateliselt;2;0.060
paremalt;2;0.060
väljast;2;0.060
hõlpsasti;2;0.060
kriitiliselt;2;0.060
esoteeriliselt;2;0.060
eksju;2;0.060
tingituna;2;0.060
soravalt;1;0.030
voolavalt;1;0.030
ulmeliselt;1;0.030
üheselt;1;0.030
klimaatiliselt;1;0.030
jämedalt;1;0.030
taoliselt;1;0.030
rikkalt;1;0.030
nooremalt;1;0.030
materiaalselt;1;0.030
tõeselt;1;0.030
odavalt;1;0.030
alternatiivselt;1;0.030
psüühiliselt;1;0.030
vägivaldselt;1;0.030
tänna;1;0.030
tuntavalt;1;0.030
kuuldavasti;1;0.030
paiguti;1;0.030
hiljaks;1;0.030
naljalt;1;0.030
kaunis;1;0.030
peatselt;1;0.030
toetavalt;1;0.030
paaniliselt;1;0.030
eesti-siseselt;1;0.030
siseriiklikult;1;0.030
kahtepidi;1;0.030
mitmekesi;1;0.030
pealtnäha;1;0.030
egoistlikult;1;0.030
ajaliselt;1;0.030
kah;1;0.030
ütlemata;1;0.030
järgmiselt;1;0.030
kahetsusväärselt;1;0.030
kindlamalt;1;0.030
varemalt;1;0.030
julgemini;1;0.030
nirult;1;0.030
omapäi;1;0.030
väidetavasti;1;0.030
kohtuväliselt;1;0.030
samapidi;1;0.030
tempokalt;1;0.030
vaheldusrikkalt;1;0.030
tasa;1;0.030
igatpidi;1;0.030
takkajärele;1;0.030
kõrini;1;0.030
kategooriliselt;1;0.030
jõuetult;1;0.030
juriidiliselt;1;0.030
vastavalt;1;0.030
kvaliteetselt;1;0.030
ühemõtteliselt;1;0.030
silmanähtavalt;1;0.030
sedamoodi;1;0.030
asjata;1;0.030
kvartalikaupa;1;0.030
käekõrvale;1;0.030
vanuseliselt;1;0.030
jalga;1;0.030
aastaselt;1;0.030
liikvel;1;0.030
õue;1;0.030
hooti;1;0.030
eraldatult;1;0.030
korrapäraselt;1;0.030
järjestikku;1;0.030
juhtumisi;1;0.030
tervelt;1;0.030
loga;1;0.030
igaveseks;1;0.030
delikaatselt;1;0.030
kiriklikult;1;0.030
ilmalikult;1;0.030
väljastpoolt;1;0.030
viiekesi;1;0.030
tingimisi;1;0.030
otsesõnu;1;0.030
lörri;1;0.030
üksjagu;1;0.030
küllaldaselt;1;0.030
suuruselt;1;0.030
hiljemalt;1;0.030
proportsionaalselt;1;0.030
kultuuriliselt;1;0.030
legaalselt;1;0.030
illegaalselt;1;0.030
seniajani;1;0.030
fokusseeritult;1;0.030
toredasti;1;0.030
niisamamoodi;1;0.030
siinjuures;1;0.030
arvestuslikult;1;0.030
täpsemini;1;0.030
otsapidi;1;0.030
ilmaasjata;1;0.030
notariaalselt;1;0.030
tehingupõhiselt;1;0.030
vait;1;0.030
sajaprotsendiliselt;1;0.030
korrektselt;1;0.030
ühtmoodi;1;0.030
soiku;1;0.030
untsu;1;0.030
esmaspäeviti;1;0.030
mõnusalt;1;0.030
konfidentsiaalselt;1;0.030
õitsele;1;0.030
taotluslikult;1;0.030
seonduvalt;1;0.030
käepärast;1;0.030
rekordiliselt;1;0.030
ohtralt;1;0.030
analoogselt;1;0.030
konstruktsiooniliselt;1;0.030
tänavu;1;0.030
päeviti;1;0.030
hommikupoole;1;0.030
rõõmsameelselt;1;0.030
põhiselt;1;0.030
mitmekülgsemalt;1;0.030
mitmekülgselt;1;0.030
ajati;1;0.030
ülemäära;1;0.030
naljakalt;1;0.030
uutmoodi;1;0.030
siitkandist;1;0.030
sealtkandist;1;0.030
kuidasmoodi;1;0.030
surmkindlalt;1;0.030
tülli;1;0.030
õnnetult;1;0.030
näiliselt;1;0.030
ula;1;0.030
kole;1;0.030
altpoolt;1;0.030
julmalt;1;0.030
ohtlikult;1;0.030
mürinal;1;0.030
soojalt;1;0.030
vastamisi;1;0.030
ridamisi;1;0.030
seadusevastaselt;1;0.030
pealegi;1;0.030
jõuliselt;1;0.030
sooliselt;1;0.030
peapidi;1;0.030
erialalihtsalt;1;0.030
tagasivaatavalt;1;0.030
ajutiselt;1;0.030
jõudumööda;1;0.030
poliitiliselt;1;0.030
hädasti;1;0.030
vihjamisi;1;0.030
meelevaldselt;1;0.030
vaevalt;1;0.030
riigimehelikult;1;0.030
teisipidi;1;0.030
üldsemalt;1;0.030
korralduslikult;1;0.030
sihitult;1;0.030
algselt;1;0.030
igakuiselt;1;0.030
rohkelt;1;0.030
eetriväliselt;1;0.030
pingelisemalt;1;0.030
valusasti;1;0.030
paljalt;1;0.030
teravamalt;1;0.030
tähelepanelikult;1;0.030
meelsasti;1;0.030
ligemale;1;0.030
käsikäes;1;0.030
sinnasamasse;1;0.030
sügaval;1;0.030
ärksamalt;1;0.030
seesmiselt;1;0.030
tegelt;1;0.030
rikkamalt;1;0.030
käsil;1;0.030
harmooniliselt;1;0.030
ebaõiglaselt;1;0.030
kaksi;1;0.030
ükshaaval;1;0.030
põhjendatavalt;1;0.030
kärarikkalt;1;0.030
sealmaal;1;0.030
niisamuti;1;0.030
neljaselt;1;0.030
ebatervislikult;1;0.030
regulaarsemalt;1;0.030
väiksemalt;1;0.030
käibele;1;0.030
üleni;1;0.030
õnnelikumalt;1;0.030
traumaatiliselt;1;0.030
ühendatult;1;0.030
supsti;1;0.030
lupsti;1;0.030
süvenenumalt;1;0.030
peaasjalikult;1;0.030
mõnusasti;1;0.030
positiivsemalt;1;0.030
kuniks;1;0.030
sügavale;1;0.030
halvemini;1;0.030
ülevalpool;1;0.030
spetsiifilisepselt;1;0.030
bioloogiliselt;1;0.030
hävituslikult;1;0.030
muudmoodi;1;0.030
rängalt;1;0.030
ekstreemselt;1;0.030
hellitavalt;1;0.030
viletsasti;1;0.030
tahapoole;1;0.030
ainuüksi;1;0.030
veidike;1;0.030
kaugemal;1;0.030
niivõrd-kuivõrd;1;0.030
sealtmaalt;1;0.030
kusagile;1;0.030
sealtsamast;1;0.030
sitasti;1;0.030
peenelt;1;0.030
privaatselt;1;0.030
õrnalt;1;0.030
lagedale;1;0.030
eluliselt;1;0.030
naapidi;1;0.030
soloogiliselt;1;0.030
enam-väga;1;0.030
umbkaudselt;1;0.030
erimoodi;1;0.030
keeleliselt;1;0.030
kellapealt;1;0.030
liselt;1;0.030
kellaajaliselt;1;0.030
kõveralt;1;0.030
pööraselt;1;0.030
naturaalmajanduslikult;1;0.030
puhuti;1;0.030
väärt;1;0.030
sõna-sõnalt;1;0.030
veenvalt;1;0.030
üksiti;1;0.030
segi;1;0.030
avameelselt;1;0.030
kavalasti;1;0.030
diplomaatiliselt;1;0.030
kestahes;1;0.030
seejuures;1;0.030
raskemini;1;0.030
õnnelikult;1;0.030
negatiivselt;1;0.030
tuhandekordselt;1;0.030
stressivabalt;1;0.030
pingevabalt;1;0.030
jõus;1;0.030
kustpoolt;1;0.030
õhinal;1;0.030
aktiivsemalt;1;0.030
punktuaalselt;1;0.030
mõistlikult;1;0.030
drastiliselt;1;0.030
kalmeti;1;0.030
konservatiivselt;1;0.030
eespool;1;0.030
erakorraliselt;1;0.030
ööpäevaringselt;1;0.030
igakülgselt;1;0.030
ärevil;1;0.030
laialdaselt;1;0.030
ülitõsiselt;1;0.030
moraalselt;1;0.030
täiskasvanulikult;1;0.030
kuskohas;1;0.030
pooltki;1;0.030
kõmdi;1;0.030
ebarealistlikult;1;0.030
seevastu;1;0.030
lotakil;1;0.030
umbmääraselt;1;0.030
metsikult;1;0.030
kadestamisväärselt;1;0.030
hullemini;1;0.030
sügiseti;1;0.030
ladusamalt;1;0.030
puht;1;0.030
rahumeeli;1;0.030
paigal;1;0.030
sala;1;0.030
hoolivalt;1;0.030
jõle;1;0.030
pauhti;1;0.030
väärkohetult;1;0.030
arukalt;1;0.030
informatiivselt;1;0.030
lõpupoole;1;0.030
liikvele;1;0.030
hõlpsamalt;1;0.030
projektiväliselt;1;0.030
nähtavalt;1;0.030
jäädavalt;1;0.030
üle-eestiliselt;1;0.030
äriliselt;1;0.030
kihvtilt;1;0.030
psühholoogiliselt;1;0.030
päevhaaval;1;0.030
tulemuslikumalt;1;0.030
armsalt;1;0.030
konstantselt;1;0.030
hävitavalt;1;0.030
tahaplaanile;1;0.030
spetsiifiliselt;1;0.030
nelja-viienädalaselt;1;0.030
seeläbi;1;0.030
valimatult;1;0.030
neljateistaastaselt;1;0.030
ajakirjanduslikult;1;0.030
kangelaslikult;1;0.030
suuremahuliselt;1;0.030
detailsemalt;1;0.030
palju-palju;1;0.030
periooditi;1;0.030
kääri;1;0.030
jaole;1;0.030
üllatavalt;1;0.030
praegult;1;0.030
siseselt;1;0.030
ennatlikult;1;0.030
sinnasamma;1;0.030
imekaunilt;1;0.030
kuurjalt;1;0.030
kirjalikult;1;0.030
strateegiliselt;1;0.030
struktuurselt;1;0.030
tahes-tahtmata;1;0.030
hämmastavalt;1;0.030
globaalselt;1;0.030
süsteemsemalt;1;0.030
igatepidi;1;0.030
grupiüleselt;1;0.030
eredalt;1;0.030
kõrgele;1;0.030
kasulikult;1;0.030
toredalt;1;0.030
imelikult;1;0.030
vingemalt;1;0.030
ägedalt;1;0.030
põhjendamatult;1;0.030
põhjendatult;1;0.030
üleriigiliselt;1;0.030
karmilt;1;0.030
topelt;1;0.030
piirkonniti;1;0.030
keskelt;1;0.030
meelega;1;0.030
kriitilisemalt;1;0.030
kiitvalt;1;0.030
sihilikult;1;0.030
vasakule;1;0.030
valjusti;1;0.030
kõikjalt;1;0.030
sügavuti;1;0.030
ökoloogiliselt;1;0.030
biokeemiliselt;1;0.030
puseriti;1;0.030
suuti;1;0.030
kunstlikult;1;0.030
sinnapaika;1;0.030
ammu-ammu;1;0.030
kibekiirelt;1;0.030
mahedalt;1;0.030
õues;1;0.030
soovitavalt;1;0.030
rasva;1;0.030
julgemalt;1;0.030
perfektselt;1;0.030
pärastpoole;1;0.030
vajaka;1;0.030
kuidagiviisi;1;0.030
osalt;1;0.030
täiendavalt;1;0.030
valjemini;1;0.030
valusamalt;1;0.030
jätkusuutlikult;1;0.030
esmajärjekorras;1;0.030
viltu;1;0.030
eeskujulikult;1;0.030
kardinaalselt;1;0.030
astroloogiliselt;1;0.030
sealtkaudu;1;0.030
peagi;1;0.030
lähedalt;1;0.030
jõudsalt;1;0.030
keskeltläbi;1;0.030
protsentuaalselt;1;0.030
kõrgelt;1;0.030
kuspool;1;0.030
protsendiliselt;1;0.030
