ngram;count;freq_per_100_n-gramms
muu asi;22;0.0196
ei tundma;22;0.0196
ja võtma;22;0.0196
kui vaatama;22;0.0196
see korter;22;0.0196
see valdkond;22;0.0196
kõik inimene;22;0.0196
et no;22;0.0196
väga keeruline;22;0.0196
olema väga-väga;22;0.0196
mina suutma;22;0.0196
noh tegelikult;22;0.0196
aga kindlasti;21;0.0187
sest tegelikult;21;0.0187
olema aus;21;0.0187
oma kogemus;21;0.0187
olema vaatama;21;0.0187
pidama silm;21;0.0187
tema jääma;21;0.0187
mina elama;21;0.0187
ära võtma;21;0.0187
20 aasta;21;0.0187
olema selge;21;0.0187
väga huvitav;21;0.0187
sina täna;21;0.0187
et hästi;21;0.0187
olema aktiivne;21;0.0187
siis kindlasti;21;0.0187
see mure;21;0.0187
see tunne;21;0.0187
veel kord;21;0.0187
olema õigus;21;0.0187
suur osa;21;0.0187
see info;21;0.0187
olema mõte;21;0.0187
see hea;21;0.0187
et maakler;21;0.0187
et esimene;20;0.0178
olema kool;20;0.0178
oskama ütlema;20;0.0178
tartu noorsootöö;20;0.0178
viis aasta;20;0.0178
mitu kord;20;0.0178
kolm aasta;20;0.0178
mina jääma;20;0.0178
et näide;20;0.0178
üle eesti;20;0.0178
olema tehtud;20;0.0178
vabatahtlik töö;20;0.0178
väga tihti;20;0.0178
mina tegelema;20;0.0178
sina mainima;20;0.0178
see klient;20;0.0178
too hetk;20;0.0178
see tegelema;20;0.0178
kokku leppima;20;0.0178
see võtma;20;0.0178
olema aeg;20;0.0178
anne noortekeskus;20;0.0178
nagu nii-öelda;20;0.0178
ja üldse;20;0.0178
see mees;20;0.0178
see päev;20;0.0178
olema täis;20;0.0178
see teadmine;20;0.0178
olema okei;19;0.0169
ka hästi;19;0.0169
olema tore;19;0.0169
see eesmärk;19;0.0169
mingi aeg;19;0.0169
aga vaatama;19;0.0169
ei leidma;19;0.0169
see naine;19;0.0169
olema õnnelik;19;0.0169
saama inimene;19;0.0169
olema väike;19;0.0169
siis tekkima;19;0.0169
ja samamoodi;19;0.0169
mina õppima;19;0.0169
üks päev;19;0.0169
ei tähendama;19;0.0169
kuu aeg;19;0.0169
kes ütlema;19;0.0169
ja hea;19;0.0169
tema võtma;19;0.0169
oma kodu;19;0.0169
erinev inimene;19;0.0169
kersti kaljulaid;19;0.0169
olema asi;19;0.0169
üks küsimus;19;0.0169
uus aasta;19;0.0169
ka nii-öelda;19;0.0169
aktiivne noor;19;0.0169
mina pakkuma;18;0.0160
ja asi;18;0.0160
nii tore;18;0.0160
olema võtma;18;0.0160
et ühesõnaga;18;0.0160
see kogemus;18;0.0160
mina inimene;18;0.0160
olema muutuma;18;0.0160
tema teadma;18;0.0160
olema harjuma;18;0.0160
et laps;18;0.0160
olema teadma;18;0.0160
et nägema;18;0.0160
olema laps;18;0.0160
et panema;18;0.0160
mina jälle;18;0.0160
inimene tahtma;18;0.0160
või tegelikult;18;0.0160
olema uus;18;0.0160
mina kujutama;18;0.0160
mõni sõna;18;0.0160
tahtma teadma;18;0.0160
siis vaatama;18;0.0160
kaks nädal;18;0.0160
selline juht;18;0.0160
sina jõudma;18;0.0160
olema probleem;18;0.0160
selline ütlema;18;0.0160
ei sööma;18;0.0160
olema kodu;18;0.0160
iga aasta;18;0.0160
mina töötama;18;0.0160
sama asi;18;0.0160
nagu tegelikult;18;0.0160
mis noor;18;0.0160
sina elu;18;0.0160
selline inimene;18;0.0160
neli kuu;18;0.0160
see tunduma;18;0.0160
mikk pärnits;18;0.0160
kõige lihtsam;17;0.0152
nagu vaatama;17;0.0152
olema jääma;17;0.0152
ei juhtuma;17;0.0152
selline hästi;17;0.0152
ka inimene;17;0.0152
see laps;17;0.0152
pool aasta;17;0.0152
nüüd ütlema;17;0.0152
aga inimene;17;0.0152
pärnu linn;17;0.0152
et ostja;17;0.0152
see erinev;17;0.0152
nii hea;17;0.0152
nii hästi;17;0.0152
väga meeldima;17;0.0152
väga ilus;17;0.0152
rääkima täna;17;0.0152
kokku panema;17;0.0152
mina kasutama;17;0.0152
et teadma;17;0.0152
nagu noor;17;0.0152
saama tegelikult;17;0.0152
ei käima;17;0.0152
olema tooma;17;0.0152
ja naine;17;0.0152
mina kirjutama;17;0.0152
ei andma;17;0.0152
see objekt;17;0.0152
see äri;17;0.0152
mina hästi;17;0.0152
miski viga;17;0.0152
see jutt;16;0.0143
nii äge;16;0.0143
kõik noor;16;0.0143
nagu mõtlema;16;0.0143
ka erinev;16;0.0143
edasi liikuma;16;0.0143
palju asi;16;0.0143
võtma ühendus;16;0.0143
nii põnev;16;0.0143
olema piisavalt;16;0.0143
olema tavaliselt;16;0.0143
olema kord;16;0.0143
selline väike;16;0.0143
tegelikult tahtma;16;0.0143
see kindlasti;16;0.0143
hästi hea;16;0.0143
ka näide;16;0.0143
selline olukord;16;0.0143
see nägema;16;0.0143
see probleem;16;0.0143
mitu erinev;16;0.0143
selline nii-öelda;16;0.0143
tere hea;16;0.0143
olema leidma;16;0.0143
minema hästi;16;0.0143
väga väike;16;0.0143
selline suur;16;0.0143
et täna;16;0.0143
noor kaasamine;16;0.0143
ja nii-öelda;16;0.0143
tulema lihtsalt;16;0.0143
siis rääkima;16;0.0143
see sõltuma;16;0.0143
mina oskama;16;0.0143
see kinnisvara;16;0.0143
ka kindlasti;16;0.0143
mis maakler;16;0.0143
kõige tähtsam;15;0.0134
ja lihtsalt;15;0.0134
noor inimene;15;0.0134
mina lugema;15;0.0134
hea mõte;15;0.0134
tema andma;15;0.0134
kaks kord;15;0.0134
ausalt ütlema;15;0.0134
see vaatama;15;0.0134
see vana;15;0.0134
mina aitama;15;0.0134
see maailm;15;0.0134
see põhjus;15;0.0134
see vahe;15;0.0134
ja suur;15;0.0134
oma asi;15;0.0134
inglise keel;15;0.0134
ja teadma;15;0.0134
olema kindel;15;0.0134
olema täitsa;15;0.0134
tema nägema;15;0.0134
oma keha;15;0.0134
nagu võtma;15;0.0134
ja andma;15;0.0134
kui rääkima;15;0.0134
olema varem;15;0.0134
olema keeruline;15;0.0134
siis andma;15;0.0134
olema mõistlik;15;0.0134
see organisatsioon;15;0.0134
mina tooma;15;0.0134
euroopa liit;15;0.0134
olema suurepärane;15;0.0134
ise tundma;15;0.0134
see sõna;15;0.0134
see süsteem;15;0.0134
olema aasta;15;0.0134
ja aitama;15;0.0134
olema tartu;15;0.0134
see jääma;15;0.0134
mina näide;15;0.0134
see samm;15;0.0134
tulema inimene;15;0.0134
viimane aasta;15;0.0134
olema ilus;15;0.0134
mingi määr;15;0.0134
ja hästi;15;0.0134
õige hind;15;0.0134
olema panema;15;0.0134
ja maakler;15;0.0134
et leidma;14;0.0125
ja täpselt;14;0.0125
ise elu;14;0.0125
mis andma;14;0.0125
siis mõtlema;14;0.0125
siis lihtsalt;14;0.0125
järgmine kord;14;0.0125
olema toimuma;14;0.0125
oma inimene;14;0.0125
noh nii-öelda;14;0.0125
siis loomulikult;14;0.0125
pikk aeg;14;0.0125
nagu lihtsalt;14;0.0125
kas inimene;14;0.0125
teine teema;14;0.0125
ette võtma;14;0.0125
see käima;14;0.0125
ei uskuma;14;0.0125
ei tekkima;14;0.0125
ära unustama;14;0.0125
tegelikult inimene;14;0.0125
olema jällegi;14;0.0125
kui näide;14;0.0125
ka natukene;14;0.0125
sina üldse;14;0.0125
aitama inimene;14;0.0125
eelmine nädal;14;0.0125
see valitsus;14;0.0125
olema tõepoolest;14;0.0125
riina solman;14;0.0125
olema valitsus;14;0.0125
uus asi;14;0.0125
tervislik toitumine;14;0.0125
eesti inimene;14;0.0125
et andma;14;0.0125
päris suur;14;0.0125
mina ostma;14;0.0125
oma laps;14;0.0125
see nimel;14;0.0125
selline hea;14;0.0125
kaja kallas;14;0.0125
ja teiseks;14;0.0125
üks põhjus;14;0.0125
see piirang;14;0.0125
saama teadma;14;0.0125
ja nägema;14;0.0125
et nii-öelda;14;0.0125
olema tekkima;14;0.0125
väike laps;14;0.0125
ei maksma;14;0.0125
üks hästi;14;0.0125
see kolm;14;0.0125
mis mõte;14;0.0125
traditsiooniline perekond;14;0.0125
see vastus;13;0.0116
paik panema;13;0.0116
mina kuulama;13;0.0116
tema üldse;13;0.0116
olema viimane;13;0.0116
mina esimene;13;0.0116
õige aeg;13;0.0116
olema vaba;13;0.0116
hästi lihtne;13;0.0116
see suurem;13;0.0116
ei muutuma;13;0.0116
tähele panema;13;0.0116
mis tahtma;13;0.0116
inimene ütlema;13;0.0116
mõni aasta;13;0.0116
see natuke;13;0.0116
mitu aasta;13;0.0116
mina päriselt;13;0.0116
et rääkima;13;0.0116
võima juhtuma;13;0.0116
mina tänama;13;0.0116
olema hetk;13;0.0116
uus arendus;13;0.0116
kes kuulama;13;0.0116
et suur;13;0.0116
see programm;13;0.0116
selline küsimus;13;0.0116
tema mõtlema;13;0.0116
väga lahe;13;0.0116
mina töö;13;0.0116
et naine;13;0.0116
kaks asi;13;0.0116
tulema vaatama;13;0.0116
sina hinnang;13;0.0116
noh näide;13;0.0116
nagu väga-väga;13;0.0116
see no;13;0.0116
see võimalik;13;0.0116
väga selgelt;13;0.0116
olema tahtma;13;0.0116
mis jääma;13;0.0116
esimene samm;13;0.0116
aga loomulikult;13;0.0116
see aitama;13;0.0116
mina toon;13;0.0116
mina kohtuma;13;0.0116
aga no;13;0.0116
sina aitama;13;0.0116
kes tegelikult;13;0.0116
sina oskama;13;0.0116
sina nii-öelda;13;0.0116
olema elu;13;0.0116
siis tartu;13;0.0116
olema puhas;13;0.0116
olema kirjutama;13;0.0116
väga aktiivne;13;0.0116
ei tegelema;13;0.0116
olema paik;13;0.0116
kui klient;13;0.0116
tema küsima;13;0.0116
üks osa;13;0.0116
võima tekkima;13;0.0116
kolm kord;13;0.0116
mina otsima;13;0.0116
selline tunne;13;0.0116
olema viljandi;13;0.0116
mina hingama;13;0.0116
tööandja bränding;13;0.0116
tulema kuulama;12;0.0107
mina ema;12;0.0107
see motivatsioon;12;0.0107
olema parem;12;0.0107
mina kutsuma;12;0.0107
nii lihtne;12;0.0107
olema lihtne;12;0.0107
15 aasta;12;0.0107
olema sündima;12;0.0107
tema leidma;12;0.0107
olema suurem;12;0.0107
see näide;12;0.0107
väga kiiresti;12;0.0107
ja täna;12;0.0107
olema suhteliselt;12;0.0107
kõrgem hind;12;0.0107
rääkima natuke;12;0.0107
suur hulk;12;0.0107
olema ilmselt;12;0.0107
olema küsimus;12;0.0107
mina tekkima;12;0.0107
oluline asi;12;0.0107
mingi mõte;12;0.0107
mõni aeg;12;0.0107
teine riik;12;0.0107
siis näide;12;0.0107
siis noor;12;0.0107
kuidas inimene;12;0.0107
kohalik omavalitsus;12;0.0107
ette kujutama;12;0.0107
see tee;12;0.0107
see aru;12;0.0107
kui suur;12;0.0107
see piir;12;0.0107
paar sõna;12;0.0107
mina küsimus;12;0.0107
eesti vabariik;12;0.0107
rohkem info;12;0.0107
nii raske;12;0.0107
olema aru;12;0.0107
suur rõõm;12;0.0107
pidama õppima;12;0.0107
mina kool;12;0.0107
mis ütlema;12;0.0107
järgmine aasta;12;0.0107
mina isiklikult;12;0.0107
eesti keel;12;0.0107
eelmine kord;12;0.0107
sina õppima;12;0.0107
keegi ütlema;12;0.0107
mina nimetama;12;0.0107
kes täna;12;0.0107
rääkima natukene;12;0.0107
või üldse;12;0.0107
mina nii-öelda;12;0.0107
see suhe;12;0.0107
see vastutus;12;0.0107
maha võtma;12;0.0107
see saade;12;0.0107
väga õige;12;0.0107
tema otsima;12;0.0107
see kaart;12;0.0107
kinnisvara hind;12;0.0107
hea aeg;12;0.0107
see tekkima;12;0.0107
mina kartma;12;0.0107
ei toimima;12;0.0107
olema maakler;12;0.0107
kokku võtma;12;0.0107
olema absoluutselt;12;0.0107
hästi tore;12;0.0107
ka noor;12;0.0107
eesti 200;12;0.0107
et elu;12;0.0107
see emotsioon;12;0.0107
tööandja bränd;12;0.0107
tänane saade;11;0.0098
see kool;11;0.0098
ka vaatama;11;0.0098
et natuke;11;0.0098
noor vaimne;11;0.0098
et uus;11;0.0098
see nimi;11;0.0098
kõik tahtma;11;0.0098
täiesti uus;11;0.0098
ei laskma;11;0.0098
või vaatama;11;0.0098
võtma aeg;11;0.0098
mina sattuma;11;0.0098
olema päriselt;11;0.0098
selline kuju;11;0.0098
kui kaua;11;0.0098
nii kiiresti;11;0.0098
saama kindlasti;11;0.0098
vaatama teinekord;11;0.0098
ise keha;11;0.0098
või lihtsalt;11;0.0098
ei no;11;0.0098
ei huvitama;11;0.0098
mina soovima;11;0.0098
hästi huvitav;11;0.0098
kõik hästi;11;0.0098
olema mure;11;0.0098
see väike;11;0.0098
olema tõusma;11;0.0098
uus maja;11;0.0098
uus korter;11;0.0098
olema tundma;11;0.0098
kui tahtma;11;0.0098
ka natuke;11;0.0098
see algus;11;0.0098
kõige paremini;11;0.0098
ja kolmas;11;0.0098
ka eesti;11;0.0098
kes käima;11;0.0098
hea näide;11;0.0098
kaks tund;11;0.0098
palju küsimus;11;0.0098
tema elu;11;0.0098
sina andma;11;0.0098
see toetus;11;0.0098
erinev asi;11;0.0098
palju lihtsam;11;0.0098
et viljandi;11;0.0098
kord nädal;11;0.0098
kool käima;11;0.0098
ja sööma;11;0.0098
see valik;11;0.0098
väga sageli;11;0.0098
väga tahtma;11;0.0098
tulema võtma;11;0.0098
või no;11;0.0098
et kool;11;0.0098
et esiteks;11;0.0098
tegema töö;11;0.0098
mina näiteks;11;0.0098
iga hommik;11;0.0098
see konkreetne;11;0.0098
viimane küsimus;11;0.0098
see ettevõte;11;0.0098
see number;11;0.0098
olema vähem;11;0.0098
siis üldse;11;0.0098
ei viitsima;11;0.0098
nagu kool;11;0.0098
minema vaatama;11;0.0098
kiri panema;11;0.0098
läbi käima;11;0.0098
tulema nii-öelda;11;0.0098
sina tooma;11;0.0098
esimene päev;11;0.0098
see arutelu;11;0.0098
see amet;11;0.0098
välja ütlema;11;0.0098
aasta lõpp;11;0.0098
teadma täpselt;11;0.0098
inimene tegelikult;11;0.0098
nagu hea;11;0.0098
mina büroo;11;0.0098
mina kuulaja;11;0.0098
miks inimene;11;0.0098
olema kuulama;11;0.0098
see kodu;11;0.0098
või võtma;11;0.0098
sina igapäevaselt;11;0.0098
elu valmis;11;0.0098
olema hunt;11;0.0098
toksiline aine;11;0.0098
saatejuht grete;10;0.0089
noor aken;10;0.0089
üks suur;10;0.0089
see episood;10;0.0089
mina istuma;10;0.0089
mõni päev;10;0.0089
palju rääkima;10;0.0089
mina saade;10;0.0089
miski juhtuma;10;0.0089
niisugune asi;10;0.0089
rääkima inimene;10;0.0089
mina kuulma;10;0.0089
tahtma küsima;10;0.0089
olema paha;10;0.0089
siin maailm;10;0.0089
olema andma;10;0.0089
olema teatud;10;0.0089
üle vaatama;10;0.0089
just ütlema;10;0.0089
noh näiteks;10;0.0089
miski ütlema;10;0.0089
saama jälle;10;0.0089
ära tundma;10;0.0089
et tänapäev;10;0.0089
et mees;10;0.0089
et klient;10;0.0089
olema turg;10;0.0089
olema vähe;10;0.0089
ära müüma;10;0.0089
ruutmeeter hind;10;0.0089
aasta aeg;10;0.0089
ja uus;10;0.0089
ja pärima;10;0.0089
see nõudlus;10;0.0089
väga tugev;10;0.0089
olema oluliselt;10;0.0089
ja viljandi;10;0.0089
olema ettevõte;10;0.0089
olema töö;10;0.0089
võib-olla natuke;10;0.0089
pakkumine arv;10;0.0089
ka uus;10;0.0089
tahtma ostma;10;0.0089
ja müüja;10;0.0089
et hind;10;0.0089
siis kaks;10;0.0089
saama lihtsalt;10;0.0089
ja leidma;10;0.0089
tahtma tegelikult;10;0.0089
kaks kuu;10;0.0089
kes elama;10;0.0089
kaks inimene;10;0.0089
palju noor;10;0.0089
ette nägema;10;0.0089
olema vajalik;10;0.0089
see nõudma;10;0.0089
see natukene;10;0.0089
pidama üldse;10;0.0089
kõik teadma;10;0.0089
ise aeg;10;0.0089
see lahendus;10;0.0089
mina hea;10;0.0089
et aitama;10;0.0089
teine erakond;10;0.0089
tema vajama;10;0.0089
pidama rääkima;10;0.0089
mina toetama;10;0.0089
ikka jälle;10;0.0089
ju teadma;10;0.0089
saama käsi;10;0.0089
nagu üldse;10;0.0089
nädal aeg;10;0.0089
see vaja;10;0.0089
olema viis;10;0.0089
ei lubama;10;0.0089
praegu rääkima;10;0.0089
see küsima;10;0.0089
tema tooma;10;0.0089
inimene leidma;10;0.0089
et valitsus;10;0.0089
tema käima;10;0.0089
sina tegelema;10;0.0089
kuidas noor;10;0.0089
tartu noorsootöökeskus;10;0.0089
avalik ruum;10;0.0089
tegema tegelikult;10;0.0089
ütlema ausalt;10;0.0089
tulema uus;10;0.0089
olema võimalikult;10;0.0089
nii ilus;10;0.0089
selline põnev;10;0.0089
tema nii-öelda;10;0.0089
et viimane;10;0.0089
ja tekkima;10;0.0089
ju ütlema;10;0.0089
saama aitama;10;0.0089
olema päike;10;0.0089
too aeg;10;0.0089
siis panema;10;0.0089
mina tänane;10;0.0089
tegelikult hästi;10;0.0089
see trend;10;0.0089
nii kaua;10;0.0089
aga üldiselt;10;0.0089
et kinnisvara;10;0.0089
täna rääkima;10;0.0089
poole pöörduma;10;0.0089
oma äri;10;0.0089
olema ainuke;10;0.0089
mina nimi;10;0.0089
miski uus;10;0.0089
see tööandja;10;0.0089
olema kasvama;10;0.0089
andma teadma;10;0.0089
ka rääkima;10;0.0089
ja kool;10;0.0089
hästi kiiresti;10;0.0089
oma mure;10;0.0089
et hunt;10;0.0089
aasta ema;10;0.0089
see toksiline;10;0.0089
olema saatejuht;9;0.0080
mina armastama;9;0.0080
saama valima;9;0.0080
nagu elu;9;0.0080
mina noor;9;0.0080
ka tartu;9;0.0080
juba uus;9;0.0080
tere õhtune;9;0.0080
mina ühendus;9;0.0080
ei kasutama;9;0.0080
kaasa aitama;9;0.0080
ja püüdma;9;0.0080
mina proovima;9;0.0080
paar aasta;9;0.0080
see sisemine;9;0.0080
oma mõte;9;0.0080
selline huvitav;9;0.0080
sest inimene;9;0.0080
sina soovima;9;0.0080
et issand;9;0.0080
ja võimalus;9;0.0080
nüüd tahtma;9;0.0080
ja tundma;9;0.0080
hästi tugev;9;0.0080
mingi põhjus;9;0.0080
võima rääkima;9;0.0080
olema ostma;9;0.0080
olema loomulikult;9;0.0080
pidama jääma;9;0.0080
pidama mõtlema;9;0.0080
väike asi;9;0.0080
mina algus;9;0.0080
tema vaatama;9;0.0080
paar nädal;9;0.0080
nagu päriselt;9;0.0080
50 protsent;9;0.0080
aga teadma;9;0.0080
arko akadeemia;9;0.0080
oma otsus;9;0.0080
ei eksima;9;0.0080
euro ruutmeeter;9;0.0080
olema väiksem;9;0.0080
kes otsima;9;0.0080
võima võtma;9;0.0080
olema jätkuvalt;9;0.0080
ka nägema;9;0.0080
pikem aeg;9;0.0080
et natukene;9;0.0080
üks kord;9;0.0080
ja isa;9;0.0080
ja lisa;9;0.0080
tegema näiteks;9;0.0080
sina soovitama;9;0.0080
ei jaksama;9;0.0080
juurde panema;9;0.0080
see projekt;9;0.0080
päris hästi;9;0.0080
miski aru;9;0.0080
kes aitama;9;0.0080
ära kaduma;9;0.0080
see tulemus;9;0.0080
mina lubama;9;0.0080
päris hea;9;0.0080
tulema stuudio;9;0.0080
sina keha;9;0.0080
maha müüma;9;0.0080
see töötama;9;0.0080
100 protsent;9;0.0080
kord päev;9;0.0080
et hoidma;9;0.0080
olema tervislik;9;0.0080
see soovitus;9;0.0080
mina paluma;9;0.0080
praegu ütlema;9;0.0080
inimene rääkima;9;0.0080
see õigus;9;0.0080
see õpilane;9;0.0080
või kaks;9;0.0080
keskmine palk;9;0.0080
riik keskmine;9;0.0080
järgmine nädal;9;0.0080
kohalik valimine;9;0.0080
teine külg;9;0.0080
mina pea;9;0.0080
siin eesti;9;0.0080
olema aitama;9;0.0080
olema endiselt;9;0.0080
igasugune asi;9;0.0080
see noortekeskus;9;0.0080
tartu noor;9;0.0080
mis viima;9;0.0080
ise tahtma;9;0.0080
hakkama mõtlema;9;0.0080
mina liikuma;9;0.0080
nagu erinev;9;0.0080
olema osa;9;0.0080
vene keel;9;0.0080
kus inimene;9;0.0080
siis nägema;9;0.0080
saama üldse;9;0.0080
tema panema;9;0.0080
10 minut;9;0.0080
ei vaatama;9;0.0080
õige inimene;9;0.0080
võima vaatama;9;0.0080
siis no;9;0.0080
see tehing;9;0.0080
see ostja;9;0.0080
siis klient;9;0.0080
nagu natuke;9;0.0080
maakler töö;9;0.0080
selline mõnus;9;0.0080
et jällegi;9;0.0080
sina alustama;9;0.0080
keegi küsima;9;0.0080
oma esimene;9;0.0080
arko varas;9;0.0080
tegema tahtma;9;0.0080
