ngram;count;freq_per_100_n-gramms
ja näiteks;11;0.0080
see üldse;11;0.0080
ja üldse;11;0.0080
ei võitnud;11;0.0080
ei tundu;11;0.0080
ma ostsin;11;0.0080
väga tähtis;11;0.0080
hakkasin mõtlema;11;0.0080
see eesti;11;0.0080
ma toon;11;0.0080
ei kuule;11;0.0080
on tore;11;0.0080
on kõva;11;0.0080
need vanad;11;0.0080
uue aasta;11;0.0080
tuleb lihtsalt;11;0.0080
et asjad;11;0.0080
seal ongi;11;0.0080
kaks korda;11;0.0080
on natukene;11;0.0080
seda eesti;11;0.0080
müts maha;11;0.0080
niisugune lugu;11;0.0080
nagu näiteks;11;0.0080
võiks öelda;11;0.0080
ma tundsin;11;0.0080
15 aastat;11;0.0080
et põhimõtteliselt;11;0.0080
noh nii-öelda;11;0.0080
see tunne;11;0.0080
järgmine lugu;11;0.0080
üks kaks;11;0.0080
sama asja;11;0.0080
siis põhimõtteliselt;11;0.0080
me paneme;11;0.0080
ei juhtu;11;0.0080
enne rääkisime;11;0.0080
see idee;11;0.0080
on samamoodi;11;0.0080
nagu eesti;11;0.0080
inimeste koja;11;0.0080
seda teemat;11;0.0080
siin eestis;11;0.0080
ta räägib;11;0.0080
see tekitab;11;0.0080
siis mõtlesin;11;0.0080
ei jää;11;0.0080
vaid lihtsalt;11;0.0080
see maailm;11;0.0080
eelmine kord;11;0.0080
no lihtsalt;11;0.0080
õige asi;11;0.0080
tahtsin küsida;11;0.0080
kes tahab;11;0.0080
ja onu;11;0.0080
ja värki;11;0.0080
ei maga;11;0.0080
kõva lugu;11;0.0080
selle projekti;11;0.0080
halb tunne;11;0.0080
jutud rohelises;10;0.0073
rohelises stuudios;10;0.0073
ka natukene;10;0.0073
kõik inimesed;10;0.0073
ja huvitav;10;0.0073
järgmine päev;10;0.0073
kes tegelikult;10;0.0073
oma tööd;10;0.0073
oli täpselt;10;0.0073
on vähe;10;0.0073
sa küsid;10;0.0073
mulle tundus;10;0.0073
no tegelikult;10;0.0073
on siiamaani;10;0.0073
õigesti aru;10;0.0073
on väga-väga;10;0.0073
ühes kohas;10;0.0073
eesti keelt;10;0.0073
et võtame;10;0.0073
ei absoluutselt;10;0.0073
mis mõttes;10;0.0073
sa loed;10;0.0073
on jõudnud;10;0.0073
no põhimõtteliselt;10;0.0073
väga selgelt;10;0.0073
ei maksa;10;0.0073
kui hästi;10;0.0073
see mäng;10;0.0073
järgmine kord;10;0.0073
tiim estonia;10;0.0073
nii kõva;10;0.0073
võin öelda;10;0.0073
ole hea;10;0.0073
väga õige;10;0.0073
ei jõudnud;10;0.0073
et esiteks;10;0.0073
ja okei;10;0.0073
ja räägime;10;0.0073
ja kuule;10;0.0073
tere õhtust;10;0.0073
teine inimene;10;0.0073
sulle meeldib;10;0.0073
või lihtsalt;10;0.0073
ja samamoodi;10;0.0073
see vend;10;0.0073
nagu näha;10;0.0073
on suhteliselt;10;0.0073
selle nimel;10;0.0073
see olukord;10;0.0073
siis tekib;10;0.0073
see võimalus;10;0.0073
ta ongi;10;0.0073
ta tahab;10;0.0073
inimeste kojas;10;0.0073
aga ühesõnaga;10;0.0073
see raamat;10;0.0073
on selge;10;0.0073
kaks asja;10;0.0073
kaks nädalat;10;0.0073
natuke aega;10;0.0073
neid inimesi;10;0.0073
kaks lugu;10;0.0073
nädal aega;10;0.0073
päris hästi;10;0.0073
ma tahaksin;10;0.0073
aga põhimõtteliselt;10;0.0073
ka kindlasti;10;0.0073
ole no;10;0.0073
kui tahad;10;0.0073
oma elus;10;0.0073
ma tahtsingi;10;0.0073
nagu öelda;10;0.0073
mis tunne;10;0.0073
mingid asjad;10;0.0073
see viimane;10;0.0073
eesti räpi;10;0.0073
mis lugu;10;0.0073
te näete;10;0.0073
pikka aega;10;0.0073
seda juttu;10;0.0073
hea küsimus;10;0.0073
kätte jõudnud;10;0.0073
tänasel päeval;10;0.0073
elu mõte;10;0.0073
ja vaatad;9;0.0066
see kindlasti;9;0.0066
on puhas;9;0.0066
et raha;9;0.0066
ja võtsin;9;0.0066
ta rääkis;9;0.0066
siis kaks;9;0.0066
ei mäletagi;9;0.0066
nagu valmis;9;0.0066
mingi viis;9;0.0066
õigel ajal;9;0.0066
et nii-öelda;9;0.0066
see suur;9;0.0066
tallinna tehnikaülikooli;9;0.0066
ka nii-öelda;9;0.0066
kaua aega;9;0.0066
kui lihtsalt;9;0.0066
et palun;9;0.0066
ka varem;9;0.0066
et tahaks;9;0.0066
ka täna;9;0.0066
ei aita;9;0.0066
ei tasu;9;0.0066
vene keelt;9;0.0066
võib juhtuda;9;0.0066
või kaks;9;0.0066
see võimalik;9;0.0066
see sõna;9;0.0066
õige aeg;9;0.0066
ma teadsin;9;0.0066
noh okei;9;0.0066
kõva vend;9;0.0066
kaia kanepi;9;0.0066
esimene kord;9;0.0066
ühel päeval;9;0.0066
see hetk;9;0.0066
ta suudab;9;0.0066
on head;9;0.0066
niisuguseid asju;9;0.0066
