ngram;count;freq_per_1000_n-gramms
mis mõttes;14;0.1258
on ütleme;14;0.1258
sa mõtled;14;0.1258
nii äge;13;0.1168
on kaks;13;0.1168
et paljud;13;0.1168
ei juhtu;13;0.1168
kolm aastat;13;0.1168
aga räägime;13;0.1168
on toimunud;13;0.1168
20 aastat;13;0.1168
selle otsuse;13;0.1168
et noored;13;0.1168
on jällegi;13;0.1168
väga meeldib;13;0.1168
oma tööd;13;0.1168
see raha;13;0.1168
seda teemat;13;0.1168
nagu väga-väga;13;0.1168
see võtab;13;0.1168
väga selgelt;13;0.1168
sellel ajal;13;0.1168
aga loomulikult;13;0.1168
ja ongi;13;0.1168
ma toon;13;0.1168
mingil määral;13;0.1168
aga no;13;0.1168
on raske;13;0.1168
või üldse;13;0.1168
pannud tähele;13;0.1168
üks hästi;13;0.1168
ei tegele;13;0.1168
ei anna;13;0.1168
nii hea;13;0.1168
kokku puutunud;13;0.1168
üks osa;13;0.1168
et maakler;13;0.1168
suur osa;13;0.1168
mida inimesed;13;0.1168
et inimestel;13;0.1168
selle nii-öelda;13;0.1168
neli kuud;13;0.1168
mina ütlen;12;0.1078
kõige lihtsam;12;0.1078
välja tuua;12;0.1078
väga äge;12;0.1078
tere õhtust;12;0.1078
nii lihtne;12;0.1078
ei tahaks;12;0.1078
on muutunud;12;0.1078
ta lihtsalt;12;0.1078
me jõuame;12;0.1078
ma võtsin;12;0.1078
on näha;12;0.1078
10 aasta;12;0.1078
me elame;12;0.1078
või lihtsalt;12;0.1078
aga räägi;12;0.1078
väga kiiresti;12;0.1078
kaks nädalat;12;0.1078
ma vaatasin;12;0.1078
see töö;12;0.1078
riina solman;12;0.1078
teie hinnangul;12;0.1078
suur rõõm;12;0.1078
mõne sõnaga;12;0.1078
jüri ratas;12;0.1078
eelmise aasta;12;0.1078
selline hästi;12;0.1078
me tegeleme;12;0.1078
kes tegelikult;12;0.1078
sulle meeldib;12;0.1078
kes täna;12;0.1078
noorsootöö keskuse;12;0.1078
ta ütleb;12;0.1078
siis tekib;12;0.1078
on esimene;12;0.1078
kersti kaljulaid;12;0.1078
väga erinevad;12;0.1078
üks küsimus;12;0.1078
mõni inimene;12;0.1078
võib tekkida;12;0.1078
mida maakler;12;0.1078
väga paljudel;12;0.1078
teise inimese;12;0.1078
on täis;12;0.1078
viljandi linnas;12;0.1078
see sõltub;12;0.1078
olen õppinud;11;0.0988
et natuke;11;0.0988
see üldse;11;0.0988
need teemad;11;0.0988
edasi liikuda;11;0.0988
olen hästi;11;0.0988
kui kaua;11;0.0988
15 aastat;11;0.0988
saavad aru;11;0.0988
ei muutu;11;0.0988
välja näeb;11;0.0988
nii kiiresti;11;0.0988
pean silmas;11;0.0988
ole õige;11;0.0988
ei no;11;0.0988
hästi huvitav;11;0.0988
kes tahab;11;0.0988
ka natuke;11;0.0988
kõige paremini;11;0.0988
need võimalused;11;0.0988
on inimesi;11;0.0988
palju küsimusi;11;0.0988
ja tahavad;11;0.0988
tegelikult ongi;11;0.0988
euroopa liidu;11;0.0988
palju lihtsam;11;0.0988
väga ilus;11;0.0988
sellest aru;11;0.0988
ei tohiks;11;0.0988
eelmisel aastal;11;0.0988
ja ütleb;11;0.0988
rohkem infot;11;0.0988
ja vaadata;11;0.0988
väga sageli;11;0.0988
nii raske;11;0.0988
või no;11;0.0988
et esiteks;11;0.0988
viimane küsimus;11;0.0988
mina näiteks;11;0.0988
aga näiteks;11;0.0988
läheb hästi;11;0.0988
see olukord;11;0.0988
siis üldse;11;0.0988
ei viitsi;11;0.0988
ma ütleksin;11;0.0988
kui inimesel;11;0.0988
on eesti;11;0.0988
me suudame;11;0.0988
ei maksa;11;0.0988
väga erinev;11;0.0988
ei usu;11;0.0988
mina tean;11;0.0988
oma aega;11;0.0988
peab teadma;11;0.0988
ja täna;11;0.0988
hästi tore;11;0.0988
see energia;11;0.0988
see tundub;11;0.0988
ma leian;11;0.0988
sellele küsimusele;11;0.0988
see kindlasti;11;0.0988
eluks valmis;11;0.0988
mikk pärnits;11;0.0988
tulemast kuulama;10;0.0898
saatejuht grete;10;0.0898
kõige tähtsam;10;0.0898
ja asjad;10;0.0898
kõik noored;10;0.0898
palju asju;10;0.0898
õige aeg;10;0.0898
ma püüan;10;0.0898
hästi lihtne;10;0.0898
on tavaliselt;10;0.0898
siin maailmas;10;0.0898
me anname;10;0.0898
ei leia;10;0.0898
pikka aega;10;0.0898
võib juhtuda;10;0.0898
neid erinevaid;10;0.0898
see protsess;10;0.0898
päris hästi;10;0.0898
seda tunnet;10;0.0898
ette kujutada;10;0.0898
see süsteem;10;0.0898
kui suur;10;0.0898
kaks asja;10;0.0898
vaatasite vaadake;10;0.0898
vaadake teinekord;10;0.0898
ikka jälle;10;0.0898
me alustasime;10;0.0898
mina tahaks;10;0.0898
nagu üldse;10;0.0898
võiks öelda;10;0.0898
selles asjas;10;0.0898
ja näiteks;10;0.0898
olgem ausad;10;0.0898
nagu ütleme;10;0.0898
üks põhjus;10;0.0898
seda infot;10;0.0898
ja vaata;10;0.0898
sellepärast ongi;10;0.0898
sa oskad;10;0.0898
et tead;10;0.0898
väga lahe;10;0.0898
tuleb lihtsalt;10;0.0898
on suurepärane;10;0.0898
olen valmis;10;0.0898
väga õige;10;0.0898
tegelikult hästi;10;0.0898
me paneme;10;0.0898
nad lihtsalt;10;0.0898
nii kaua;10;0.0898
aga üldiselt;10;0.0898
10 aastat;10;0.0898
neid võimalusi;10;0.0898
mis ongi;10;0.0898
selle aasta;10;0.0898
tol hetkel;10;0.0898
on aktiivne;10;0.0898
kolm korda;10;0.0898
selline tunne;10;0.0898
ma alustasin;10;0.0898
hästi kiiresti;10;0.0898
või näiteks;10;0.0898
sellisel kujul;10;0.0898
traditsiooniline perekond;10;0.0898
olen saatejuht;9;0.0808
mina näen;9;0.0808
on okei;9;0.0808
et esimene;9;0.0808
ta annab;9;0.0808
et issand;9;0.0808
see põhjus;9;0.0808
et lapsed;9;0.0808
ole piisavalt;9;0.0808
ta jääb;9;0.0808
mitu aastat;9;0.0808
see mõte;9;0.0808
inglise keeles;9;0.0808
on kindel;9;0.0808
on täitsa;9;0.0808
ei lase;9;0.0808
sellest nii-öelda;9;0.0808
ma täna;9;0.0808
see otsus;9;0.0808
inimesed tahavad;9;0.0808
nagu päriselt;9;0.0808
kõik hästi;9;0.0808
nad tegelikult;9;0.0808
et natukene;9;0.0808
kaks tundi;9;0.0808
võib-olla natuke;9;0.0808
me pakume;9;0.0808
väga paljude;9;0.0808
sa jõuad;9;0.0808
tollel hetkel;9;0.0808
on tõepoolest;9;0.0808
oli vaja;9;0.0808
kuulmiseni nägemiseni;9;0.0808
oska öelda;9;0.0808
ma ostan;9;0.0808
olema valmis;9;0.0808
võib-olla ongi;9;0.0808
see võimalik;9;0.0808
et vaatasite;9;0.0808
minu teada;9;0.0808
minu arvates;9;0.0808
on tartu;9;0.0808
noorte kaasamine;9;0.0808
sama asi;9;0.0808
sa rääkisid;9;0.0808
järgmine kord;9;0.0808
ei teagi;9;0.0808
see oligi;9;0.0808
ma käin;9;0.0808
teha näiteks;9;0.0808
siis räägime;9;0.0808
siis tartu;9;0.0808
on uus;9;0.0808
selline põnev;9;0.0808
et vaadata;9;0.0808
olen käinud;9;0.0808
ja suur;9;0.0808
on toonud;9;0.0808
väga aktiivne;9;0.0808
on puhas;9;0.0808
see suur;9;0.0808
siis no;9;0.0808
ei teki;9;0.0808
õige hind;9;0.0808
kui klient;9;0.0808
nagu natuke;9;0.0808
sa täna;9;0.0808
et jällegi;9;0.0808
arko varas;9;0.0808
head aega;9;0.0808
ongi tegelikult;9;0.0808
on absoluutselt;9;0.0808
natuke lähemalt;9;0.0808
midagi uut;9;0.0808
seda olukorda;9;0.0808
seda võimalust;9;0.0808
on vähe;9;0.0808
eesti 200;9;0.0808
et elu;9;0.0808
vaimne tervis;9;0.0808
vaimset tervist;9;0.0808
et täpselt;9;0.0808
ma panin;9;0.0808
et kinnisvara;9;0.0808
liina kersna;9;0.0808
aasta ema;9;0.0808
tööandja brändi;9;0.0808
ma armastan;8;0.0719
ühe asja;8;0.0719
iga kord;8;0.0719
nagu vaadata;8;0.0719
ta rääkis;8;0.0719
on head;8;0.0719
hea mõte;8;0.0719
ei kasuta;8;0.0719
sinuga rääkida;8;0.0719
edasi anda;8;0.0719
meie keha;8;0.0719
nendel inimestel;8;0.0719
on lihtne;8;0.0719
oleks võimalik;8;0.0719
mingid asjad;8;0.0719
see eesmärk;8;0.0719
selline huvitav;8;0.0719
mingi aeg;8;0.0719
nende asjade;8;0.0719
oleks vaja;8;0.0719
et näed;8;0.0719
on teatud;8;0.0719
keegi tahab;8;0.0719
on olulised;8;0.0719
pool aastat;8;0.0719
aga inimesed;8;0.0719
et jälle;8;0.0719
kui tihti;8;0.0719
vastu võtta;8;0.0719
et mees;8;0.0719
teiste inimeste;8;0.0719
ja kolmas;8;0.0719
on suhteliselt;8;0.0719
ma õppisin;8;0.0719
siis inimene;8;0.0719
aasta aega;8;0.0719
tükk aega;8;0.0719
ma sattusin;8;0.0719
ja räägime;8;0.0719
on ilmselt;8;0.0719
eelmisel nädalal;8;0.0719
siis jälle;8;0.0719
selles valdkonnas;8;0.0719
ja lõpuks;8;0.0719
ma loen;8;0.0719
kokku lepitud;8;0.0719
paar sõna;8;0.0719
päris hea;8;0.0719
tulite stuudiosse;8;0.0719
väga häid;8;0.0719
et üldse;8;0.0719
nädal aega;8;0.0719
100 protsenti;8;0.0719
seda vaja;8;0.0719
on nõus;8;0.0719
iga aasta;8;0.0719
mina isiklikult;8;0.0719
ja hea;8;0.0719
oli tegelikult;8;0.0719
eesti keeles;8;0.0719
sellega tegeleda;8;0.0719
te ütlete;8;0.0719
on ilus;8;0.0719
hea näide;8;0.0719
siin täna;8;0.0719
on keeruline;8;0.0719
me lihtsalt;8;0.0719
ette võtta;8;0.0719
mis viib;8;0.0719
no tegelikult;8;0.0719
mingis mõttes;8;0.0719
see tunne;8;0.0719
ühel päeval;8;0.0719
oma nii-öelda;8;0.0719
tartu noorsootöökeskuse;8;0.0719
et anna;8;0.0719
see mees;8;0.0719
ei eksi;8;0.0719
20 aasta;8;0.0719
on vähem;8;0.0719
ju nii-öelda;8;0.0719
see küsimus;8;0.0719
ja eriti;8;0.0719
tähele pannud;8;0.0719
nende inimeste;8;0.0719
need kaks;8;0.0719
väga väike;8;0.0719
küsimus ongi;8;0.0719
selline suur;8;0.0719
ei vaata;8;0.0719
selle inimese;8;0.0719
tollel ajal;8;0.0719
läbi käinud;8;0.0719
see aitab;8;0.0719
kuidagi teistmoodi;8;0.0719
issand jumal;8;0.0719
ja enamasti;8;0.0719
kuu aja;8;0.0719
ongi hästi;8;0.0719
see objekt;8;0.0719
ei toimi;8;0.0719
on tekkinud;8;0.0719
ma küsiks;8;0.0719
oma kodu;8;0.0719
olen tegelikult;8;0.0719
nii ongi;8;0.0719
edukat päeva;8;0.0719
see päev;8;0.0719
kokku võtta;8;0.0719
seda energiat;8;0.0719
sinu arvates;8;0.0719
ma teadsin;8;0.0719
mulle hästi;8;0.0719
oluline osa;8;0.0719
poole pöörduda;8;0.0719
et viljandi;8;0.0719
aasta lõpus;8;0.0719
see hea;8;0.0719
oma keha;8;0.0719
vastu võtma;8;0.0719
me sööme;8;0.0719
sa räägid;8;0.0719
miks inimesed;8;0.0719
veel võimalik;8;0.0719
väga sagedasti;8;0.0719
tänases saates;7;0.0629
eesti noorte;7;0.0629
vaimsest tervisest;7;0.0629
mis annab;7;0.0629
ka erinevad;7;0.0629
ka tartu;7;0.0629
siis ilmselt;7;0.0629
kõik tahavad;7;0.0629
ja selge;7;0.0629
ei tööta;7;0.0629
et vaata;7;0.0629
selle teema;7;0.0629
seda üldse;7;0.0629
on paha;7;0.0629
me olemegi;7;0.0629
ta teab;7;0.0629
üle maailma;7;0.0629
on loomulikult;7;0.0629
on suurem;7;0.0629
aga vaatame;7;0.0629
no näiteks;7;0.0629
poole aasta;7;0.0629
ei huvita;7;0.0629
mina soovitan;7;0.0629
ta näeb;7;0.0629
ma alguses;7;0.0629
seda raha;7;0.0629
mida inimene;7;0.0629
mina tänan;7;0.0629
siis kaks;7;0.0629
ja natukene;7;0.0629
siis tekkis;7;0.0629
kaks kuud;7;0.0629
oluline asi;7;0.0629
ette nähtud;7;0.0629
on eestis;7;0.0629
mõnda aega;7;0.0629
see nõuab;7;0.0629
see natukene;7;0.0629
sellises olukorras;7;0.0629
ei jaksa;7;0.0629
paljud noored;7;0.0629
siis täpsemalt;7;0.0629
ja mõtlevad;7;0.0629
midagi aru;7;0.0629
kuidas inimesed;7;0.0629
kes oskab;7;0.0629
noh ongi;7;0.0629
sel ajal;7;0.0629
on mõistlik;7;0.0629
tanel kiik;7;0.0629
see sõna;7;0.0629
kui rääkida;7;0.0629
no kindlasti;7;0.0629
ja aidata;7;0.0629
on tänaseks;7;0.0629
te vaatasite;7;0.0629
tere päevast;7;0.0629
tervislik toitumine;7;0.0629
ka ütleme;7;0.0629
kes tahavad;7;0.0629
see muutus;7;0.0629
ellu viia;7;0.0629
selline ütleme;7;0.0629
korda päevas;7;0.0629
et võtta;7;0.0629
ei luba;7;0.0629
õigesti aru;7;0.0629
välja arvatud;7;0.0629
see jääb;7;0.0629
sellega seoses;7;0.0629
jüri ratasega;7;0.0629
seda öelda;7;0.0629
need otsused;7;0.0629
selle küsimuse;7;0.0629
ka täna;7;0.0629
täiesti arusaadav;7;0.0629
mõned aastad;7;0.0629
sa õpid;7;0.0629
pole üldse;7;0.0629
kõige esimene;7;0.0629
keegi ütleb;7;0.0629
ütlen ausalt;7;0.0629
nagu okei;7;0.0629
oleks võimalikult;7;0.0629
aga hästi;7;0.0629
olla lihtsalt;7;0.0629
me liigume;7;0.0629
mingi aja;7;0.0629
on tohutult;7;0.0629
oleks hea;7;0.0629
sinu elu;7;0.0629
kuu aega;7;0.0629
ja naise;7;0.0629
nagu aru;7;0.0629
erinevaid inimesi;7;0.0629
nii kaugele;7;0.0629
ta tahaks;7;0.0629
meie kohtume;7;0.0629
võin öelda;7;0.0629
on tõsi;7;0.0629
see probleem;7;0.0629
üks suur;7;0.0629
sama asja;7;0.0629
on sündinud;7;0.0629
on käinud;7;0.0629
saab tegelikult;7;0.0629
paika pandud;7;0.0629
mitte ühtegi;7;0.0629
selle õige;7;0.0629
käest küsida;7;0.0629
on inimestel;7;0.0629
midagi valesti;7;0.0629
ja isa;7;0.0629
siin aasta;7;0.0629
see elu;7;0.0629
siis tähendab;7;0.0629
peamine põhjus;7;0.0629
esimene samm;7;0.0629
on teada;7;0.0629
selle maakleri;7;0.0629
et jaa;7;0.0629
siis võtke;7;0.0629
selline mõnus;7;0.0629
ma kardan;7;0.0629
kui tahad;7;0.0629
noh lihtsalt;7;0.0629
me saadame;7;0.0629
selle esimese;7;0.0629
oma äri;7;0.0629
peab õppima;7;0.0629
me koolitame;7;0.0629
et tänapäeval;7;0.0629
et küsimus;7;0.0629
pool tundi;7;0.0629
midagi rohkemat;7;0.0629
täna hommikul;7;0.0629
on päike;7;0.0629
ilusat päeva;7;0.0629
midagi öelda;7;0.0629
head uut;7;0.0629
uut aastat;7;0.0629
muid asju;7;0.0629
teine inimene;7;0.0629
see tegevus;7;0.0629
tähelepanu pöörata;7;0.0629
arko akadeemia;7;0.0629
kes otsivad;7;0.0629
selline tore;7;0.0629
ja natuke;7;0.0629
ole hea;7;0.0629
see käib;7;0.0629
martin helme;7;0.0629
vene keelt;7;0.0629
oma aja;7;0.0629
andke andeks;7;0.0629
selline olukord;7;0.0629
ma oskan;7;0.0629
on tegemist;7;0.0629
anne noortekeskuse;7;0.0629
sa ütleksid;7;0.0629
tartu noorte;7;0.0629
siis hästi;7;0.0629
kaasa aidata;7;0.0629
pakkumiste hulk;7;0.0629
50 protsenti;7;0.0629
te näete;7;0.0629
et hetkel;7;0.0629
päris suur;7;0.0629
eesti 200-ga;7;0.0629
et raha;7;0.0629
see ütleme;7;0.0629
neid teemasid;7;0.0629
ka täpselt;7;0.0629
10 minutit;7;0.0629
me nägime;7;0.0629
see teadmine;7;0.0629
ka teada;6;0.0539
noorte akna;6;0.0539
ole valmis;6;0.0539
et leida;6;0.0539
mingi kaks;6;0.0539
noor inimene;6;0.0539
teised inimesed;6;0.0539
mõned päevad;6;0.0539
on hästi-hästi;6;0.0539
oskad öelda;6;0.0539
kui võimalik;6;0.0539
on vaba;6;0.0539
õhtust armsad;6;0.0539
mul lihtsalt;6;0.0539
meie elu;6;0.0539
iga nädal;6;0.0539
ma proovin;6;0.0539
selles elus;6;0.0539
võtab aega;6;0.0539
see sisemine;6;0.0539
on tohutu;6;0.0539
on inimene;6;0.0539
me aitame;6;0.0539
aga vaata;6;0.0539
nüüd tahan;6;0.0539
hästi tugev;6;0.0539
päris kiiresti;6;0.0539
seda natuke;6;0.0539
selle raha;6;0.0539
kas näiteks;6;0.0539
ma päriselt;6;0.0539
enda keha;6;0.0539
selleks valmis;6;0.0539
oma asjad;6;0.0539
ei vasta;6;0.0539
et enamus;6;0.0539
ei kuulu;6;0.0539
paar nädalat;6;0.0539
tahtsin öelda;6;0.0539
et riik;6;0.0539
kas inimene;6;0.0539
ma tahangi;6;0.0539
ma jälle;6;0.0539
ka eestis;6;0.0539
inglise keelt;6;0.0539
kes käivad;6;0.0539
neid lugusid;6;0.0539
ja jällegi;6;0.0539
see valdkond;6;0.0539
on vajalik;6;0.0539
neid muresid;6;0.0539
see võimalus;6;0.0539
ei hoia;6;0.0539
kõige keerulisem;6;0.0539
läbi mõelda;6;0.0539
läbi rääkida;6;0.0539
osa võtta;6;0.0539
ja teisalt;6;0.0539
ja panna;6;0.0539
või hiljem;6;0.0539
ma soovin;6;0.0539
kohaliku omavalitsuse;6;0.0539
poolteist aastat;6;0.0539
et tõepoolest;6;0.0539
on terve;6;0.0539
mõned asjad;6;0.0539
liiga vähe;6;0.0539
väga tugevalt;6;0.0539
see tekitab;6;0.0539
selles suunas;6;0.0539
kui kiiresti;6;0.0539
teine teema;6;0.0539
ette antud;6;0.0539
tuleb leida;6;0.0539
ja kliendi;6;0.0539
kahe aasta;6;0.0539
seda suurem;6;0.0539
hästi kuulmiseni;6;0.0539
uus asi;6;0.0539
ta räägib;6;0.0539
ja mõtlesin;6;0.0539
see toit;6;0.0539
aga inimene;6;0.0539
siis õhtul;6;0.0539
aasta alguses;6;0.0539
ei olnudki;6;0.0539
nad teavad;6;0.0539
tahan öelda;6;0.0539
ka kaasa;6;0.0539
nende inimestega;6;0.0539
on ongi;6;0.0539
olen nõus;6;0.0539
ei soovita;6;0.0539
selline hea;6;0.0539
me alustame;6;0.0539
üks oluline;6;0.0539
ma rääkisin;6;0.0539
hommikust õhtuni;6;0.0539
on jätkuvalt;6;0.0539
te arvate;6;0.0539
endale lubada;6;0.0539
ma töötasin;6;0.0539
osa inimesi;6;0.0539
see periood;6;0.0539
on endiselt;6;0.0539
ta tahtis;6;0.0539
kõike head;6;0.0539
kõrval istub;6;0.0539
sa tegeled;6;0.0539
eelmine kord;6;0.0539
koolis käia;6;0.0539
eesti vabariigi;6;0.0539
jaoks oluline;6;0.0539
me püüame;6;0.0539
esimene kord;6;0.0539
oli lihtsalt;6;0.0539
nagu no;6;0.0539
okei no;6;0.0539
sina näed;6;0.0539
on noorte;6;0.0539
esimese asjana;6;0.0539
siis öeldakse;6;0.0539
nagu kooli;6;0.0539
meil ongi;6;0.0539
see natuke;6;0.0539
