ngram;count;freq_per_1000_n-gramms
ei pruugi;21;0.1531
kui näiteks;21;0.1531
see mõte;21;0.1531
mina arvan;21;0.1531
jah täpselt;21;0.1531
koht number;21;0.1531
ja täna;20;0.1458
nii hästi;20;0.1458
väga paljud;20;0.1458
iga aasta;20;0.1458
me vaatame;20;0.1458
ja ongi;20;0.1458
ei võta;20;0.1458
eesti laulu;20;0.1458
niisugust asja;20;0.1458
see teema;20;0.1458
loo nimi;20;0.1458
ei anna;19;0.1385
et ongi;19;0.1385
sa tegelikult;19;0.1385
olgem ausad;19;0.1385
me teame;19;0.1385
ja kindlasti;19;0.1385
oli lihtsalt;19;0.1385
me rääkisime;19;0.1385
see käib;19;0.1385
mingil määral;19;0.1385
sellised asjad;19;0.1385
ei tähenda;19;0.1385
igaks juhuks;19;0.1385
kaks tundi;19;0.1385
ei pane;18;0.1312
see tegelikult;18;0.1312
mina ütlen;18;0.1312
hästi huvitav;18;0.1312
tol hetkel;18;0.1312
ma kuulasin;18;0.1312
jah no;18;0.1312
ei nuta;18;0.1312
on suur;18;0.1312
ei huvita;18;0.1312
ta tegelikult;18;0.1312
ei räägi;18;0.1312
ma ütleksin;18;0.1312
ma rääkisin;18;0.1312
siis lihtsalt;18;0.1312
tükk aega;18;0.1312
midagi öelda;18;0.1312
on näiteks;18;0.1312
sa räägid;18;0.1312
mitte ühtegi;18;0.1312
sellest aru;18;0.1312
me tegelikult;18;0.1312
tahtsin öelda;18;0.1312
ja põhimõtteliselt;18;0.1312
ei käinud;17;0.1239
ei tahaks;17;0.1239
tol ajal;17;0.1239
on jäänud;17;0.1239
nüüd ongi;17;0.1239
sel hetkel;17;0.1239
on halb;17;0.1239
ma kuulan;17;0.1239
seda öelda;17;0.1239
on täitsa;17;0.1239
sama asi;17;0.1239
nii ongi;17;0.1239
eelmisel aastal;17;0.1239
oska öelda;17;0.1239
oli vaja;17;0.1239
nagu natuke;17;0.1239
ka näiteks;17;0.1239
niisugused asjad;17;0.1239
ühe loo;17;0.1239
seda muusikat;17;0.1239
üks lugu;17;0.1239
sa suudad;17;0.1239
ja vaata;17;0.1239
see vana;17;0.1239
välja tuua;17;0.1239
eesti keeles;17;0.1239
olen kuulnud;17;0.1239
mis asja;17;0.1239
ma panin;17;0.1239
see esimene;17;0.1239
see koht;17;0.1239
nagu okei;17;0.1239
väga meeldis;16;0.1166
on näha;16;0.1166
oli tegelikult;16;0.1166
nagu inimesed;16;0.1166
nagu päriselt;16;0.1166
saa öelda;16;0.1166
ei oskagi;16;0.1166
selliseid asju;16;0.1166
on nii-öelda;16;0.1166
väga raske;16;0.1166
et eestis;16;0.1166
see probleem;16;0.1166
ei vaata;16;0.1166
ta ütleb;16;0.1166
see ütleme;16;0.1166
aga vaata;16;0.1166
ei tahtnud;16;0.1166
ka natuke;16;0.1166
läbi aegade;16;0.1166
ma kardan;16;0.1166
nagu öeldakse;16;0.1166
ja loomulikult;16;0.1166
ole vaja;16;0.1166
neid lugusid;16;0.1166
mingi asi;16;0.1166
ei mõtle;16;0.1166
see film;16;0.1166
mitu korda;16;0.1166
ma kuulsin;16;0.1166
ei eksi;16;0.1166
päris suur;16;0.1166
inglise keeles;16;0.1166
see saade;16;0.1166
see vaata;16;0.1166
väga ilus;16;0.1166
minu arvates;16;0.1166
ja asjad;15;0.1093
selle aja;15;0.1093
kui inimene;15;0.1093
nagu üldse;15;0.1093
okei no;15;0.1093
siis eesti;15;0.1093
selle koha;15;0.1093
ole kindel;15;0.1093
oma olemuselt;15;0.1093
väga tore;15;0.1093
üks küsimus;15;0.1093
me näeme;15;0.1093
see muusika;15;0.1093
mingil hetkel;15;0.1093
ei soovi;15;0.1093
ei julge;15;0.1093
issand jumal;15;0.1093
siin ongi;15;0.1093
mingi aeg;15;0.1093
selline tunne;15;0.1093
nagu vaata;15;0.1093
esimene asi;15;0.1093
on ilmselt;14;0.1020
ei osanud;14;0.1020
me jõuame;14;0.1020
mis juhtus;14;0.1020
ja eesti;14;0.1020
kaks null;14;0.1020
kuu aega;14;0.1020
on ütleme;14;0.1020
mitu aastat;14;0.1020
kas eesti;14;0.1020
on muutunud;14;0.1020
ma võtsin;14;0.1020
ka hästi;14;0.1020
ole tegelikult;14;0.1020
omal ajal;14;0.1020
et hea;14;0.1020
sa üldse;14;0.1020
sa tunned;14;0.1020
on raske;14;0.1020
oleks hea;14;0.1020
on väike;14;0.1020
kolm aastat;14;0.1020
ei tunne;14;0.1020
väga äge;13;0.0948
sa rääkisid;13;0.0948
suur osa;13;0.0948
see annab;13;0.0948
ühe korra;13;0.0948
hea näide;13;0.0948
siis no;13;0.0948
üks suur;13;0.0948
ei käi;13;0.0948
ma lugesin;13;0.0948
see uus;13;0.0948
on täis;13;0.0948
just täpselt;13;0.0948
veel kord;13;0.0948
siis lõpuks;13;0.0948
ka eesti;13;0.0948
järgmine aasta;13;0.0948
kui kaua;13;0.0948
küsimus number;13;0.0948
sa annad;13;0.0948
ma aru;13;0.0948
siis ütleme;13;0.0948
sellel hetkel;13;0.0948
viis aastat;13;0.0948
te teate;13;0.0948
päris huvitav;13;0.0948
edasi anda;13;0.0948
sa oskad;13;0.0948
nagu aru;13;0.0948
ei tööta;13;0.0948
ei näinud;13;0.0948
paljud inimesed;13;0.0948
ole võimalik;13;0.0948
selle teema;13;0.0948
jah ütleme;13;0.0948
100 protsenti;13;0.0948
seda saadet;13;0.0948
niisugune tunne;13;0.0948
ole mõtet;13;0.0948
on armastus;13;0.0948
10 aastat;12;0.0875
me panime;12;0.0875
et kaks;12;0.0875
nagu veits;12;0.0875
seda filmi;12;0.0875
väga meeldib;12;0.0875
et esimene;12;0.0875
mis tegelikult;12;0.0875
kaks päeva;12;0.0875
ei kuula;12;0.0875
üks päev;12;0.0875
kui inimesed;12;0.0875
et kindlasti;12;0.0875
oma elu;12;0.0875
kes tahavad;12;0.0875
on terve;12;0.0875
on küsimus;12;0.0875
ma pakun;12;0.0875
see näitab;12;0.0875
on kolm;12;0.0875
aga okei;12;0.0875
aasta lõpus;12;0.0875
on parem;12;0.0875
ja absoluutselt;12;0.0875
on oluline;12;0.0875
või tähendab;12;0.0875
noh ongi;12;0.0875
nagu ongi;12;0.0875
on uus;12;0.0875
nii kaugele;12;0.0875
on jumala;12;0.0875
sa kirjutad;12;0.0875
päeva lõpuks;12;0.0875
need kaks;12;0.0875
ja vaadata;12;0.0875
selle nii-öelda;12;0.0875
see töötab;12;0.0875
20 aastat;12;0.0875
hästi suur;12;0.0875
väga põnev;12;0.0875
siis näiteks;12;0.0875
et elu;12;0.0875
saanud aru;12;0.0875
ja inimesed;12;0.0875
et paljud;12;0.0875
sina arvad;12;0.0875
oli hästi;12;0.0875
see õige;12;0.0875
teist korda;12;0.0875
nagu täiega;12;0.0875
nagu esimene;12;0.0875
paar aastat;12;0.0875
ka vaata;12;0.0875
see mees;12;0.0875
kokku puutunud;12;0.0875
uus aasta;12;0.0875
päikseline päev;12;0.0875
tund aega;11;0.0802
siin saates;11;0.0802
kui suur;11;0.0802
võib-olla natuke;11;0.0802
ja näiteks;11;0.0802
see üldse;11;0.0802
ja üldse;11;0.0802
ei võitnud;11;0.0802
ei tundu;11;0.0802
ma ostsin;11;0.0802
väga tähtis;11;0.0802
hakkasin mõtlema;11;0.0802
see eesti;11;0.0802
ma toon;11;0.0802
ei kuule;11;0.0802
on tore;11;0.0802
on kõva;11;0.0802
need vanad;11;0.0802
uue aasta;11;0.0802
tuleb lihtsalt;11;0.0802
et asjad;11;0.0802
seal ongi;11;0.0802
kaks korda;11;0.0802
on natukene;11;0.0802
seda eesti;11;0.0802
müts maha;11;0.0802
niisugune lugu;11;0.0802
nagu näiteks;11;0.0802
võiks öelda;11;0.0802
ma tundsin;11;0.0802
15 aastat;11;0.0802
et põhimõtteliselt;11;0.0802
noh nii-öelda;11;0.0802
see tunne;11;0.0802
järgmine lugu;11;0.0802
üks kaks;11;0.0802
sama asja;11;0.0802
siis põhimõtteliselt;11;0.0802
me paneme;11;0.0802
ei juhtu;11;0.0802
enne rääkisime;11;0.0802
see idee;11;0.0802
on samamoodi;11;0.0802
nagu eesti;11;0.0802
inimeste koja;11;0.0802
seda teemat;11;0.0802
siin eestis;11;0.0802
ta räägib;11;0.0802
see tekitab;11;0.0802
siis mõtlesin;11;0.0802
ei jää;11;0.0802
vaid lihtsalt;11;0.0802
see maailm;11;0.0802
eelmine kord;11;0.0802
no lihtsalt;11;0.0802
õige asi;11;0.0802
tahtsin küsida;11;0.0802
kes tahab;11;0.0802
ja onu;11;0.0802
ja värki;11;0.0802
ei maga;11;0.0802
kõva lugu;11;0.0802
selle projekti;11;0.0802
halb tunne;11;0.0802
jutud rohelises;10;0.0729
rohelises stuudios;10;0.0729
ka natukene;10;0.0729
kõik inimesed;10;0.0729
ja huvitav;10;0.0729
järgmine päev;10;0.0729
kes tegelikult;10;0.0729
oma tööd;10;0.0729
oli täpselt;10;0.0729
on vähe;10;0.0729
sa küsid;10;0.0729
mulle tundus;10;0.0729
no tegelikult;10;0.0729
on siiamaani;10;0.0729
õigesti aru;10;0.0729
on väga-väga;10;0.0729
ühes kohas;10;0.0729
eesti keelt;10;0.0729
et võtame;10;0.0729
ei absoluutselt;10;0.0729
mis mõttes;10;0.0729
sa loed;10;0.0729
on jõudnud;10;0.0729
no põhimõtteliselt;10;0.0729
väga selgelt;10;0.0729
ei maksa;10;0.0729
kui hästi;10;0.0729
see mäng;10;0.0729
järgmine kord;10;0.0729
tiim estonia;10;0.0729
nii kõva;10;0.0729
võin öelda;10;0.0729
ole hea;10;0.0729
väga õige;10;0.0729
ei jõudnud;10;0.0729
et esiteks;10;0.0729
ja okei;10;0.0729
ja räägime;10;0.0729
ja kuule;10;0.0729
tere õhtust;10;0.0729
teine inimene;10;0.0729
sulle meeldib;10;0.0729
või lihtsalt;10;0.0729
ja samamoodi;10;0.0729
see vend;10;0.0729
nagu näha;10;0.0729
on suhteliselt;10;0.0729
selle nimel;10;0.0729
see olukord;10;0.0729
siis tekib;10;0.0729
see võimalus;10;0.0729
ta ongi;10;0.0729
ta tahab;10;0.0729
inimeste kojas;10;0.0729
aga ühesõnaga;10;0.0729
see raamat;10;0.0729
on selge;10;0.0729
kaks asja;10;0.0729
kaks nädalat;10;0.0729
natuke aega;10;0.0729
neid inimesi;10;0.0729
kaks lugu;10;0.0729
nädal aega;10;0.0729
päris hästi;10;0.0729
ma tahaksin;10;0.0729
aga põhimõtteliselt;10;0.0729
ka kindlasti;10;0.0729
ole no;10;0.0729
kui tahad;10;0.0729
oma elus;10;0.0729
ma tahtsingi;10;0.0729
nagu öelda;10;0.0729
mis tunne;10;0.0729
mingid asjad;10;0.0729
see viimane;10;0.0729
eesti räpi;10;0.0729
mis lugu;10;0.0729
te näete;10;0.0729
pikka aega;10;0.0729
seda juttu;10;0.0729
hea küsimus;10;0.0729
kätte jõudnud;10;0.0729
tänasel päeval;10;0.0729
elu mõte;10;0.0729
ja vaatad;9;0.0656
see kindlasti;9;0.0656
on puhas;9;0.0656
et raha;9;0.0656
ja võtsin;9;0.0656
ta rääkis;9;0.0656
siis kaks;9;0.0656
ei mäletagi;9;0.0656
nagu valmis;9;0.0656
mingi viis;9;0.0656
õigel ajal;9;0.0656
et nii-öelda;9;0.0656
see suur;9;0.0656
tallinna tehnikaülikooli;9;0.0656
ka nii-öelda;9;0.0656
kaua aega;9;0.0656
kui lihtsalt;9;0.0656
et palun;9;0.0656
ka varem;9;0.0656
et tahaks;9;0.0656
ka täna;9;0.0656
ei aita;9;0.0656
ei tasu;9;0.0656
vene keelt;9;0.0656
võib juhtuda;9;0.0656
või kaks;9;0.0656
see võimalik;9;0.0656
see sõna;9;0.0656
õige aeg;9;0.0656
ma teadsin;9;0.0656
noh okei;9;0.0656
kõva vend;9;0.0656
kaia kanepi;9;0.0656
esimene kord;9;0.0656
ühel päeval;9;0.0656
see hetk;9;0.0656
ta suudab;9;0.0656
on head;9;0.0656
niisuguseid asju;9;0.0656
ja vaatame;9;0.0656
tea no;9;0.0656
ja ühesõnaga;9;0.0656
praegusel hetkel;9;0.0656
on esimene;9;0.0656
kuidas öelda;9;0.0656
nagu elu;9;0.0656
maha võtta;9;0.0656
ei tegelikult;9;0.0656
palju lihtsam;9;0.0656
aastat hiljem;9;0.0656
et asi;9;0.0656
väga lahe;9;0.0656
nagu natukene;9;0.0656
noh lihtsalt;9;0.0656
välja anda;9;0.0656
seesama asi;9;0.0656
selleks hetkeks;9;0.0656
olen mõelnud;9;0.0656
kaks kolm;9;0.0656
on endiselt;9;0.0656
noh põhimõtteliselt;9;0.0656
on jube;9;0.0656
nagu põhimõtteliselt;9;0.0656
nii lihtne;9;0.0656
see hea;9;0.0656
on onju;9;0.0656
võtame näiteks;9;0.0656
ju hästi;9;0.0656
kes teab;9;0.0656
see point;9;0.0656
ikkagi tegelikult;9;0.0656
uus asi;9;0.0656
see mõttes;9;0.0656
nagu asi;9;0.0656
ei leia;9;0.0656
minu teada;9;0.0656
kõige kõvem;9;0.0656
ja natuke;9;0.0656
ta pani;9;0.0656
väga oluline;9;0.0656
midagi uut;9;0.0656
nagu äge;9;0.0656
see formaat;9;0.0656
ei mõista;9;0.0656
ma annan;9;0.0656
selle mängu;9;0.0656
ole halb;9;0.0656
on erinevad;9;0.0656
on elu;9;0.0656
ei vaadanud;9;0.0656
ta käis;9;0.0656
tahaks teada;9;0.0656
on ainuke;9;0.0656
on täiega;9;0.0656
see video;9;0.0656
siis inimesed;9;0.0656
muud moodi;9;0.0656
et näed;9;0.0656
uus lugu;9;0.0656
kell üheksa;9;0.0656
need vennad;9;0.0656
mina usun;9;0.0656
on käinud;9;0.0656
sellise asja;9;0.0656
selle filmi;9;0.0656
on ilus;9;0.0656
hea sõber;9;0.0656
ei tohiks;9;0.0656
meil saates;9;0.0656
see kuradi;9;0.0656
ma tõin;9;0.0656
et kuulge;9;0.0656
ma proovin;9;0.0656
on äge;9;0.0656
mida inimesed;9;0.0656
on põhimõtteliselt;9;0.0656
see protsess;9;0.0656
hea lugu;9;0.0656
õnne 13;9;0.0656
ei viitsinud;9;0.0656
ma armastan;9;0.0656
siis kindlasti;8;0.0583
ses mõttes;8;0.0583
sinuga nõus;8;0.0583
see jääb;8;0.0583
ma proovisin;8;0.0583
või tegelikult;8;0.0583
mul ongi;8;0.0583
inimesed tahavad;8;0.0583
mingil põhjusel;8;0.0583
mina mäletan;8;0.0583
seda tööd;8;0.0583
teine teema;8;0.0583
siis natuke;8;0.0583
üle eesti;8;0.0583
see aeg;8;0.0583
onju no;8;0.0583
nii vähe;8;0.0583
et hetkel;8;0.0583
pean ütlema;8;0.0583
meil ongi;8;0.0583
on täielik;8;0.0583
et ilmselt;8;0.0583
noh kindlasti;8;0.0583
on lihtsam;8;0.0583
ott tänaku;8;0.0583
suur asi;8;0.0583
et peep;8;0.0583
seda näiteks;8;0.0583
on antud;8;0.0583
anett kontaveit;8;0.0583
õige vastus;8;0.0583
ei pääse;8;0.0583
paar korda;8;0.0583
kalev cramo;8;0.0583
oleks vaja;8;0.0583
me ütleme;8;0.0583
ikkagi no;8;0.0583
nagu täitsa;8;0.0583
et maa;8;0.0583
mingi aja;8;0.0583
mingi ütleme;8;0.0583
mulle meeldivad;8;0.0583
10 aasta;8;0.0583
ole lihtsalt;8;0.0583
et muusika;8;0.0583
on meeletult;8;0.0583
palju tööd;8;0.0583
kolm tundi;8;0.0583
ja äkki;8;0.0583
tuli meelde;8;0.0583
nii hea;8;0.0583
siis järsku;8;0.0583
see nimi;8;0.0583
kui vaja;8;0.0583
või ütleme;8;0.0583
et issand;8;0.0583
mul tekkis;8;0.0583
ma soovitan;8;0.0583
siis loomulikult;8;0.0583
sa leiad;8;0.0583
see seis;8;0.0583
ma kuulen;8;0.0583
mingi 10;8;0.0583
selle asjaga;8;0.0583
me tahaks;8;0.0583
sa kuuled;8;0.0583
väga kõrge;8;0.0583
ma mõtlengi;8;0.0583
üks osa;8;0.0583
on eestis;8;0.0583
me jõudsime;8;0.0583
aga täna;8;0.0583
jah okei;8;0.0583
et tundub;8;0.0583
hästi aru;8;0.0583
teised inimesed;8;0.0583
keegi ütleb;8;0.0583
ei öelnud;8;0.0583
mingi probleem;8;0.0583
ma loen;8;0.0583
mõnda aega;8;0.0583
hea asi;8;0.0583
kõik hästi;8;0.0583
enamus inimesi;8;0.0583
et ühesõnaga;8;0.0583
te arvate;8;0.0583
viis kuus;8;0.0583
nad üritavad;8;0.0583
te tahate;8;0.0583
noh vaata;8;0.0583
välja öelda;8;0.0583
ma olengi;8;0.0583
väga halb;8;0.0583
kell 11;8;0.0583
ei muuda;8;0.0583
on võitnud;8;0.0583
on tegemist;8;0.0583
see pilt;8;0.0583
läbi käinud;8;0.0583
no kuule;8;0.0583
ei suutnud;8;0.0583
on äkki;8;0.0583
sellest teemast;8;0.0583
mingi paar;8;0.0583
mingit uut;8;0.0583
seal nii-öelda;8;0.0583
ma eeldan;8;0.0583
on ümmargune;8;0.0583
ole vaata;8;0.0583
on lihtne;8;0.0583
nagu kaks;8;0.0583
on naljakas;8;0.0583
ka väike;8;0.0583
minu nimi;8;0.0583
piltlikult öeldes;8;0.0583
onu jopska;8;0.0583
seda kindlasti;8;0.0583
siis ütleb;8;0.0583
on eriti;8;0.0583
täna räägime;8;0.0583
ei andnud;8;0.0583
et jaa;8;0.0583
ja võtame;8;0.0583
on küllaltki;8;0.0583
aga jaa;8;0.0583
on ilmselgelt;8;0.0583
oma nii-öelda;8;0.0583
sellel teemal;8;0.0583
need lood;8;0.0583
aga kuulame;8;0.0583
viimane lugu;8;0.0583
ma täna;8;0.0583
selline suurem;8;0.0583
me mõtlesime;8;0.0583
kohalike omavalitsuste;8;0.0583
ei teki;8;0.0583
hea tunde;8;0.0583
ei lahku;8;0.0583
lihtsalt arst;8;0.0583
maga asjad;8;0.0583
on rahu;8;0.0583
esimene armastus;8;0.0583
tere head;7;0.0510
üks inimene;7;0.0510
ja hea;7;0.0510
ma kindlasti;7;0.0510
tahaks öelda;7;0.0510
see andis;7;0.0510
nagu eriti;7;0.0510
see elu;7;0.0510
ei ütleks;7;0.0510
vana hea;7;0.0510
oli huvitav;7;0.0510
mina nägin;7;0.0510
oli kindlasti;7;0.0510
nii suurt;7;0.0510
ei mõelnud;7;0.0510
on tekkinud;7;0.0510
noh näiteks;7;0.0510
aasta aega;7;0.0510
ei meeldinud;7;0.0510
sa elad;7;0.0510
ma elan;7;0.0510
ma arvasin;7;0.0510
tuleb meelde;7;0.0510
no jaa;7;0.0510
kui ütleme;7;0.0510
ma leian;7;0.0510
ja asi;7;0.0510
on tohutult;7;0.0510
see lõpuks;7;0.0510
on ongi;7;0.0510
ei olnudki;7;0.0510
oli samamoodi;7;0.0510
sama teema;7;0.0510
ära võtta;7;0.0510
palju õnne;7;0.0510
seda lugeda;7;0.0510
see raha;7;0.0510
selles suunas;7;0.0510
sellisel kujul;7;0.0510
mille alusel;7;0.0510
iga inimene;7;0.0510
paar päeva;7;0.0510
et tegemist;7;0.0510
vahetame teemat;7;0.0510
et samamoodi;7;0.0510
läbi lüüa;7;0.0510
nagu raske;7;0.0510
on öelnud;7;0.0510
nii väike;7;0.0510
sa istud;7;0.0510
ka samamoodi;7;0.0510
soome ralli;7;0.0510
kõva asi;7;0.0510
vana aasta;7;0.0510
ei saanudki;7;0.0510
üks võimalus;7;0.0510
see meeskond;7;0.0510
see jutt;7;0.0510
võib-olla natukene;7;0.0510
ikkagi suhteliselt;7;0.0510
50 protsenti;7;0.0510
ei toimu;7;0.0510
siis okei;7;0.0510
see vahe;7;0.0510
seda nii-öelda;7;0.0510
kaks kuud;7;0.0510
magnus kirt;7;0.0510
hea tunne;7;0.0510
ole jõudnud;7;0.0510
need kolm;7;0.0510
kelly sildaru;7;0.0510
kõige paremini;7;0.0510
ikkagi ütleme;7;0.0510
tõnu toomberg;7;0.0510
mis puudutab;7;0.0510
tegelikult ütleme;7;0.0510
kõige tähtsam;7;0.0510
on õigus;7;0.0510
niisugune hea;7;0.0510
on erinev;7;0.0510
midagi lihtsalt;7;0.0510
mõttes kindlasti;7;0.0510
mis muusikat;7;0.0510
päris head;7;0.0510
sa kuulad;7;0.0510
oled näinud;7;0.0510
või üldse;7;0.0510
tahtsin tegelikult;7;0.0510
ei mängi;7;0.0510
seal lihtsalt;7;0.0510
ei arva;7;0.0510
on öelda;7;0.0510
mingi lugu;7;0.0510
ongi tegelikult;7;0.0510
mul lihtsalt;7;0.0510
see toob;7;0.0510
teha vaata;7;0.0510
kunagi varem;7;0.0510
ja eriti;7;0.0510
et enamus;7;0.0510
et hästi;7;0.0510
top 10;7;0.0510
on kodus;7;0.0510
nagu ühesõnaga;7;0.0510
et täpselt;7;0.0510
et loomulikult;7;0.0510
no ühesõnaga;7;0.0510
see tundus;7;0.0510
seda lihtsalt;7;0.0510
selle mõttega;7;0.0510
ja nii-öelda;7;0.0510
noh täpselt;7;0.0510
palju raskem;7;0.0510
oli kaks;7;0.0510
seda parem;7;0.0510
ja vana;7;0.0510
seda vana;7;0.0510
oma mõtteid;7;0.0510
on kirjas;7;0.0510
ja ilmselt;7;0.0510
ja tavaliselt;7;0.0510
kas üldse;7;0.0510
on piisavalt;7;0.0510
on inimesed;7;0.0510
ju no;7;0.0510
oli näiteks;7;0.0510
mihkel raud;7;0.0510
need nii-öelda;7;0.0510
selle nime;7;0.0510
need teemad;7;0.0510
läbi aastate;7;0.0510
kokku võtta;7;0.0510
et aru;7;0.0510
ja vaatasin;7;0.0510
praegu lihtsalt;7;0.0510
nad räägivad;7;0.0510
midagi rääkida;7;0.0510
nagu suur;7;0.0510
oli äkki;7;0.0510
ole näinud;7;0.0510
kui vaadata;7;0.0510
mul tekib;7;0.0510
ka aru;7;0.0510
otseses mõttes;7;0.0510
tore asi;7;0.0510
oleks tegelikult;7;0.0510
ja natukene;7;0.0510
kuus aastat;7;0.0510
hea mõte;7;0.0510
üks mees;7;0.0510
see seltskond;7;0.0510
nagu naljakas;7;0.0510
ei lihtsalt;7;0.0510
mingi kaks;7;0.0510
elu lõpuni;7;0.0510
kõik teavad;7;0.0510
üks parimaid;7;0.0510
ma otsisin;7;0.0510
nagu kindlasti;7;0.0510
tollel hetkel;7;0.0510
mis aasta;7;0.0510
ma mainisin;7;0.0510
kaks tükki;7;0.0510
