episode_id,gender,minutid,sõnaliik,feature,raw_count,freq_per_60_min
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,miski,11,17.300282221775632
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,mõni,17,26.736799797289617
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,iga,2,3.145505858504661
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,sama,10,15.727529292523304
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,selline,46,72.34663474560719
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,keegi,14,22.018541009532626
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,niisugune,8,12.582023434018645
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,mingi,17,26.736799797289617
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,mingisugune,4,6.291011717009322
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,milline,14,22.018541009532626
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,ise,21,33.02781151429894
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,sina,65,102.22894040140147
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,palju,7,11.009270504766313
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,muu,4,6.291011717009322
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,teine,8,12.582023434018645
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,mõlema,1,1.5727529292523306
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,igasugune,1,1.5727529292523306
20210416_webinar_hetkeseis_kinnisvaraturul,F,38.149666666666675,asesõnad,mitu,2,3.145505858504661
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,kõik,30,46.04208587701647
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,mina,160,245.55779134408783
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,sina,86,131.9873128474472
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,mis,109,167.28624535315984
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,kes,34,52.18103066061867
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,see,323,495.71979127587736
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,oma,28,42.97261348521537
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,mõni,10,15.34736195900549
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,ise,30,46.04208587701647
20210603_mida_peaksid_teadma_enne_kinnisvaraostu,F,39.09466666666667,asesõnad,tema,85,130.45257665154668
