episode_id,gender,minutid,sõnaliik,feature,raw_count,freq_per_60_min
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,peale,20,18.62390067252975
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,arust,2,1.862390067252975
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,juurde,5,4.6559751681324375
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,kohta,2,1.862390067252975
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,koos,6,5.587170201758925
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,kuni,5,4.6559751681324375
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,läbi,3,2.7935851008794623
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,peal,3,2.7935851008794623
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,meelest,6,5.587170201758925
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,jooksul,2,1.862390067252975
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,enne,4,3.72478013450595
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,pärast,12,11.17434040351785
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,ajal,4,3.72478013450595
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,küljes,2,1.862390067252975
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,pealt,2,1.862390067252975
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,jaoks,9,8.380755302638388
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,väljaspool,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,poolt,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,poole,2,1.862390067252975
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,asemel,2,1.862390067252975
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,juures,6,5.587170201758925
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,tagasi,2,1.862390067252975
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,vastu,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,eest,5,4.6559751681324375
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,põhjal,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,vahelt,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,pool,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,alla,2,1.862390067252975
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,üle,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,taga,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,äärde,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,mööda,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,pidi,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,teel,2,1.862390067252975
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,heaks,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,käest,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,vahele,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,kõrval,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,kõrvalt,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,moodi,3,2.7935851008794623
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,tänu,2,1.862390067252975
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,järgi,1,0.9311950336264875
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,sees,2,1.862390067252975
20210416_jutud_rohelises_stuudios_osa_4_madis_mumm,M,64.43333333333332,kaassõnad,seest,1,0.9311950336264875
