episode_id;section_index;gender;minutes;absolut_freq;freq_per_100_lemmas
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel;2;M;38.38016666666667;3;0.0008567854552101123
20190101_mehed_ei_nuta_suur_uusaastasaade_absoluutne_tde_ehk_eelmise_spordiaasta_top25_edetabel;4;M;70.77066666666666;4;0.0011423806069468165
20190102_esialgu_nimeta_podcast_ep_2;5;M;2.9161666666666664;1;0.0002855951517367041
20190102_esialgu_nimeta_podcast_ep_2;8;M;0.4810000000000002;1;0.0002855951517367041
20190102_esialgu_nimeta_podcast_ep_2;13;M;14.116166666666665;2;0.0005711903034734083
20190102_esialgu_nimeta_podcast_ep_2;16;M;1.425;1;0.0002855951517367041
20190102_esialgu_nimeta_podcast_ep_4;0;M;4.7108333333333325;2;0.0005711903034734083
20190102_esialgu_nimeta_podcast_ep_4;2;M;37.60733333333334;2;0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;1;M;24.004166666666663;2;0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;2;M;21.29866666666667;2;0.0005711903034734083
20190108_mehed_ei_nuta_aasta_suured_ksimused__kas_tnak_vidab_tiitli_kas_kirt_viskab_90_meetrit;5;M;20.710666666666665;1;0.0002855951517367041
20190109_59_saade__astroloog_taimi_uuesoo_tutvustab_meile_13_thtkuju;1;F;41.34983333333333;8;0.00275452689279037
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik;1;M;4.868166666666666;1;0.0002855951517367041
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik;6;M;20.665000000000003;3;0.0008567854552101123
20190115_mehed_ei_nuta_kas_ott_tnak_peaks_olema_aeglasem_kas_lati_alt_jooksis_kullame_vi_klubi_omanik;8;M;5.863333333333336;2;0.0005711903034734083
